y,x,street_count,highway,ref,junction,geometry
25.0617974,121.5338047,3,,,,POINT (121.5338047 25.0617974)
25.0603236,121.5337826,4,,,,POINT (121.5337826 25.0603236)
25.0588382,121.5337423,3,,,,POINT (121.5337423 25.0588382)
25.0583677,121.5332161,3,,,,POINT (121.5332161 25.0583677)
25.0583395,121.5348221,4,,,,POINT (121.5348221 25.0583395)
25.0617554,121.5367939,4,,,,POINT (121.5367939 25.0617554)
25.0582505,121.5369678,3,,,,POINT (121.5369678 25.0582505)
25.061786,121.534857,4,,,,POINT (121.534857 25.061786)
25.060309,121.5348322,4,traffic_signals,,,POINT (121.5348322 25.060309)
25.0588335,121.5348223,4,,,,POINT (121.5348223 25.0588335)
25.060345,121.5332504,4,traffic_signals,,,POINT (121.5332504 25.060345)
25.0602828,121.5367334,4,traffic_signals,,,POINT (121.5367334 25.0602828)
25.0618149,121.5332725,3,,,,POINT (121.5332725 25.0618149)
25.0588552,121.5332246,3,,,,POINT (121.5332246 25.0588552)
25.0588,121.5367072,3,,,,POINT (121.5367072 25.0588)
25.0366383,121.5287427,3,,,,POINT (121.5287427 25.0366383)
25.0368269,121.5279523,3,,,,POINT (121.5279523 25.0368269)
25.0346579,121.5293895,1,,,,POINT (121.5293895 25.0346579)
25.0361422,121.5326577,3,,,,POINT (121.5326577 25.0361422)
25.036203,121.5317434,3,,,,POINT (121.5317434 25.036203)
25.0376575,121.5300418,3,,,,POINT (121.5300418 25.0376575)
25.0363545,121.5317633,3,,,,POINT (121.5317633 25.0363545)
25.0338025,121.5300024,4,traffic_signals,,,POINT (121.5300024 25.0338025)
25.0346471,121.5300436,1,,,,POINT (121.5300436 25.0346471)
25.0355773,121.5312509,2,,,,POINT (121.5312509 25.0355773)
25.037038,121.5318846,4,,,,POINT (121.5318846 25.037038)
25.0375907,121.532032,3,,,,POINT (121.532032 25.0375907)
25.0380639,121.5323139,3,,,,POINT (121.5323139 25.0380639)
25.0380881,121.5312391,3,,,,POINT (121.5312391 25.0380881)
25.037664,121.5312319,3,,,,POINT (121.5312319 25.037664)
25.0374984,121.531222,3,,,,POINT (121.531222 25.0374984)
25.0353644,121.5280787,3,,,,POINT (121.5280787 25.0353644)
25.0354958,121.5275643,3,,,,POINT (121.5275643 25.0354958)
25.0349335,121.5279572,3,,,,POINT (121.5279572 25.0349335)
25.0342301,121.5288319,3,,,,POINT (121.5288319 25.0342301)
25.0344983,121.5278368,3,,,,POINT (121.5278368 25.0344983)
25.0339657,121.5287616,3,,,,POINT (121.5287616 25.0339657)
25.038359,121.5282871,4,traffic_signals,,,POINT (121.5282871 25.038359)
25.0382512,121.5282521,4,traffic_signals,,,POINT (121.5282521 25.0382512)
25.0381416,121.5282166,4,traffic_signals,,,POINT (121.5282166 25.0381416)
25.0341762,121.5272371,4,traffic_signals,,,POINT (121.5272371 25.0341762)
25.0339866,121.5273117,4,traffic_signals,,,POINT (121.5273117 25.0339866)
25.0340062,121.5272071,4,traffic_signals,,,POINT (121.5272071 25.0340062)
25.0367565,121.5326666,4,traffic_signals,,,POINT (121.5326666 25.0367565)
25.037681,121.5292168,4,,,,POINT (121.5292168 25.037681)
25.0378136,121.5282387,3,,,,POINT (121.5282387 25.0378136)
25.0341597,121.5273396,4,traffic_signals,,,POINT (121.5273396 25.0341597)
25.0341088,121.5277473,3,,,,POINT (121.5277473 25.0341088)
25.0381416,121.5283333,4,traffic_signals,,,POINT (121.5283333 25.0381416)
25.0382493,121.5283734,4,traffic_signals,,,POINT (121.5283734 25.0382493)
25.0383525,121.5284125,4,traffic_signals,,,POINT (121.5284125 25.0383525)
25.0408271,121.5292564,4,traffic_signals,,,POINT (121.5292564 25.0408271)
25.0382328,121.5293932,4,traffic_signals,,,POINT (121.5293932 25.0382328)
25.0383004,121.5252001,4,traffic_signals,,,POINT (121.5252001 25.0383004)
25.0387809,121.5215947,4,traffic_signals,,,POINT (121.5215947 25.0387809)
25.0383018,121.5326883,5,traffic_signals,,,POINT (121.5326883 25.0383018)
25.0383387,121.5294144,4,traffic_signals,,,POINT (121.5294144 25.0383387)
25.0381322,121.5293719,4,traffic_signals,,,POINT (121.5293719 25.0381322)
25.038207,121.525174,4,traffic_signals,,,POINT (121.525174 25.038207)
25.0386229,121.5294466,3,,,,POINT (121.5294466 25.0386229)
25.0393203,121.5294275,3,,,,POINT (121.5294275 25.0393203)
25.0801524,121.5081365,3,,,,POINT (121.5081365 25.0801524)
25.0765192,121.5100674,3,,,,POINT (121.5100674 25.0765192)
25.0686531,121.5138231,4,traffic_signals,,,POINT (121.5138231 25.0686531)
25.0687745,121.5092076,4,traffic_signals,,,POINT (121.5092076 25.0687745)
25.0687396,121.5090955,4,traffic_signals,,,POINT (121.5090955 25.0687396)
25.0686771,121.5091981,4,traffic_signals,,,POINT (121.5091981 25.0686771)
25.0721743,121.5091887,4,traffic_signals,,,POINT (121.5091887 25.0721743)
25.0765514,121.509521,3,,,,POINT (121.509521 25.0765514)
25.0721713,121.5090797,3,traffic_signals,,,POINT (121.5090797 25.0721713)
25.0685921,121.513657,4,traffic_signals,,,POINT (121.513657 25.0685921)
25.0629,121.5135199,4,traffic_signals,,,POINT (121.5135199 25.0629)
25.0629103,121.5136869,5,traffic_signals,,,POINT (121.5136869 25.0629103)
25.0685889,121.5138194,4,traffic_signals,,,POINT (121.5138194 25.0685889)
25.0772712,121.5084608,3,,,,POINT (121.5084608 25.0772712)
25.0751943,121.5087672,3,,,,POINT (121.5087672 25.0751943)
25.0764624,121.510082,3,,,,POINT (121.510082 25.0764624)
25.0761258,121.5088465,5,,,,POINT (121.5088465 25.0761258)
25.0770576,121.512095,3,traffic_signals,,,POINT (121.512095 25.0770576)
25.0770745,121.5094043,3,,,,POINT (121.5094043 25.0770745)
25.0758753,121.511892,3,traffic_signals,,,POINT (121.511892 25.0758753)
25.0764172,121.5120073,4,traffic_signals,,,POINT (121.5120073 25.0764172)
25.076592,121.5120508,4,traffic_signals,,,POINT (121.5120508 25.076592)
25.0757805,121.5177011,4,traffic_signals,,,POINT (121.5177011 25.0757805)
25.0759079,121.5172541,3,,,,POINT (121.5172541 25.0759079)
25.0762341,121.5157537,1,,,,POINT (121.5157537 25.0762341)
25.0759937,121.5172811,4,,,,POINT (121.5172811 25.0759937)
25.0751857,121.5200594,5,traffic_signals,,,POINT (121.5200594 25.0751857)
25.0751456,121.5202163,5,traffic_signals,,,POINT (121.5202163 25.0751456)
25.0756162,121.5204508,3,,,,POINT (121.5204508 25.0756162)
25.0752839,121.5200089,4,,,,POINT (121.5200089 25.0752839)
25.0760529,121.5205982,3,,,,POINT (121.5205982 25.0760529)
25.0752072,121.5203038,4,,,,POINT (121.5203038 25.0752072)
25.0812735,121.5073592,3,,,,POINT (121.5073592 25.0812735)
25.078213,121.5050328,3,,,,POINT (121.5050328 25.078213)
25.0838225,121.5065301,3,,,,POINT (121.5065301 25.0838225)
25.0765791,121.5136629,1,,,,POINT (121.5136629 25.0765791)
25.0766071,121.5105153,3,,,,POINT (121.5105153 25.0766071)
25.0772682,121.5091364,4,,,,POINT (121.5091364 25.0772682)
25.0762566,121.5138115,3,,,,POINT (121.5138115 25.0762566)
25.0768,121.5087855,3,,,,POINT (121.5087855 25.0768)
25.0764307,121.5104607,3,,,,POINT (121.5104607 25.0764307)
25.0753378,121.509042,3,,,,POINT (121.509042 25.0753378)
25.0846226,121.506103,3,,,,POINT (121.506103 25.0846226)
25.0829452,121.5070257,3,,,,POINT (121.5070257 25.0829452)
25.0706499,121.5198596,3,,,,POINT (121.5198596 25.0706499)
25.0752644,121.5200875,4,traffic_signals,,,POINT (121.5200875 25.0752644)
25.0721221,121.5185999,3,,,,POINT (121.5185999 25.0721221)
25.0719199,121.5185365,4,traffic_signals,,,POINT (121.5185365 25.0719199)
25.0685585,121.5183334,4,traffic_signals,,,POINT (121.5183334 25.0685585)
25.0685016,121.5183325,4,traffic_signals,,,POINT (121.5183325 25.0685016)
25.0629624,121.518222,4,traffic_signals,,,POINT (121.518222 25.0629624)
25.062827,121.5182174,5,traffic_signals,,,POINT (121.5182174 25.062827)
25.0752271,121.520226,4,traffic_signals,,,POINT (121.520226 25.0752271)
25.060781,121.5134707,4,traffic_signals,,,POINT (121.5134707 25.060781)
25.0577197,121.5084849,3,,,,POINT (121.5084849 25.0577197)
25.0629915,121.5107444,3,,,,POINT (121.5107444 25.0629915)
25.0630146,121.5135379,5,traffic_signals,,,POINT (121.5135379 25.0630146)
25.0631217,121.5135507,4,traffic_signals,,,POINT (121.5135507 25.0631217)
25.0631189,121.5137149,5,traffic_signals,,,POINT (121.5137149 25.0631189)
25.0630359,121.5159716,5,traffic_signals,,,POINT (121.5159716 25.0630359)
25.0628816,121.5159625,5,traffic_signals,,,POINT (121.5159625 25.0628816)
25.0628089,121.5177285,3,,,,POINT (121.5177285 25.0628089)
25.062823,121.5183691,4,traffic_signals,,,POINT (121.5183691 25.062823)
25.0627012,121.5225195,5,traffic_signals,,,POINT (121.5225195 25.0627012)
25.0626986,121.5226048,4,traffic_signals,,,POINT (121.5226048 25.0626986)
25.062697,121.5226612,4,traffic_signals,,,POINT (121.5226612 25.062697)
25.0628577,121.5156397,3,,,,POINT (121.5156397 25.0628577)
25.0628403,121.5226275,4,traffic_signals,,,POINT (121.5226275 25.0628403)
25.0628416,121.5225746,4,traffic_signals,,,POINT (121.5225746 25.0628416)
25.0628436,121.5224881,4,traffic_signals,,,POINT (121.5224881 25.0628436)
25.0629584,121.5183756,5,traffic_signals,,,POINT (121.5183756 25.0629584)
25.0629543,121.51588,3,,,,POINT (121.51588 25.0629543)
25.065893,121.5160232,4,traffic_signals,,,POINT (121.5160232 25.065893)
25.0672932,121.5159369,4,traffic_signals,,,POINT (121.5159369 25.0672932)
25.0685491,121.5158776,4,traffic_signals,,,POINT (121.5158776 25.0685491)
25.0686101,121.515875,4,traffic_signals,,,POINT (121.515875 25.0686101)
25.0705287,121.5159064,4,traffic_signals,,,POINT (121.5159064 25.0705287)
25.0719852,121.5158877,4,traffic_signals,,,POINT (121.5158877 25.0719852)
25.0730481,121.5158571,4,traffic_signals,,,POINT (121.5158571 25.0730481)
25.0629589,121.5158233,2,,,,POINT (121.5158233 25.0629589)
25.0633631,121.5086538,3,,,,POINT (121.5086538 25.0633631)
25.0721048,121.5109959,4,traffic_signals,,,POINT (121.5109959 25.0721048)
25.0676267,121.5090519,3,,,,POINT (121.5090519 25.0676267)
25.0729246,121.5138805,4,traffic_signals,,,POINT (121.5138805 25.0729246)
25.0719137,121.518683,4,traffic_signals,,,POINT (121.518683 25.0719137)
25.0685586,121.5184911,4,traffic_signals,,,POINT (121.5184911 25.0685586)
25.0687152,121.5108658,4,traffic_signals,,,POINT (121.5108658 25.0687152)
25.068646,121.5108685,4,traffic_signals,,,POINT (121.5108685 25.068646)
25.0684952,121.5184914,4,traffic_signals,,,POINT (121.5184914 25.0684952)
25.0705687,121.5185298,4,traffic_signals,,,POINT (121.5185298 25.0705687)
25.0684039,121.5228138,4,traffic_signals,,,POINT (121.5228138 25.0684039)
25.0684003,121.5229667,4,traffic_signals,,,POINT (121.5229667 25.0684003)
25.068115,121.5228908,3,,,,POINT (121.5228908 25.068115)
25.0628383,121.5227163,5,traffic_signals,,,POINT (121.5227163 25.0628383)
25.0684024,121.5228793,4,traffic_signals,,,POINT (121.5228793 25.0684024)
25.0684131,121.5227334,4,traffic_signals,,,POINT (121.5227334 25.0684131)
25.0648887,121.522146,4,traffic_signals,,,POINT (121.522146 25.0648887)
25.082213,121.5230545,5,traffic_signals,,,POINT (121.5230545 25.082213)
25.0705077,121.5174947,3,,,,POINT (121.5174947 25.0705077)
25.0714979,121.5175164,1,,,,POINT (121.5175164 25.0714979)
25.0705208,121.5138465,4,traffic_signals,,,POINT (121.5138465 25.0705208)
25.0705176,121.5183859,4,traffic_signals,,,POINT (121.5183859 25.0705176)
25.0712278,121.5158899,3,,,,POINT (121.5158899 25.0712278)
25.0712722,121.5138834,3,,,,POINT (121.5138834 25.0712722)
25.0664542,121.5192535,3,,,,POINT (121.5192535 25.0664542)
25.0664718,121.5184453,3,,,,POINT (121.5184453 25.0664718)
25.06605,121.5191926,3,,,,POINT (121.5191926 25.06605)
25.0660476,121.5184387,3,traffic_signals,,,POINT (121.5184387 25.0660476)
25.0650959,121.5189915,3,,,,POINT (121.5189915 25.0650959)
25.0650972,121.5184149,3,,,,POINT (121.5184149 25.0650972)
25.0633336,121.5190721,3,,,,POINT (121.5190721 25.0633336)
25.0632318,121.5183852,3,,,,POINT (121.5183852 25.0632318)
25.068043,121.5194691,3,,,,POINT (121.5194691 25.068043)
25.0680619,121.5184781,3,,,,POINT (121.5184781 25.0680619)
25.0676877,121.519422,3,,,,POINT (121.519422 25.0676877)
25.0677073,121.5184684,3,,,,POINT (121.5184684 25.0677073)
25.067286,121.5193668,3,crossing,,,POINT (121.5193668 25.067286)
25.0673009,121.5184613,4,traffic_signals,,,POINT (121.5184613 25.0673009)
25.0672859,121.5183083,4,traffic_signals,,,POINT (121.5183083 25.0672859)
25.0668508,121.5193068,3,,,,POINT (121.5193068 25.0668508)
25.0668654,121.5184541,3,,,,POINT (121.5184541 25.0668654)
25.069827,121.5193912,1,,,,POINT (121.5193912 25.069827)
25.0698175,121.5197199,3,,,,POINT (121.5197199 25.0698175)
25.0694603,121.5196709,3,,,,POINT (121.5196709 25.0694603)
25.0694701,121.5185082,3,,,,POINT (121.5185082 25.0694701)
25.0691013,121.5196185,3,,,,POINT (121.5196185 25.0691013)
25.0691223,121.5185049,3,,,,POINT (121.5185049 25.0691223)
25.0684672,121.5195363,4,traffic_signals,,,POINT (121.5195363 25.0684672)
25.0685483,121.5195522,4,traffic_signals,,,POINT (121.5195522 25.0685483)
25.0701695,121.5198039,3,,,,POINT (121.5198039 25.0701695)
25.0747332,121.5184203,1,,,,POINT (121.5184203 25.0747332)
25.0743849,121.5183037,3,,,,POINT (121.5183037 25.0743849)
25.0748476,121.5190586,1,,,,POINT (121.5190586 25.0748476)
25.0745122,121.5192549,3,,,,POINT (121.5192549 25.0745122)
25.0725576,121.5201624,3,,,,POINT (121.5201624 25.0725576)
25.0737419,121.5204804,2,,,,POINT (121.5204804 25.0737419)
25.0739397,121.5197495,4,traffic_signals,,,POINT (121.5197495 25.0739397)
25.0741632,121.5191348,4,,,,POINT (121.5191348 25.0741632)
25.0742854,121.5186226,3,,,,POINT (121.5186226 25.0742854)
25.0745046,121.5178746,3,,,,POINT (121.5178746 25.0745046)
25.074569,121.5147937,1,,,,POINT (121.5147937 25.074569)
25.0702004,121.5185179,3,,,,POINT (121.5185179 25.0702004)
25.0698526,121.5189567,1,,,,POINT (121.5189567 25.0698526)
25.0698612,121.5185069,3,,,,POINT (121.5185069 25.0698612)
25.0753194,121.5195371,3,,,,POINT (121.5195371 25.0753194)
25.0749702,121.5194115,3,,,,POINT (121.5194115 25.0749702)
25.0737106,121.5184954,3,,,,POINT (121.5184954 25.0737106)
25.0740468,121.5185686,3,,,,POINT (121.5185686 25.0740468)
25.0752921,121.5181531,3,,,,POINT (121.5181531 25.0752921)
25.0756448,121.5182791,3,,,,POINT (121.5182791 25.0756448)
25.0737259,121.5173832,3,,,,POINT (121.5173832 25.0737259)
25.0730487,121.5174098,3,,,,POINT (121.5174098 25.0730487)
25.072972,121.5183988,3,,,,POINT (121.5183988 25.072972)
25.0726611,121.5182915,3,,,,POINT (121.5182915 25.0726611)
25.0726962,121.5173878,4,,,,POINT (121.5173878 25.0726962)
25.0726987,121.5170751,1,,,,POINT (121.5170751 25.0726987)
25.0723506,121.5181637,3,,,,POINT (121.5181637 25.0723506)
25.0723709,121.5173729,4,,,,POINT (121.5173729 25.0723709)
25.0723762,121.517059,1,,,,POINT (121.517059 25.0723762)
25.0732972,121.5185779,3,,,,POINT (121.5185779 25.0732972)
25.0720165,121.5148854,3,,,,POINT (121.5148854 25.0720165)
25.0729859,121.5148838,4,,,,POINT (121.5148838 25.0729859)
25.0741004,121.5173588,3,,,,POINT (121.5173588 25.0741004)
25.0719458,121.5173679,3,,,,POINT (121.5173679 25.0719458)
25.0755916,121.5137926,3,,,,POINT (121.5137926 25.0755916)
25.0758589,121.5128922,3,,,,POINT (121.5128922 25.0758589)
25.0758757,121.5137952,3,,,,POINT (121.5137952 25.0758757)
25.0730093,121.51919,3,traffic_signals,,,POINT (121.51919 25.0730093)
25.072866,121.5127108,3,,,,POINT (121.5127108 25.072866)
25.0730843,121.5190606,3,traffic_signals,,,POINT (121.5190606 25.0730843)
25.0720744,121.5126371,4,traffic_signals,,,POINT (121.5126371 25.0720744)
25.0799804,121.5109303,3,traffic_signals,,,POINT (121.5109303 25.0799804)
25.0841136,121.5099384,3,traffic_signals,,,POINT (121.5099384 25.0841136)
25.0562234,121.5544599,3,,,,POINT (121.5544599 25.0562234)
25.0615773,121.5522277,3,,,,POINT (121.5522277 25.0615773)
25.0584746,121.5461568,1,,,,POINT (121.5461568 25.0584746)
25.0604697,121.5442824,3,traffic_signals,,,POINT (121.5442824 25.0604697)
25.0604306,121.5466519,4,crossing,,,POINT (121.5466519 25.0604306)
25.0585487,121.5490361,3,,,,POINT (121.5490361 25.0585487)
25.0620045,121.5466568,4,traffic_signals,,,POINT (121.5466568 25.0620045)
25.0589774,121.5448625,1,,,,POINT (121.5448625 25.0589774)
25.0589866,121.5442556,3,,,,POINT (121.5442556 25.0589866)
25.0618473,121.5546031,4,traffic_signals,,,POINT (121.5546031 25.0618473)
25.0619796,121.5545808,4,traffic_signals,,,POINT (121.5545808 25.0619796)
25.0583182,121.5552262,4,traffic_signals,,,POINT (121.5552262 25.0583182)
25.0582301,121.5552433,4,traffic_signals,,,POINT (121.5552433 25.0582301)
25.0562384,121.5556138,4,traffic_signals,,,POINT (121.5556138 25.0562384)
25.0802276,121.5222206,4,traffic_signals,,,POINT (121.5222206 25.0802276)
25.0802776,121.5220911,4,traffic_signals,,,POINT (121.5220911 25.0802776)
25.081537,121.5193125,3,,,,POINT (121.5193125 25.081537)
25.0584552,121.5570231,3,traffic_signals,,,POINT (121.5570231 25.0584552)
25.0583608,121.55703,4,traffic_signals,,,POINT (121.55703 25.0583608)
25.0573753,121.557105,3,,,,POINT (121.557105 25.0573753)
25.0563686,121.5571972,4,traffic_signals,,,POINT (121.5571972 25.0563686)
25.0555513,121.5572847,1,,,,POINT (121.5572847 25.0555513)
25.0562994,121.5563584,3,,,,POINT (121.5563584 25.0562994)
25.05546,121.5564803,1,,,,POINT (121.5564803 25.05546)
25.0572446,121.5554266,3,traffic_signals,,,POINT (121.5554266 25.0572446)
25.0538381,121.5592099,3,traffic_signals,,,POINT (121.5592099 25.0538381)
25.0516715,121.5563977,3,traffic_signals,,,POINT (121.5563977 25.0516715)
25.0526473,121.5564093,1,,,,POINT (121.5564093 25.0526473)
25.0578088,121.5553217,3,,,,POINT (121.5553217 25.0578088)
25.0513312,121.5704995,5,traffic_signals,,,POINT (121.5704995 25.0513312)
25.0511289,121.5704718,5,traffic_signals,,,POINT (121.5704718 25.0511289)
25.0509631,121.5707644,3,,,,POINT (121.5707644 25.0509631)
25.0545468,121.5699019,3,traffic_signals,,,POINT (121.5699019 25.0545468)
25.0545573,121.5697323,4,traffic_signals,,,POINT (121.5697323 25.0545573)
25.0543373,121.5662054,3,traffic_signals,,,POINT (121.5662054 25.0543373)
25.0542191,121.5638682,4,traffic_signals,,,POINT (121.5638682 25.0542191)
25.0535621,121.5566281,5,traffic_signals,,,POINT (121.5566281 25.0535621)
25.0542224,121.5662084,4,traffic_signals,,,POINT (121.5662084 25.0542224)
25.0544472,121.5697317,4,traffic_signals,,,POINT (121.5697317 25.0544472)
25.0544839,121.5699344,3,traffic_signals,,,POINT (121.5699344 25.0544839)
25.0533878,121.5537143,3,traffic_signals,,,POINT (121.5537143 25.0533878)
25.0517154,121.553698,3,,,,POINT (121.553698 25.0517154)
25.0519524,121.5661637,4,,,,POINT (121.5661637 25.0519524)
25.0562187,121.5538913,3,,,,POINT (121.5538913 25.0562187)
25.0552324,121.5539504,3,,,,POINT (121.5539504 25.0552324)
25.0545263,121.5540243,3,,,,POINT (121.5540243 25.0545263)
25.0546845,121.5558987,3,traffic_signals,,,POINT (121.5558987 25.0546845)
25.0544505,121.5529029,3,,,,POINT (121.5529029 25.0544505)
25.0516326,121.5573096,4,traffic_signals,,,POINT (121.5573096 25.0516326)
25.0514771,121.5573605,3,traffic_signals,,,POINT (121.5573605 25.0514771)
25.056227,121.5529615,4,traffic_signals,,,POINT (121.5529615 25.056227)
25.0513826,121.5702683,4,traffic_signals,,,POINT (121.5702683 25.0513826)
25.0534759,121.5551274,3,traffic_signals,,,POINT (121.5551274 25.0534759)
25.05169,121.5551163,4,traffic_signals,,,POINT (121.5551163 25.05169)
25.0551696,121.5529199,3,,,,POINT (121.5529199 25.0551696)
25.0557573,121.5492384,3,,,,POINT (121.5492384 25.0557573)
25.05594,121.5499553,1,,,,POINT (121.5499553 25.05594)
25.0577885,121.5505173,4,traffic_signals,,,POINT (121.5505173 25.0577885)
25.0554941,121.5529324,3,,,,POINT (121.5529324 25.0554941)
25.0542961,121.5499379,4,,,,POINT (121.5499379 25.0542961)
25.0542412,121.5521789,4,traffic_signals,,,POINT (121.5521789 25.0542412)
25.0542156,121.5528988,3,traffic_signals,,,POINT (121.5528988 25.0542156)
25.0538035,121.5499316,3,,,,POINT (121.5499316 25.0538035)
25.0533296,121.5502613,1,,,,POINT (121.5502613 25.0533296)
25.0527964,121.5526425,3,,,,POINT (121.5526425 25.0527964)
25.0533393,121.55219,3,,,,POINT (121.55219 25.0533393)
25.0533414,121.5528579,3,,,,POINT (121.5528579 25.0533414)
25.0580154,121.5529347,4,traffic_signals,,,POINT (121.5529347 25.0580154)
25.058107,121.552927,3,traffic_signals,,,POINT (121.552927 25.058107)
25.0538233,121.5492141,3,,,,POINT (121.5492141 25.0538233)
25.0533118,121.5511401,2,,,,POINT (121.5511401 25.0533118)
