y,x,street_count,highway,junction,railway,ref,geometry
48.882332,2.3209624,3,traffic_signals,,,,POINT (2.3209624 48.882332)
48.873128,2.2970824,5,,,,,POINT (2.2970824 48.873128)
48.8783178,2.2811668,4,,,,,POINT (2.2811668 48.8783178)
48.8773777,2.2841025,4,,,,,POINT (2.2841025 48.8773777)
48.837062,2.2744356,5,,,,,POINT (2.2744356 48.837062)
48.8258193,2.3878272,4,traffic_signals,,,,POINT (2.3878272 48.8258193)
48.8310992,2.3775029,3,,,,,POINT (2.3775029 48.8310992)
48.836289,2.3100661,3,,,,,POINT (2.3100661 48.836289)
48.8161435,2.3440388,3,,,,,POINT (2.3440388 48.8161435)
48.8193544,2.3735317,3,,,,,POINT (2.3735317 48.8193544)
48.8236134,2.3172033,3,,,,,POINT (2.3172033 48.8236134)
48.8309943,2.3556202,3,,,,,POINT (2.3556202 48.8309943)
48.8272242,2.2923035,3,,,,,POINT (2.2923035 48.8272242)
48.878009,2.3051776,3,,,,,POINT (2.3051776 48.878009)
48.856764,2.2936754,1,,,,,POINT (2.2936754 48.856764)
48.8361877,2.2814554,3,,,,,POINT (2.2814554 48.8361877)
48.8307847,2.3866309,3,,,,,POINT (2.3866309 48.8307847)
48.8333698,2.2770434,3,,,,,POINT (2.2770434 48.8333698)
48.8693521,2.3328636,3,,,,,POINT (2.3328636 48.8693521)
48.8161291,2.3434836,3,,,,,POINT (2.3434836 48.8161291)
48.8828138,2.3446284,3,,,,,POINT (2.3446284 48.8828138)
48.8827235,2.3447016,3,,,,,POINT (2.3447016 48.8827235)
48.9009485,2.3272515,4,,,,,POINT (2.3272515 48.9009485)
48.8744301,2.3013676,3,,,,,POINT (2.3013676 48.8744301)
48.8513123,2.3435505,3,,,,,POINT (2.3435505 48.8513123)
48.8344726,2.2654232,3,,,,,POINT (2.2654232 48.8344726)
48.8749222,2.3198142,3,crossing,,,,POINT (2.3198142 48.8749222)
48.893735,2.3174107,3,,,,,POINT (2.3174107 48.893735)
48.827186,2.2925531,3,,,,,POINT (2.2925531 48.827186)
48.8272069,2.2926648,3,,,,,POINT (2.2926648 48.8272069)
48.8449557,2.2976341,3,,,,,POINT (2.2976341 48.8449557)
48.829641,2.3688824,3,,,,,POINT (2.3688824 48.829641)
48.8293158,2.3689961,3,,,,,POINT (2.3689961 48.8293158)
48.8964048,2.3103469,4,,,,,POINT (2.3103469 48.8964048)
48.8472787,2.3525997,3,,,,,POINT (2.3525997 48.8472787)
48.8397296,2.3511318,3,,,,,POINT (2.3511318 48.8397296)
48.8398275,2.351154,3,,,,,POINT (2.351154 48.8398275)
48.8408042,2.3520696,2,,,,,POINT (2.3520696 48.8408042)
48.8884739,2.373883,4,traffic_signals,,,,POINT (2.373883 48.8884739)
48.8689013,2.367848,3,,,,,POINT (2.367848 48.8689013)
48.8688224,2.3676207,5,,,,,POINT (2.3676207 48.8688224)
48.8412451,2.3504599,1,,,,,POINT (2.3504599 48.8412451)
48.8537648,2.2989238,1,,,,,POINT (2.2989238 48.8537648)
48.887787,2.3580817,1,,,,,POINT (2.3580817 48.887787)
48.8948549,2.3494289,3,,,,,POINT (2.3494289 48.8948549)
48.8296166,2.2923115,3,,,,,POINT (2.2923115 48.8296166)
48.9009939,2.3880879,3,,,,,POINT (2.3880879 48.9009939)
48.9001585,2.3873567,3,,,,,POINT (2.3873567 48.9001585)
48.9001861,2.3872954,3,,,,,POINT (2.3872954 48.9001861)
48.8969461,2.3925207,3,,,,,POINT (2.3925207 48.8969461)
48.8397893,2.3214053,3,,,,,POINT (2.3214053 48.8397893)
48.8267966,2.3905409,3,,,,,POINT (2.3905409 48.8267966)
48.8266639,2.3903533,3,,,,,POINT (2.3903533 48.8266639)
48.8265208,2.390552,3,,,,,POINT (2.390552 48.8265208)
48.8267277,2.3902682,3,,,,,POINT (2.3902682 48.8267277)
48.8279358,2.3906564,3,,,,,POINT (2.3906564 48.8279358)
48.831995,2.355186,3,,,,,POINT (2.355186 48.831995)
48.8300514,2.2759392,2,mini_roundabout,,,,POINT (2.2759392 48.8300514)
48.8663222,2.3100853,1,,,,,POINT (2.3100853 48.8663222)
48.8663258,2.3102591,3,,,,,POINT (2.3102591 48.8663258)
48.8472682,2.4159434,1,,,,,POINT (2.4159434 48.8472682)
48.8245312,2.3192424,4,,,,,POINT (2.3192424 48.8245312)
48.8763217,2.3796519,4,,,,,POINT (2.3796519 48.8763217)
48.8736186,2.3750557,3,,,,,POINT (2.3750557 48.8736186)
48.8473656,2.2979298,3,,,,,POINT (2.2979298 48.8473656)
48.8473301,2.2976499,3,,,,,POINT (2.2976499 48.8473301)
48.8161612,2.3433655,3,,,,,POINT (2.3433655 48.8161612)
48.8470673,2.3269885,3,,,,,POINT (2.3269885 48.8470673)
48.846944,2.326866,4,traffic_signals,,,,POINT (2.326866 48.846944)
48.8476543,2.3400873,3,,,,,POINT (2.3400873 48.8476543)
48.8473661,2.340344,3,,,,,POINT (2.340344 48.8473661)
48.8646728,2.412284,3,milestone,,,,POINT (2.412284 48.8646728)
48.8658628,2.412123,3,milestone,,,,POINT (2.412123 48.8658628)
48.8398647,2.4001278,3,,,,,POINT (2.4001278 48.8398647)
48.8221802,2.3471478,3,,,,,POINT (2.3471478 48.8221802)
48.8718601,2.3394545,3,,,,,POINT (2.3394545 48.8718601)
48.8718352,2.3391998,3,,,,,POINT (2.3391998 48.8718352)
48.8508172,2.2868312,3,,,,,POINT (2.2868312 48.8508172)
48.8507267,2.2868962,3,,,,,POINT (2.2868962 48.8507267)
48.8515056,2.3269322,4,,,,,POINT (2.3269322 48.8515056)
48.8516864,2.3268728,4,,,,,POINT (2.3268728 48.8516864)
48.8517017,2.3267093,4,,,,,POINT (2.3267093 48.8517017)
48.8172831,2.3670791,4,,,,,POINT (2.3670791 48.8172831)
48.8189151,2.3657482,3,,,,,POINT (2.3657482 48.8189151)
48.8795868,2.280854,3,,,,,POINT (2.280854 48.8795868)
48.8794702,2.2808132,3,,,,,POINT (2.2808132 48.8794702)
48.8749442,2.3054538,3,,,,,POINT (2.3054538 48.8749442)
48.8863676,2.3475579,3,,,,,POINT (2.3475579 48.8863676)
48.8863569,2.3477032,4,,,,,POINT (2.3477032 48.8863569)
48.8407823,2.2544433,1,,,,,POINT (2.2544433 48.8407823)
48.8811265,2.3169325,3,,,,,POINT (2.3169325 48.8811265)
48.8367285,2.4093839,1,,,,,POINT (2.4093839 48.8367285)
48.8213695,2.334298,3,,,,,POINT (2.334298 48.8213695)
48.8212368,2.3342411,3,,,,,POINT (2.3342411 48.8212368)
48.8213287,2.3344662,3,,,,,POINT (2.3344662 48.8213287)
48.8212047,2.3344104,3,,,,,POINT (2.3344104 48.8212047)
48.8416775,2.3028373,3,traffic_signals,,,,POINT (2.3028373 48.8416775)
48.8401436,2.2717059,3,,,,,POINT (2.2717059 48.8401436)
48.8329521,2.2872062,3,,,,,POINT (2.2872062 48.8329521)
48.8296694,2.2954738,3,,,,,POINT (2.2954738 48.8296694)
48.8266561,2.2956808,3,,,,,POINT (2.2956808 48.8266561)
48.8335053,2.4022142,3,,,,,POINT (2.4022142 48.8335053)
48.8870275,2.3394059,3,,,,,POINT (2.3394059 48.8870275)
48.8877795,2.3397485,3,,,,,POINT (2.3397485 48.8877795)
48.8878521,2.33975,3,,,,,POINT (2.33975 48.8878521)
48.881062,2.3167563,3,,,,,POINT (2.3167563 48.881062)
48.8498919,2.3490821,3,,,,,POINT (2.3490821 48.8498919)
48.8482406,2.2591049,3,,,,,POINT (2.2591049 48.8482406)
48.8481275,2.2590444,4,,,,,POINT (2.2590444 48.8481275)
48.8356166,2.3027795,3,,,,,POINT (2.3027795 48.8356166)
48.894332,2.3138033,4,,,,,POINT (2.3138033 48.894332)
48.8942038,2.3139292,3,,,,,POINT (2.3139292 48.8942038)
48.8942624,2.3136382,4,,,,,POINT (2.3136382 48.8942624)
48.8595305,2.3451817,1,,,,,POINT (2.3451817 48.8595305)
48.8605209,2.3421428,1,,,,,POINT (2.3421428 48.8605209)
48.8956881,2.3792665,3,,,,,POINT (2.3792665 48.8956881)
48.8728986,2.408625,3,,,,,POINT (2.408625 48.8728986)
48.889688,2.3681174,4,,,,,POINT (2.3681174 48.889688)
48.8719069,2.3404076,3,,,,,POINT (2.3404076 48.8719069)
48.8830884,2.3879657,3,,,,,POINT (2.3879657 48.8830884)
48.8832246,2.388057,3,,,,,POINT (2.388057 48.8832246)
48.884301,2.3592227,3,,,,,POINT (2.3592227 48.884301)
48.8427578,2.2919576,3,,,,,POINT (2.2919576 48.8427578)
48.8427057,2.2918256,3,,,,,POINT (2.2918256 48.8427057)
48.8845278,2.3592459,4,,,,,POINT (2.3592459 48.8845278)
48.8401305,2.374621,3,,,,,POINT (2.374621 48.8401305)
48.8404951,2.374065,3,,,,,POINT (2.374065 48.8404951)
48.8362172,2.4127315,3,,,,,POINT (2.4127315 48.8362172)
48.8294197,2.3685602,3,,,,,POINT (2.3685602 48.8294197)
48.8294192,2.3686215,3,,,,,POINT (2.3686215 48.8294192)
48.8295683,2.4013207,4,,,,,POINT (2.4013207 48.8295683)
48.8302986,2.3108928,3,,,,,POINT (2.3108928 48.8302986)
48.8961707,2.3097223,3,,,,,POINT (2.3097223 48.8961707)
48.8666079,2.3340367,3,,,,,POINT (2.3340367 48.8666079)
48.8507015,2.2779008,4,,,,,POINT (2.2779008 48.8507015)
48.8728235,2.389372,3,,,,,POINT (2.389372 48.8728235)
48.8859946,2.3140459,2,,,,,POINT (2.3140459 48.8859946)
48.8674199,2.3775035,1,,,,,POINT (2.3775035 48.8674199)
48.8566502,2.3067543,1,,,,,POINT (2.3067543 48.8566502)
48.8767703,2.3392274,4,,,,,POINT (2.3392274 48.8767703)
48.8689331,2.3804571,4,,,,,POINT (2.3804571 48.8689331)
48.8469845,2.3052215,3,,,,,POINT (2.3052215 48.8469845)
48.8619493,2.3198749,3,,,,,POINT (2.3198749 48.8619493)
48.8764368,2.2926972,1,,,,,POINT (2.2926972 48.8764368)
48.8756475,2.3811598,1,,,,,POINT (2.3811598 48.8756475)
48.827369,2.3832728,3,crossing,,,,POINT (2.3832728 48.827369)
48.8885928,2.2930205,3,motorway_junction,,,,POINT (2.2930205 48.8885928)
48.8772646,2.2785836,2,,,,,POINT (2.2785836 48.8772646)
48.8631054,2.3416668,3,,,,,POINT (2.3416668 48.8631054)
48.8630495,2.3419136,3,,,,,POINT (2.3419136 48.8630495)
48.8776789,2.3701544,3,,,,,POINT (2.3701544 48.8776789)
48.8800781,2.3903749,3,,,,,POINT (2.3903749 48.8800781)
48.8624179,2.3415931,3,,,,,POINT (2.3415931 48.8624179)
48.8652925,2.343086,4,,,,,POINT (2.343086 48.8652925)
48.8499642,2.2523466,3,,,,,POINT (2.2523466 48.8499642)
48.8616901,2.3412113,4,,,,,POINT (2.3412113 48.8616901)
48.8569325,2.3538382,3,crossing,,,,POINT (2.3538382 48.8569325)
48.8309304,2.3122727,3,,,,,POINT (2.3122727 48.8309304)
48.8309535,2.3123256,3,,,,,POINT (2.3123256 48.8309535)
48.863896,2.3423575,4,,,,,POINT (2.3423575 48.863896)
48.831677,2.3978281,4,,,,,POINT (2.3978281 48.831677)
48.8318023,2.3976349,4,,,,,POINT (2.3976349 48.8318023)
48.8320086,2.3973986,3,,,,,POINT (2.3973986 48.8320086)
48.8314988,2.398214,3,,,,,POINT (2.398214 48.8314988)
48.8561977,2.3464808,4,,,,,POINT (2.3464808 48.8561977)
48.8732502,2.3590202,3,,,,,POINT (2.3590202 48.8732502)
48.8874015,2.3064149,3,,,,,POINT (2.3064149 48.8874015)
48.8648049,2.3451085,4,,,,,POINT (2.3451085 48.8648049)
48.8644389,2.3515433,4,,,,,POINT (2.3515433 48.8644389)
48.8329929,2.3513636,3,,,,,POINT (2.3513636 48.8329929)
48.8768766,2.2755167,3,,,,,POINT (2.2755167 48.8768766)
48.8765719,2.2757019,3,,,,,POINT (2.2757019 48.8765719)
48.8458808,2.313558,3,,,,,POINT (2.313558 48.8458808)
48.879436,2.2824139,3,,,,,POINT (2.2824139 48.879436)
48.8563365,2.3710696,3,,,,,POINT (2.3710696 48.8563365)
48.8532957,2.370157,3,,,,,POINT (2.370157 48.8532957)
48.8845428,2.3269445,3,,,,,POINT (2.3269445 48.8845428)
48.892666,2.3006665,3,,,,,POINT (2.3006665 48.892666)
48.8922497,2.3009416,5,,,,,POINT (2.3009416 48.8922497)
48.892326,2.3010788,4,,,,,POINT (2.3010788 48.892326)
48.8918168,2.3014849,4,,,,,POINT (2.3014849 48.8918168)
48.8917496,2.3016547,3,,,,,POINT (2.3016547 48.8917496)
48.8918764,2.3015976,4,,,,,POINT (2.3015976 48.8918764)
48.8918043,2.3016316,4,,,,,POINT (2.3016316 48.8918043)
48.8917758,2.3015787,4,,,,,POINT (2.3015787 48.8917758)
48.8899941,2.3040264,4,,,,,POINT (2.3040264 48.8899941)
48.8888535,2.3043223,3,,,,,POINT (2.3043223 48.8888535)
48.8895695,2.3039899,3,,,,,POINT (2.3039899 48.8895695)
48.8890266,2.3042699,3,,,,,POINT (2.3042699 48.8890266)
48.8890094,2.3041595,4,,,,,POINT (2.3041595 48.8890094)
48.8899055,2.3038674,4,,,,,POINT (2.3038674 48.8899055)
48.8334306,2.3326172,3,,,,,POINT (2.3326172 48.8334306)
48.8851124,2.2909662,2,,,,,POINT (2.2909662 48.8851124)
48.8635409,2.3397676,4,,,,,POINT (2.3397676 48.8635409)
48.887925,2.2887964,3,,,,,POINT (2.2887964 48.887925)
48.8676943,2.3370153,1,,,,,POINT (2.3370153 48.8676943)
48.8681688,2.3436045,4,,,,,POINT (2.3436045 48.8681688)
48.8673275,2.3439549,2,,,,,POINT (2.3439549 48.8673275)
48.8419448,2.2639813,1,,,,,POINT (2.2639813 48.8419448)
48.8829118,2.2900087,1,,,,,POINT (2.2900087 48.8829118)
48.8895289,2.3401633,1,,,,,POINT (2.3401633 48.8895289)
48.8690751,2.4047814,1,,,,,POINT (2.4047814 48.8690751)
48.8789697,2.2928301,3,,,,,POINT (2.2928301 48.8789697)
48.8744919,2.278393,3,,,,,POINT (2.278393 48.8744919)
48.8644547,2.368954,3,,,,,POINT (2.368954 48.8644547)
48.8643696,2.3690967,3,,,,,POINT (2.3690967 48.8643696)
48.8688437,2.3679144,3,,,,,POINT (2.3679144 48.8688437)
48.8275414,2.3319596,1,,,,,POINT (2.3319596 48.8275414)
48.8644061,2.3667284,1,,,,,POINT (2.3667284 48.8644061)
48.8255574,2.3797338,1,,,,,POINT (2.3797338 48.8255574)
48.8507485,2.3060833,3,,,,,POINT (2.3060833 48.8507485)
48.8508387,2.3062025,3,,,,,POINT (2.3062025 48.8508387)
48.8469946,2.3119673,4,,,,,POINT (2.3119673 48.8469946)
48.8776609,2.3703551,3,,,,,POINT (2.3703551 48.8776609)
48.8393858,2.3237228,1,,,,,POINT (2.3237228 48.8393858)
48.8743054,2.3894816,1,,,,,POINT (2.3894816 48.8743054)
48.8751461,2.2795063,3,,,,,POINT (2.2795063 48.8751461)
48.8753328,2.2798546,3,,,,,POINT (2.2798546 48.8753328)
48.8509,2.2925738,4,,yes,,,POINT (2.2925738 48.8509)
48.8508208,2.2928032,3,,,,,POINT (2.2928032 48.8508208)
48.8508971,2.2921315,4,,yes,,,POINT (2.2921315 48.8508971)
48.8751462,2.2787956,3,,,,,POINT (2.2787956 48.8751462)
48.8472862,2.3534109,3,,,,,POINT (2.3534109 48.8472862)
48.8475802,2.3534183,3,,,,,POINT (2.3534183 48.8475802)
48.8663387,2.3520282,4,,,,,POINT (2.3520282 48.8663387)
48.8634024,2.3509663,4,,,,,POINT (2.3509663 48.8634024)
48.864109,2.3418089,2,,,,,POINT (2.3418089 48.864109)
48.8641022,2.3418933,3,,,,,POINT (2.3418933 48.8641022)
48.8393847,2.3944711,4,,,,,POINT (2.3944711 48.8393847)
48.8369384,2.3934801,3,,,,,POINT (2.3934801 48.8369384)
48.8723999,2.2846368,3,,,,,POINT (2.2846368 48.8723999)
48.8705731,2.3775812,3,,,,,POINT (2.3775812 48.8705731)
48.8630598,2.3524118,4,,,,,POINT (2.3524118 48.8630598)
48.8227137,2.3773664,3,,,,,POINT (2.3773664 48.8227137)
48.8600431,2.3409529,1,,,,,POINT (2.3409529 48.8600431)
48.8874886,2.3044798,3,,,,,POINT (2.3044798 48.8874886)
48.8334626,2.3196906,1,,,,,POINT (2.3196906 48.8334626)
48.849929,2.3436478,4,,,,,POINT (2.3436478 48.849929)
48.8901461,2.3038881,4,,,,,POINT (2.3038881 48.8901461)
48.8902487,2.3036633,3,,,,,POINT (2.3036633 48.8902487)
48.8900591,2.3037068,4,,,,,POINT (2.3037068 48.8900591)
48.8870175,2.3050189,3,,,,,POINT (2.3050189 48.8870175)
48.8870508,2.3048109,4,,,,,POINT (2.3048109 48.8870508)
48.8870967,2.3049364,3,,,,,POINT (2.3049364 48.8870967)
48.8869919,2.3046499,3,,,,,POINT (2.3046499 48.8869919)
48.866493,2.3680497,3,,,,,POINT (2.3680497 48.866493)
48.8730449,2.3310641,3,,,,,POINT (2.3310641 48.8730449)
48.8547366,2.3770437,1,,,,,POINT (2.3770437 48.8547366)
48.8297775,2.2955396,4,,,,,POINT (2.2955396 48.8297775)
48.827674,2.3051252,4,,,,,POINT (2.3051252 48.827674)
48.863913,2.3811704,3,,,,,POINT (2.3811704 48.863913)
48.8434825,2.3706483,3,,,,,POINT (2.3706483 48.8434825)
48.8680811,2.3387443,1,,,,,POINT (2.3387443 48.8680811)
48.8675654,2.3145555,3,,,,,POINT (2.3145555 48.8675654)
48.8867669,2.3259687,1,,,,,POINT (2.3259687 48.8867669)
48.8862993,2.3261864,1,,,,,POINT (2.3261864 48.8862993)
48.8880352,2.324631,3,,,,,POINT (2.324631 48.8880352)
48.8874908,2.3255568,3,,,,,POINT (2.3255568 48.8874908)
48.8757837,2.3602967,3,,,,,POINT (2.3602967 48.8757837)
48.8761021,2.3605956,4,,,,,POINT (2.3605956 48.8761021)
48.8629224,2.2919713,3,,,,,POINT (2.2919713 48.8629224)
48.8627794,2.2918395,3,,,,,POINT (2.2918395 48.8627794)
48.8628336,2.291814,3,,,,,POINT (2.291814 48.8628336)
48.862749,2.2920097,3,,,,,POINT (2.2920097 48.862749)
48.8543672,2.3781307,1,,,,,POINT (2.3781307 48.8543672)
48.8539241,2.3783901,1,,,,,POINT (2.3783901 48.8539241)
48.8628231,2.3873142,4,,,,,POINT (2.3873142 48.8628231)
48.8628797,2.3871439,4,crossing,,,,POINT (2.3871439 48.8628797)
48.8885751,2.3373095,1,turning_circle,,,,POINT (2.3373095 48.8885751)
48.8654941,2.3308206,4,traffic_signals,,,,POINT (2.3308206 48.8654941)
48.8607108,2.2735585,3,,,,,POINT (2.2735585 48.8607108)
48.8607789,2.2735838,3,,,,,POINT (2.2735838 48.8607789)
48.8607184,2.2736131,3,,,,,POINT (2.2736131 48.8607184)
48.8607538,2.2735248,3,,,,,POINT (2.2735248 48.8607538)
48.8333497,2.4022882,3,,,,,POINT (2.4022882 48.8333497)
48.8334469,2.4020516,3,,,,,POINT (2.4020516 48.8334469)
48.8334606,2.402091,3,,,,,POINT (2.402091 48.8334606)
48.8333692,2.4023421,3,,,,,POINT (2.4023421 48.8333692)
48.881232,2.3155603,4,,,,,POINT (2.3155603 48.881232)
48.8811905,2.3155704,3,,,,,POINT (2.3155704 48.8811905)
48.8851455,2.3793892,4,,,,,POINT (2.3793892 48.8851455)
48.8850347,2.3788216,3,,,,,POINT (2.3788216 48.8850347)
48.8852187,2.3793369,3,,,,,POINT (2.3793369 48.8852187)
48.8638717,2.3359014,4,,,,,POINT (2.3359014 48.8638717)
48.8644783,2.3349578,4,,,,,POINT (2.3349578 48.8644783)
48.8188228,2.3531596,3,,,,,POINT (2.3531596 48.8188228)
48.862859,2.3875535,4,,,,,POINT (2.3875535 48.862859)
48.8630198,2.3879204,3,,,,,POINT (2.3879204 48.8630198)
48.8435506,2.3894823,1,turning_circle,,,,POINT (2.3894823 48.8435506)
48.8850262,2.3787888,3,,,,,POINT (2.3787888 48.8850262)
48.8866197,2.3848173,3,,,,,POINT (2.3848173 48.8866197)
48.8865915,2.3847051,3,,,,,POINT (2.3847051 48.8865915)
48.8642632,2.4081859,3,,,,,POINT (2.4081859 48.8642632)
48.8644337,2.4085069,3,,,,,POINT (2.4085069 48.8644337)
48.9012353,2.3437757,3,,,,,POINT (2.3437757 48.9012353)
48.8386768,2.3365912,4,,,,,POINT (2.3365912 48.8386768)
48.8861289,2.3943509,3,,,,,POINT (2.3943509 48.8861289)
48.8298404,2.4007708,3,,,,,POINT (2.4007708 48.8298404)
48.8296991,2.4010704,4,,,,,POINT (2.4010704 48.8296991)
48.8385237,2.2525781,3,,,,,POINT (2.2525781 48.8385237)
48.8768728,2.2833787,4,,,,,POINT (2.2833787 48.8768728)
48.847779,2.3024779,3,,,,,POINT (2.3024779 48.847779)
48.8495509,2.3078226,3,,,,,POINT (2.3078226 48.8495509)
48.8398408,2.29835,3,,,,,POINT (2.29835 48.8398408)
48.876133,2.3709076,1,,,,,POINT (2.3709076 48.876133)
48.8488737,2.3127088,2,,,,,POINT (2.3127088 48.8488737)
48.8495778,2.2697738,1,,,,,POINT (2.2697738 48.8495778)
48.8763001,2.3681203,1,,,,,POINT (2.3681203 48.8763001)
48.876227,2.3680058,3,,,,,POINT (2.3680058 48.876227)
48.8673648,2.3473319,3,,,,,POINT (2.3473319 48.8673648)
48.8318201,2.2923926,1,,,,,POINT (2.2923926 48.8318201)
48.8264816,2.3415842,5,,,,,POINT (2.3415842 48.8264816)
48.8443961,2.4102157,3,,,,,POINT (2.4102157 48.8443961)
48.8579639,2.3529944,3,,yes,,,POINT (2.3529944 48.8579639)
48.8370497,2.3900187,4,,,,,POINT (2.3900187 48.8370497)
48.8331149,2.3513784,3,,,,,POINT (2.3513784 48.8331149)
48.8503585,2.3963488,1,,,,,POINT (2.3963488 48.8503585)
48.8567972,2.2842641,1,,,,,POINT (2.2842641 48.8567972)
48.8628736,2.2763648,3,,,,,POINT (2.2763648 48.8628736)
48.8582222,2.2825877,3,,,,,POINT (2.2825877 48.8582222)
48.8579544,2.2775222,4,,,,,POINT (2.2775222 48.8579544)
48.8592137,2.2772925,3,,,,,POINT (2.2772925 48.8592137)
48.8602319,2.2810748,4,,,,,POINT (2.2810748 48.8602319)
48.8612045,2.279305,4,,,,,POINT (2.279305 48.8612045)
48.858175,2.2742983,4,,,,,POINT (2.2742983 48.858175)
48.858296,2.2726456,4,,,,,POINT (2.2726456 48.858296)
48.8658405,2.3369424,3,crossing,,,,POINT (2.3369424 48.8658405)
48.8732469,2.3310197,3,,,,,POINT (2.3310197 48.8732469)
48.8523931,2.3264846,4,,,,,POINT (2.3264846 48.8523931)
48.8685443,2.341909,4,,,,,POINT (2.341909 48.8685443)
48.8633722,2.3440777,1,crossing,,,,POINT (2.3440777 48.8633722)
48.8807644,2.3248073,3,,,,,POINT (2.3248073 48.8807644)
48.8833676,2.3273543,3,,,,,POINT (2.3273543 48.8833676)
48.8772597,2.2836686,4,,,,,POINT (2.2836686 48.8772597)
48.878108,2.2810195,4,,,,,POINT (2.2810195 48.878108)
48.841173,2.3507515,3,,,,,POINT (2.3507515 48.841173)
48.8773683,2.3658302,4,traffic_signals,,,,POINT (2.3658302 48.8773683)
48.8259628,2.382652,4,,,,,POINT (2.382652 48.8259628)
48.882276,2.3819147,2,,,,,POINT (2.3819147 48.882276)
48.8562261,2.4047971,4,crossing,,,,POINT (2.4047971 48.8562261)
48.8619861,2.3501758,3,,,,,POINT (2.3501758 48.8619861)
48.8774748,2.2838259,3,,,,,POINT (2.2838259 48.8774748)
48.8771718,2.2839709,3,,,,,POINT (2.2839709 48.8771718)
48.8537679,2.3443404,5,traffic_signals,,,,POINT (2.3443404 48.8537679)
48.8792613,2.35867,3,,,,,POINT (2.35867 48.8792613)
48.832078,2.3972957,3,,,,,POINT (2.3972957 48.832078)
48.867872,2.3298262,2,,,,,POINT (2.3298262 48.867872)
48.8434138,2.370735,5,,,,,POINT (2.370735 48.8434138)
48.8431945,2.370327,4,,,,,POINT (2.370327 48.8431945)
48.8758564,2.3784147,1,,,,,POINT (2.3784147 48.8758564)
48.8524938,2.344706,4,crossing,,,,POINT (2.344706 48.8524938)
48.8460724,2.2769661,4,,,,,POINT (2.2769661 48.8460724)
48.845918,2.2773032,4,,,,,POINT (2.2773032 48.845918)
48.8958055,2.3442909,1,,,,,POINT (2.3442909 48.8958055)
48.8793369,2.2807122,3,,,,,POINT (2.2807122 48.8793369)
48.8793874,2.2802935,3,,,,,POINT (2.2802935 48.8793874)
48.8794705,2.2803458,3,,,,,POINT (2.2803458 48.8794705)
48.8656393,2.3208526,3,,,,,POINT (2.3208526 48.8656393)
48.8657158,2.3206066,4,,,,,POINT (2.3206066 48.8657158)
48.8638223,2.3342306,4,,,,,POINT (2.3342306 48.8638223)
48.8749238,2.2790765,3,,,,,POINT (2.2790765 48.8749238)
48.8750408,2.2790994,4,,,,,POINT (2.2790994 48.8750408)
48.8749524,2.2789417,3,,,,,POINT (2.2789417 48.8749524)
48.8540242,2.3689521,3,traffic_signals,,,,POINT (2.3689521 48.8540242)
48.8688893,2.3385388,3,,,,,POINT (2.3385388 48.8688893)
48.8680795,2.3884602,1,,,,,POINT (2.3884602 48.8680795)
48.8916632,2.3585857,1,,,,,POINT (2.3585857 48.8916632)
48.887283,2.2976438,3,,,,,POINT (2.2976438 48.887283)
48.8872263,2.2981846,3,,,,,POINT (2.2981846 48.8872263)
48.8871049,2.2978054,3,,,,,POINT (2.2978054 48.8871049)
48.8871482,2.2980121,3,,,,,POINT (2.2980121 48.8871482)
48.8873425,2.2980314,3,,,,,POINT (2.2980314 48.8873425)
48.8869964,2.2971965,3,,,,,POINT (2.2971965 48.8869964)
48.8878065,2.2957215,4,,,,,POINT (2.2957215 48.8878065)
48.887967,2.2951982,3,,,,,POINT (2.2951982 48.887967)
48.887664,2.2953955,3,,,,,POINT (2.2953955 48.887664)
48.8881882,2.2959577,1,,,,,POINT (2.2959577 48.8881882)
48.8816581,2.2853137,3,,,,,POINT (2.2853137 48.8816581)
48.8818908,2.2867689,3,,,,,POINT (2.2867689 48.8818908)
48.8818148,2.2867614,3,,,,,POINT (2.2867614 48.8818148)
48.8817929,2.2867356,2,,,,,POINT (2.2867356 48.8817929)
48.8822467,2.2863062,3,,,,,POINT (2.2863062 48.8822467)
48.880739,2.2854013,4,,,,,POINT (2.2854013 48.880739)
48.876671,2.2829607,3,,,,,POINT (2.2829607 48.876671)
48.876817,2.2854843,3,,,,,POINT (2.2854843 48.876817)
48.8772927,2.2835642,4,,,,,POINT (2.2835642 48.8772927)
48.8775079,2.2837212,3,,,,,POINT (2.2837212 48.8775079)
48.8770793,2.2834059,3,,,,,POINT (2.2834059 48.8770793)
48.8459698,2.3448249,3,,,,,POINT (2.3448249 48.8459698)
48.8512501,2.3980249,3,,,,,POINT (2.3980249 48.8512501)
48.8513256,2.3982108,4,,,,,POINT (2.3982108 48.8513256)
48.8516547,2.3613759,3,,,,,POINT (2.3613759 48.8516547)
48.8517577,2.3616055,3,,,,,POINT (2.3616055 48.8517577)
48.843431,2.2936181,3,,,,,POINT (2.2936181 48.843431)
48.8435345,2.2936678,3,,,,,POINT (2.2936678 48.8435345)
48.86484,2.293624,3,,,,,POINT (2.293624 48.86484)
48.8580672,2.3100059,4,,,,,POINT (2.3100059 48.8580672)
