osmid,y,x,street_count,highway,ref,railway,geometry
304647597,39.5761292,2.6655595,4,,,,POINT (2.6655595 39.5761292)
304647622,39.5717474,2.6701535,3,,,,POINT (2.6701535 39.5717474)
304647709,39.5758899,2.6682256,3,,,,POINT (2.6682256 39.5758899)
304647970,39.576042,2.6554506,3,,,,POINT (2.6554506 39.576042)
304648003,39.5764767,2.6560452,3,,,,POINT (2.6560452 39.5764767)
304648136,39.5734612,2.6605938,2,,,,POINT (2.6605938 39.5734612)
304648140,39.5751066,2.6589864,4,,,,POINT (2.6589864 39.5751066)
304648145,39.5757009,2.6582924,3,,,,POINT (2.6582924 39.5757009)
304648271,39.5746525,2.6570587,4,,,,POINT (2.6570587 39.5746525)
304648289,39.5751392,2.6576312,4,,,,POINT (2.6576312 39.5751392)
304648407,39.5762336,2.6576705,4,,,,POINT (2.6576705 39.5762336)
304648410,39.5773166,2.65953,4,,,,POINT (2.65953 39.5773166)
304648683,39.5733837,2.6584039,3,,,,POINT (2.6584039 39.5733837)
304648797,39.5737749,2.6590414,4,,,,POINT (2.6590414 39.5737749)
304648798,39.5742671,2.6598433,4,,,,POINT (2.6598433 39.5742671)
304648801,39.5746229,2.660423,4,,,,POINT (2.660423 39.5746229)
304648802,39.5756755,2.6621524,4,,,,POINT (2.6621524 39.5756755)
304648803,39.576631,2.6636894,4,,,,POINT (2.6636894 39.576631)
304648804,39.5771488,2.6645105,4,,,,POINT (2.6645105 39.5771488)
304648805,39.5778035,2.6655486,4,,,,POINT (2.6655486 39.5778035)
304648806,39.578781,2.6670986,4,,,,POINT (2.6670986 39.578781)
304648807,39.5801279,2.6692356,4,,,,POINT (2.6692356 39.5801279)
304648850,39.5715578,2.6624485,4,,,,POINT (2.6624485 39.5715578)
304648861,39.5750464,2.6611132,4,,,,POINT (2.6611132 39.5750464)
304648865,39.5724424,2.662122,4,,,,POINT (2.662122 39.5724424)
304648869,39.5735641,2.661667,4,,,,POINT (2.661667 39.5735641)
304648972,39.5730294,2.6649348,4,,,,POINT (2.6649348 39.5730294)
304648976,39.57529,2.6615101,3,,,,POINT (2.6615101 39.57529)
304649049,39.5746213,2.662171,4,,,,POINT (2.662171 39.5746213)
304649050,39.5738993,2.6624368,4,,,,POINT (2.6624368 39.5738993)
304649051,39.5731276,2.6627775,4,,,,POINT (2.6627775 39.5731276)
304649052,39.5724531,2.6630086,4,,,,POINT (2.6630086 39.5724531)
304649053,39.5715754,2.6633703,3,,,,POINT (2.6633703 39.5715754)
304649059,39.5739349,2.6606433,3,,,,POINT (2.6606433 39.5739349)
304649074,39.5742774,2.6614173,4,,,,POINT (2.6614173 39.5742774)
304649075,39.5750586,2.6630825,3,,,,POINT (2.6630825 39.5750586)
304649076,39.5751623,2.6633139,3,,,,POINT (2.6633139 39.5751623)
304649091,39.5742965,2.6633422,4,,,,POINT (2.6633422 39.5742965)
304649147,39.5730811,2.6637989,4,,,,POINT (2.6637989 39.5730811)
304649151,39.5715014,2.6643991,4,,,,POINT (2.6643991 39.5715014)
304649536,39.576013,2.675994,3,,,,POINT (2.675994 39.576013)
304649537,39.5743198,2.6697667,4,,,,POINT (2.6697667 39.5743198)
304649538,39.5741031,2.6690772,4,,,,POINT (2.6690772 39.5741031)
304649539,39.5738031,2.6681506,4,,,,POINT (2.6681506 39.5738031)
304649558,39.5741813,2.6710417,3,,,,POINT (2.6710417 39.5741813)
304649559,39.5738818,2.6699612,3,,,,POINT (2.6699612 39.5738818)
304649570,39.5751604,2.6745736,4,,,,POINT (2.6745736 39.5751604)
304649574,39.573444,2.6701519,3,,,,POINT (2.6701519 39.573444)
304649583,39.5737418,2.6712328,4,,,,POINT (2.6712328 39.5737418)
304649584,39.5747149,2.6747643,4,,,,POINT (2.6747643 39.5747149)
304649621,39.5732368,2.671467,4,,,,POINT (2.671467 39.5732368)
304649638,39.5727493,2.6696957,4,,,,POINT (2.6696957 39.5727493)
304649650,39.5729379,2.6703901,4,,,,POINT (2.6703901 39.5729379)
304649657,39.5725139,2.670573,3,,,,POINT (2.670573 39.5725139)
304649665,39.5728122,2.671653,4,,,,POINT (2.671653 39.5728122)
304649666,39.5737813,2.6751999,4,,,,POINT (2.6751999 39.5737813)
304649722,39.5809657,2.6562747,4,,,,POINT (2.6562747 39.5809657)
304649731,39.5830995,2.65759,3,,,,POINT (2.65759 39.5830995)
304649767,39.5781426,2.6555103,3,,,,POINT (2.6555103 39.5781426)
304649777,39.5795631,2.6563664,4,,,,POINT (2.6563664 39.5795631)
304649782,39.5807147,2.6570271,4,,,,POINT (2.6570271 39.5807147)
304649791,39.5828699,2.6582728,3,,,,POINT (2.6582728 39.5828699)
304649921,39.5825747,2.6591504,3,,,,POINT (2.6591504 39.5825747)
304649922,39.5804187,2.6579065,4,,,,POINT (2.6579065 39.5804187)
304649924,39.5794577,2.6573521,3,,,,POINT (2.6573521 39.5794577)
304649956,39.5810471,2.6539651,3,,,,POINT (2.6539651 39.5810471)
304650234,39.5806941,2.6549817,3,,,,POINT (2.6549817 39.5806941)
304650237,39.5800894,2.656659,4,,,,POINT (2.656659 39.5800894)
304650238,39.5797865,2.6575417,4,,,,POINT (2.6575417 39.5797865)
304650241,39.5793929,2.6589103,3,,,,POINT (2.6589103 39.5793929)
304650242,39.5785581,2.6598895,5,,,,POINT (2.6598895 39.5785581)
304650245,39.5775009,2.6610933,4,,,,POINT (2.6610933 39.5775009)
304650246,39.5769611,2.6618103,4,,,,POINT (2.6618103 39.5769611)
304650247,39.5761393,2.6628941,3,,,,POINT (2.6628941 39.5761393)
304650359,39.5829975,2.652036,4,,,,POINT (2.652036 39.5829975)
304650421,39.5824813,2.6548682,4,,,,POINT (2.6548682 39.5824813)
304650443,39.5821455,2.6558702,4,,,,POINT (2.6558702 39.5821455)
304650466,39.5818338,2.6568014,4,,,,POINT (2.6568014 39.5818338)
304650489,39.5815864,2.65754,4,,,,POINT (2.65754 39.5815864)
304650496,39.5812945,2.6584117,4,,,,POINT (2.6584117 39.5812945)
304650599,39.5805598,2.6606054,3,,,,POINT (2.6606054 39.5805598)
304655545,39.5942711,2.6365805,3,,,,POINT (2.6365805 39.5942711)
304655547,39.5930288,2.6353194,4,,,,POINT (2.6353194 39.5930288)
304655553,39.591101,2.6353612,3,,,,POINT (2.6353612 39.591101)
304657535,39.5963217,2.6313853,4,,,,POINT (2.6313853 39.5963217)
304657536,39.5950645,2.6325032,3,,,,POINT (2.6325032 39.5950645)
304657539,39.5918777,2.6369391,4,,,,POINT (2.6369391 39.5918777)
304657765,39.6011653,2.6269796,4,,,,POINT (2.6269796 39.6011653)
304657766,39.6002313,2.6282777,4,,,,POINT (2.6282777 39.6002313)
304658095,39.6020057,2.6280064,4,,,,POINT (2.6280064 39.6020057)
304658436,39.6057057,2.6277743,3,,,,POINT (2.6277743 39.6057057)
304658462,39.6063559,2.6307973,1,,,,POINT (2.6307973 39.6063559)
304658464,39.6072694,2.633577,3,,,,POINT (2.633577 39.6072694)
304659134,39.6079053,2.6401713,3,,,,POINT (2.6401713 39.6079053)
304659137,39.6054608,2.6345688,3,,,,POINT (2.6345688 39.6054608)
304659138,39.6100177,2.63677,3,,,,POINT (2.63677 39.6100177)
304659139,39.6087793,2.6407987,3,,,,POINT (2.6407987 39.6087793)
304659140,39.6080207,2.6387096,4,,,,POINT (2.6387096 39.6080207)
304659141,39.6071212,2.6361356,4,,,,POINT (2.6361356 39.6071212)
304659142,39.606582,2.6346624,3,,,,POINT (2.6346624 39.606582)
304659149,39.6086302,2.6334409,3,,,,POINT (2.6334409 39.6086302)
304659156,39.6086664,2.6411659,3,,,,POINT (2.6411659 39.6086664)
304659157,39.6088343,2.6333025,1,,,,POINT (2.6333025 39.6088343)
304659158,39.6072195,2.6343487,4,,,,POINT (2.6343487 39.6072195)
304660191,39.5728919,2.6297926,4,,,,POINT (2.6297926 39.5728919)
304660192,39.5722864,2.6305997,4,,,,POINT (2.6305997 39.5722864)
304660195,39.5719121,2.6310767,4,,,,POINT (2.6310767 39.5719121)
304660199,39.5717508,2.6315512,3,,,,POINT (2.6315512 39.5717508)
304660587,39.5726604,2.6353992,4,,,,POINT (2.6353992 39.5726604)
304660590,39.5731096,2.6335294,4,,,,POINT (2.6335294 39.5731096)
304660592,39.5728802,2.6344844,4,,,,POINT (2.6344844 39.5728802)
304660662,39.5735571,2.6337119,3,,,,POINT (2.6337119 39.5735571)
304660667,39.5733271,2.6346649,4,,,,POINT (2.6346649 39.5733271)
304660671,39.573108,2.6355729,4,,,,POINT (2.6355729 39.573108)
304660687,39.5728643,2.6365825,4,,,,POINT (2.6365825 39.5728643)
304660790,39.5719949,2.6381825,4,,,,POINT (2.6381825 39.5719949)
304660997,39.570381,2.63834,4,,,,POINT (2.63834 39.570381)
304661080,39.5718215,2.6389108,4,,,,POINT (2.6389108 39.5718215)
304661508,39.5586107,2.6227118,3,,,,POINT (2.6227118 39.5586107)
304661509,39.5601279,2.6233348,3,,,,POINT (2.6233348 39.5601279)
304661510,39.5618615,2.6244172,3,,,,POINT (2.6244172 39.5618615)
304661524,39.5628413,2.6255903,3,,,,POINT (2.6255903 39.5628413)
304661769,39.5665436,2.6862936,3,,,,POINT (2.6862936 39.5665436)
304662630,39.554592,2.7200319,3,,,,POINT (2.7200319 39.554592)
304662635,39.5562008,2.715291,3,,,,POINT (2.715291 39.5562008)
304662640,39.5564891,2.7080107,4,,,,POINT (2.7080107 39.5564891)
304662684,39.5685672,2.7224939,3,,,,POINT (2.7224939 39.5685672)
304662686,39.5686151,2.7205531,4,,,,POINT (2.7205531 39.5686151)
304662690,39.5691446,2.7205759,4,,,,POINT (2.7205759 39.5691446)
304662694,39.5691101,2.7222332,3,,,,POINT (2.7222332 39.5691101)
304663744,39.5696352,2.7220132,3,,,,POINT (2.7220132 39.5696352)
304663746,39.5696831,2.720599,4,,,,POINT (2.720599 39.5696831)
304663770,39.5701912,2.7217081,3,,,,POINT (2.7217081 39.5701912)
304663773,39.5702189,2.720622,4,,,,POINT (2.720622 39.5702189)
304665428,39.5778614,2.7129147,4,,,,POINT (2.7129147 39.5778614)
304665431,39.5784227,2.7161046,4,,,,POINT (2.7161046 39.5784227)
304665436,39.5762789,2.7133852,4,,,,POINT (2.7133852 39.5762789)
304665440,39.5768267,2.7165981,4,,,,POINT (2.7165981 39.5768267)
304667057,39.5882269,2.7389505,3,,,,POINT (2.7389505 39.5882269)
304667330,39.5712306,2.738536,3,,,,POINT (2.738536 39.5712306)
304667336,39.5839736,2.7427883,3,,,,POINT (2.7427883 39.5839736)
304667340,39.5879409,2.7428898,3,,,,POINT (2.7428898 39.5879409)
305194761,39.583415,2.6566518,4,traffic_signals,,,POINT (2.6566518 39.583415)
305194763,39.5831291,2.6552774,4,,,,POINT (2.6552774 39.5831291)
305194793,39.5827967,2.6562707,4,,,,POINT (2.6562707 39.5827967)
305194794,39.5824816,2.6572125,4,,,,POINT (2.6572125 39.5824816)
305194795,39.5822474,2.6579125,4,,,,POINT (2.6579125 39.5822474)
305194796,39.5819532,2.6587917,4,,,,POINT (2.6587917 39.5819532)
305194805,39.5825067,2.6468915,3,,,,POINT (2.6468915 39.5825067)
305194806,39.5826063,2.6479361,4,,,,POINT (2.6479361 39.5826063)
305194809,39.5838881,2.6530086,4,,,,POINT (2.6530086 39.5838881)
305194810,39.5836591,2.6517963,4,,,,POINT (2.6517963 39.5836591)
305194811,39.5834093,2.6501397,4,,,,POINT (2.6501397 39.5834093)
305194813,39.5830616,2.6478458,4,,,,POINT (2.6478458 39.5830616)
305194817,39.5829001,2.6467802,3,,,,POINT (2.6467802 39.5829001)
305194867,39.5859624,2.6582176,4,,,,POINT (2.6582176 39.5859624)
305194940,39.5810635,2.6664602,4,,,,POINT (2.6664602 39.5810635)
305194941,39.5794764,2.6682012,4,,,,POINT (2.6682012 39.5794764)
305194942,39.57726,2.6700448,4,,,,POINT (2.6700448 39.57726)
305194945,39.5807547,2.6660576,4,,,,POINT (2.6660576 39.5807547)
305194946,39.579197,2.6677582,4,,,,POINT (2.6677582 39.579197)
305194949,39.5769793,2.6694201,4,,,,POINT (2.6694201 39.5769793)
305194950,39.5756819,2.6703951,4,,,,POINT (2.6703951 39.5756819)
305194951,39.5746131,2.6708674,3,,,,POINT (2.6708674 39.5746131)
305194962,39.5759142,2.6712191,4,,,,POINT (2.6712191 39.5759142)
305194963,39.5748407,2.6716888,4,,,,POINT (2.6716888 39.5748407)
305194964,39.5744155,2.6718864,4,,,,POINT (2.6718864 39.5744155)
305194965,39.5739773,2.6720872,4,,,,POINT (2.6720872 39.5739773)
305194966,39.573468,2.6722998,4,,,,POINT (2.6722998 39.573468)
305194967,39.5730435,2.6724903,4,,,,POINT (2.6724903 39.5730435)
305194968,39.5732138,2.6731071,4,,,,POINT (2.6731071 39.5732138)
305195056,39.5722235,2.6734384,4,,,,POINT (2.6734384 39.5722235)
305195057,39.5736413,2.6729376,4,,,,POINT (2.6729376 39.5736413)
305195058,39.5741576,2.672733,4,,,,POINT (2.672733 39.5741576)
305195059,39.5746016,2.672557,4,,,,POINT (2.672557 39.5746016)
305195060,39.5750192,2.6723915,4,,,,POINT (2.6723915 39.5750192)
305195061,39.5761142,2.6719574,4,,,,POINT (2.6719574 39.5761142)
305195062,39.5775531,2.6707033,4,,,,POINT (2.6707033 39.5775531)
305195063,39.5798124,2.668734,3,,,,POINT (2.668734 39.5798124)
305195065,39.5749522,2.6677046,4,,,,POINT (2.6677046 39.5749522)
305195080,39.575371,2.6693029,4,,,,POINT (2.6693029 39.575371)
305195122,39.5756281,2.6728512,3,,,,POINT (2.6728512 39.5756281)
305195123,39.5751932,2.6730446,4,,,,POINT (2.6730446 39.5751932)
305195125,39.5747867,2.6732254,4,,,,POINT (2.6732254 39.5747867)
305195127,39.574345,2.6734218,4,,,,POINT (2.6734218 39.574345)
305195128,39.5738416,2.6736456,4,,,,POINT (2.6736456 39.5738416)
305195129,39.5734117,2.6738368,4,,,,POINT (2.6738368 39.5734117)
305195152,39.5753806,2.6737483,4,,,,POINT (2.6737483 39.5753806)
305195157,39.5749756,2.6739069,4,,,,POINT (2.6739069 39.5749756)
305195158,39.5745302,2.6740939,4,,,,POINT (2.6740939 39.5745302)
305195161,39.5740283,2.6743181,4,,,,POINT (2.6743181 39.5740283)
305195165,39.5736012,2.6745358,4,,,,POINT (2.6745358 39.5736012)
305195167,39.5764883,2.6732787,4,,,,POINT (2.6732787 39.5764883)
305195174,39.575559,2.6744179,4,,,,POINT (2.6744179 39.575559)
305195198,39.5759982,2.6742202,3,,,,POINT (2.6742202 39.5759982)
305195200,39.571202,2.675187,3,,,,POINT (2.675187 39.571202)
305195246,39.57122,2.6738157,4,,,,POINT (2.6738157 39.57122)
305195247,39.5693088,2.6737135,4,,,,POINT (2.6737135 39.5693088)
305195257,39.5721912,2.6707218,3,,,,POINT (2.6707218 39.5721912)
305195329,39.5722168,2.6738335,3,,,,POINT (2.6738335 39.5722168)
305195330,39.5722025,2.6751696,4,,,,POINT (2.6751696 39.5722025)
305195331,39.5721952,2.6762316,1,,,,POINT (2.6762316 39.5721952)
305195332,39.5722127,2.6725302,4,,,,POINT (2.6725302 39.5722127)
305195333,39.5712242,2.6725388,3,,,,POINT (2.6725388 39.5712242)
305195336,39.570268,2.6679354,4,,,,POINT (2.6679354 39.570268)
305195337,39.5700818,2.67375,4,,,,POINT (2.67375 39.5700818)
305195338,39.5700538,2.6746251,3,,,,POINT (2.6746251 39.5700538)
305195340,39.5688939,2.6677233,3,,,,POINT (2.6677233 39.5688939)
305195343,39.5712853,2.6680931,3,,,,POINT (2.6680931 39.5712853)
305195347,39.571708,2.6709138,3,,,,POINT (2.6709138 39.571708)
305195348,39.5717122,2.6725255,4,,,,POINT (2.6725255 39.5717122)
305195349,39.5717155,2.6738215,4,,,,POINT (2.6738215 39.5717155)
305195350,39.571719,2.6751568,4,,,,POINT (2.6751568 39.571719)
305195357,39.5700999,2.673184,4,,,,POINT (2.673184 39.5700999)
305195358,39.5712204,2.6732425,3,,,,POINT (2.6732425 39.5712204)
305195371,39.5693455,2.6723829,4,,,,POINT (2.6723829 39.5693455)
305195372,39.5693124,2.6731429,4,,,,POINT (2.6731429 39.5693124)
305195373,39.5692706,2.6744737,4,,,,POINT (2.6744737 39.5692706)
305195374,39.5691055,2.6763351,3,,,,POINT (2.6763351 39.5691055)
305195385,39.5706239,2.6732152,4,,,,POINT (2.6732152 39.5706239)
305195386,39.5706084,2.6737783,4,,,,POINT (2.6737783 39.5706084)
305195442,39.5681798,2.6742724,4,,,,POINT (2.6742724 39.5681798)
305195690,39.5838444,2.6677266,3,,,,POINT (2.6677266 39.5838444)
305195699,39.5834883,2.6653844,3,,,,POINT (2.6653844 39.5834883)
305195701,39.5840296,2.6675485,3,,,,POINT (2.6675485 39.5840296)
305195702,39.5840133,2.6685272,3,,,,POINT (2.6685272 39.5840133)
305195722,39.5840435,2.6680397,3,,,,POINT (2.6680397 39.5840435)
305195727,39.585051,2.6673229,3,,,,POINT (2.6673229 39.585051)
305195771,39.5829322,2.667817,3,,,,POINT (2.667817 39.5829322)
305195773,39.5834711,2.667173,4,,,,POINT (2.667173 39.5834711)
305195801,39.5820798,2.6678406,3,,,,POINT (2.6678406 39.5820798)
305195810,39.5831097,2.666637,4,,,,POINT (2.666637 39.5831097)
305195811,39.5836948,2.6659622,3,,,,POINT (2.6659622 39.5836948)
305195860,39.5876887,2.6788289,4,,,,POINT (2.6788289 39.5876887)
305195861,39.5891412,2.6769027,4,,,,POINT (2.6769027 39.5891412)
305195863,39.5918769,2.6736459,3,,,,POINT (2.6736459 39.5918769)
305195869,39.598424,2.6811237,3,traffic_signals,,,POINT (2.6811237 39.598424)
305195904,39.5969897,2.6781594,4,,,,POINT (2.6781594 39.5969897)
305195905,39.5993137,2.6762998,3,,,,POINT (2.6762998 39.5993137)
305195910,39.5929635,2.6737243,3,,,,POINT (2.6737243 39.5929635)
305195991,39.5947079,2.6787119,3,,,,POINT (2.6787119 39.5947079)
305195993,39.5915043,2.6740932,4,,,,POINT (2.6740932 39.5915043)
305196049,39.5914867,2.675826,3,,,,POINT (2.675826 39.5914867)
305196050,39.5922612,2.6751844,4,,,,POINT (2.6751844 39.5922612)
305196051,39.5932692,2.6743359,3,,,,POINT (2.6743359 39.5932692)
305196052,39.5938354,2.6774539,4,,,,POINT (2.6774539 39.5938354)
305196053,39.593041,2.678092,3,,,,POINT (2.678092 39.593041)
305196054,39.5945323,2.6768625,4,,,,POINT (2.6768625 39.5945323)
305196055,39.595823,2.6757789,3,,,,POINT (2.6757789 39.595823)
305196075,39.5866566,2.6714814,3,,,,POINT (2.6714814 39.5866566)
305196076,39.5898331,2.6760577,4,traffic_signals,,,POINT (2.6760577 39.5898331)
305196078,39.5910322,2.679622,3,traffic_signals,,,POINT (2.679622 39.5910322)
305196112,39.5883434,2.6757848,3,,,,POINT (2.6757848 39.5883434)
305196113,39.5869674,2.6779414,4,,,,POINT (2.6779414 39.5869674)
305196114,39.5858779,2.6794227,4,,,,POINT (2.6794227 39.5858779)
305196115,39.5846144,2.6811415,3,,,,POINT (2.6811415 39.5846144)
305196116,39.5847478,2.6816456,3,,,,POINT (2.6816456 39.5847478)
305196119,39.5862388,2.6770665,4,,,,POINT (2.6770665 39.5862388)
305196120,39.585206,2.6784987,4,,,,POINT (2.6784987 39.585206)
305196121,39.5842403,2.6798016,3,,,,POINT (2.6798016 39.5842403)
305196124,39.5855227,2.6761822,4,,,,POINT (2.6761822 39.5855227)
305196125,39.5845404,2.6775599,4,,,,POINT (2.6775599 39.5845404)
305196126,39.5838704,2.6784587,4,,,,POINT (2.6784587 39.5838704)
305196139,39.5841598,2.6745195,3,,,,POINT (2.6745195 39.5841598)
305196142,39.5810129,2.6780227,3,,,,POINT (2.6780227 39.5810129)
305196166,39.583881,2.6741704,4,,,,POINT (2.6741704 39.583881)
305196210,39.5806935,2.6774659,3,,,,POINT (2.6774659 39.5806935)
305196329,39.582307,2.674163,4,,,,POINT (2.674163 39.582307)
305196330,39.5829328,2.6751525,4,,,,POINT (2.6751525 39.5829328)
305196331,39.5831039,2.6757284,4,,,,POINT (2.6757284 39.5831039)
305196332,39.5834448,2.6769532,4,,,,POINT (2.6769532 39.5834448)
305327393,39.5741815,2.6503446,3,,,,POINT (2.6503446 39.5741815)
305327397,39.5744654,2.651005,3,,,,POINT (2.651005 39.5744654)
305327400,39.5743564,2.6510755,3,,,,POINT (2.6510755 39.5743564)
305327402,39.5701454,2.6493706,1,,,,POINT (2.6493706 39.5701454)
305327403,39.5707803,2.6486472,1,,,,POINT (2.6486472 39.5707803)
305327416,39.5798575,2.6470173,3,,,,POINT (2.6470173 39.5798575)
305327417,39.5778679,2.6480593,3,,,,POINT (2.6480593 39.5778679)
305327419,39.5816998,2.6460427,3,,,,POINT (2.6460427 39.5816998)
305327424,39.5774956,2.6464688,3,,,,POINT (2.6464688 39.5774956)
305327455,39.5751962,2.646721,3,,,,POINT (2.646721 39.5751962)
305327456,39.5761985,2.6457154,3,,,,POINT (2.6457154 39.5761985)
305327459,39.5753167,2.6476371,3,,,,POINT (2.6476371 39.5753167)
305327461,39.57504,2.6455339,4,,,,POINT (2.6455339 39.57504)
305327514,39.5839529,2.6464852,3,,,,POINT (2.6464852 39.5839529)
305327516,39.5840894,2.6476482,4,,,,POINT (2.6476482 39.5840894)
305327663,39.5916836,2.6218493,1,,,,POINT (2.6218493 39.5916836)
305327694,39.5914786,2.6216776,3,,,,POINT (2.6216776 39.5914786)
305327695,39.5885638,2.624311,3,,,,POINT (2.624311 39.5885638)
305327725,39.5884491,2.6208971,4,,,,POINT (2.6208971 39.5884491)
305327726,39.5900149,2.6229955,4,,,,POINT (2.6229955 39.5900149)
305327727,39.590389,2.6236075,3,,,,POINT (2.6236075 39.590389)
305327742,39.5893194,2.6220752,3,,,,POINT (2.6220752 39.5893194)
305327767,39.590612,2.6208787,3,,,,POINT (2.6208787 39.590612)
305327772,39.5891904,2.6219076,3,,,,POINT (2.6219076 39.5891904)
305327797,39.5878956,2.6231145,3,,,,POINT (2.6231145 39.5878956)
305327830,39.5920493,2.6239725,4,,,,POINT (2.6239725 39.5920493)
305327831,39.5894413,2.6258569,3,,,,POINT (2.6258569 39.5894413)
305327869,39.5914656,2.6226774,3,,,,POINT (2.6226774 39.5914656)
305327970,39.5875749,2.6175967,3,,,,POINT (2.6175967 39.5875749)
305327971,39.5884257,2.6188436,3,,,,POINT (2.6188436 39.5884257)
305328045,39.6018711,2.6151154,3,,,,POINT (2.6151154 39.6018711)
305328047,39.5994976,2.616098,3,,,,POINT (2.616098 39.5994976)
305328048,39.5980983,2.6165739,4,,,,POINT (2.6165739 39.5980983)
305328049,39.5962855,2.6167731,3,,,,POINT (2.6167731 39.5962855)
305328051,39.5946391,2.6170111,3,,,,POINT (2.6170111 39.5946391)
305328053,39.5943875,2.6173979,3,,,,POINT (2.6173979 39.5943875)
305328054,39.5932586,2.6200219,3,,,,POINT (2.6200219 39.5932586)
305328078,39.6012142,2.6179486,1,,,,POINT (2.6179486 39.6012142)
305328079,39.6011613,2.6165926,4,,,,POINT (2.6165926 39.6011613)
305328119,39.5902636,2.6273744,3,,,,POINT (2.6273744 39.5902636)
305328147,39.5899915,2.6254779,4,mini_roundabout,,,POINT (2.6254779 39.5899915)
305328148,39.5906971,2.627065,3,mini_roundabout,,,POINT (2.627065 39.5906971)
305328161,39.5904749,2.6251173,4,,,,POINT (2.6251173 39.5904749)
305328162,39.5911793,2.6267209,3,,,,POINT (2.6267209 39.5911793)
305328170,39.5913265,2.6244983,3,,,,POINT (2.6244983 39.5913265)
305328177,39.5920357,2.6261097,3,,,,POINT (2.6261097 39.5920357)
305328179,39.5909311,2.6247781,3,,,,POINT (2.6247781 39.5909311)
305328182,39.5916495,2.6263853,3,,,,POINT (2.6263853 39.5916495)
305328201,39.5920362,2.6171985,4,,,,POINT (2.6171985 39.5920362)
305328202,39.5937479,2.618774,3,,,,POINT (2.618774 39.5937479)
305328215,39.5923264,2.6150841,3,,,,POINT (2.6150841 39.5923264)
305328217,39.5922096,2.6189676,4,,,,POINT (2.6189676 39.5922096)
305328253,39.5889356,2.613198,4,mini_roundabout,,,POINT (2.613198 39.5889356)
305328254,39.5924639,2.6194234,4,,,,POINT (2.6194234 39.5924639)
