y,x,street_count,highway,railway,ref,junction,geometry
41.9268202,12.3752376,1,,,,,POINT (12.3752376 41.9268202)
41.9267382,12.3759347,3,,,,,POINT (12.3759347 41.9267382)
41.9256677,12.3929731,1,,,,,POINT (12.3929731 41.9256677)
41.9594851,12.4505185,1,,,,,POINT (12.4505185 41.9594851)
41.9595164,12.450742,3,,,,,POINT (12.450742 41.9595164)
41.9595355,12.4509678,1,,,,,POINT (12.4509678 41.9595355)
41.958606,12.4511059,1,,,,,POINT (12.4511059 41.958606)
41.962057,12.4421346,1,,,,,POINT (12.4421346 41.962057)
41.9417916,12.4416532,1,,,,,POINT (12.4416532 41.9417916)
41.9734453,12.431788,1,,,,,POINT (12.431788 41.9734453)
41.9426363,12.4421004,3,,,,,POINT (12.4421004 41.9426363)
41.9491092,12.4427114,3,,,,,POINT (12.4427114 41.9491092)
41.949125,12.4423906,3,,,,,POINT (12.4423906 41.949125)
41.9486629,12.4423133,3,,,,,POINT (12.4423133 41.9486629)
41.9486768,12.4426804,3,,,,,POINT (12.4426804 41.9486768)
41.9486314,12.4436177,3,,,,,POINT (12.4436177 41.9486314)
41.9045688,12.4143764,3,,,,,POINT (12.4143764 41.9045688)
41.9050966,12.4144079,1,,,,,POINT (12.4144079 41.9050966)
41.9418762,12.4756298,3,,,,,POINT (12.4756298 41.9418762)
41.9414415,12.4752131,3,,,,,POINT (12.4752131 41.9414415)
41.969187,12.447557,3,,,,,POINT (12.447557 41.969187)
41.9439817,12.4471356,1,,,,,POINT (12.4471356 41.9439817)
41.9447218,12.4471571,1,,,,,POINT (12.4471571 41.9447218)
41.9444335,12.4475352,3,,,,,POINT (12.4475352 41.9444335)
41.9758717,12.4286329,1,,,,,POINT (12.4286329 41.9758717)
41.9330573,12.3615636,1,,,,,POINT (12.3615636 41.9330573)
41.9447492,12.4492433,3,,,,,POINT (12.4492433 41.9447492)
41.945058,12.4478035,1,,,,,POINT (12.4478035 41.945058)
41.9446585,12.4487095,3,,,,,POINT (12.4487095 41.9446585)
41.9686314,12.4345996,1,,,,,POINT (12.4345996 41.9686314)
41.9688552,12.4345555,3,,,,,POINT (12.4345555 41.9688552)
41.9475911,12.4731128,1,,,,,POINT (12.4731128 41.9475911)
41.9474203,12.4744666,3,,,,,POINT (12.4744666 41.9474203)
41.9492413,12.441045,1,,,,,POINT (12.441045 41.9492413)
41.9493327,12.4412121,3,,,,,POINT (12.4412121 41.9493327)
41.9495575,12.4411368,1,,,,,POINT (12.4411368 41.9495575)
41.9342377,12.3956461,3,,,,,POINT (12.3956461 41.9342377)
41.9489097,12.4404113,1,,,,,POINT (12.4404113 41.9489097)
41.9492972,12.4403617,1,,,,,POINT (12.4403617 41.9492972)
41.9490064,12.4404446,3,,,,,POINT (12.4404446 41.9490064)
41.9484186,12.4410262,3,,,,,POINT (12.4410262 41.9484186)
41.9336172,12.3960449,1,,,,,POINT (12.3960449 41.9336172)
41.9334636,12.3963412,3,,,,,POINT (12.3963412 41.9334636)
41.9332027,12.3959309,1,,,,,POINT (12.3959309 41.9332027)
41.9335768,12.3958571,1,,,,,POINT (12.3958571 41.9335768)
41.9334142,12.3961361,3,,,,,POINT (12.3961361 41.9334142)
41.933716,12.3966701,3,,,,,POINT (12.3966701 41.933716)
41.9320992,12.3959731,1,,,,,POINT (12.3959731 41.9320992)
41.931671,12.3962409,3,,,,,POINT (12.3962409 41.931671)
41.7867457,12.4471408,1,,,,,POINT (12.4471408 41.7867457)
41.9118714,12.361861,1,,,,,POINT (12.361861 41.9118714)
41.992156,12.3983127,1,,,,,POINT (12.3983127 41.992156)
41.9926342,12.3990659,1,,,,,POINT (12.3990659 41.9926342)
41.992443,12.3987647,3,,,,,POINT (12.3987647 41.992443)
41.9930251,12.3982929,3,,,,,POINT (12.3982929 41.9930251)
41.7907187,12.4485191,1,,,,,POINT (12.4485191 41.7907187)
41.7958321,12.4692774,1,,,,,POINT (12.4692774 41.7958321)
41.9356519,12.4403999,1,,,,,POINT (12.4403999 41.9356519)
41.9396046,12.4255316,3,,,,,POINT (12.4255316 41.9396046)
41.9417946,12.4440336,1,,,,,POINT (12.4440336 41.9417946)
41.9419638,12.4444881,3,,,,,POINT (12.4444881 41.9419638)
41.9733168,12.487549,3,,,,,POINT (12.487549 41.9733168)
41.9736724,12.4871353,3,,,,,POINT (12.4871353 41.9736724)
41.9736004,12.4870578,3,,,,,POINT (12.4870578 41.9736004)
41.7974077,12.42851,1,,,,,POINT (12.42851 41.7974077)
41.7950524,12.4213015,1,,,,,POINT (12.4213015 41.7950524)
41.8789581,12.4897264,3,,,,,POINT (12.4897264 41.8789581)
41.7931165,12.4276086,1,,,,,POINT (12.4276086 41.7931165)
41.9479536,12.4505165,1,,,,,POINT (12.4505165 41.9479536)
41.9477143,12.4501524,1,,,,,POINT (12.4501524 41.9477143)
41.9688762,12.4469009,1,,,,,POINT (12.4469009 41.9688762)
41.9521986,12.4486524,1,,,,,POINT (12.4486524 41.9521986)
41.9525795,12.4500977,3,,,,,POINT (12.4500977 41.9525795)
41.9698105,12.4473368,1,,,,,POINT (12.4473368 41.9698105)
41.9697442,12.4480241,1,,,,,POINT (12.4480241 41.9697442)
41.9695508,12.447556,3,,,,,POINT (12.447556 41.9695508)
41.9694372,12.4476556,3,,,,,POINT (12.4476556 41.9694372)
41.969647,12.4480724,1,,,,,POINT (12.4480724 41.969647)
41.9693314,12.4474427,3,,,,,POINT (12.4474427 41.9693314)
41.9693015,12.4489079,1,,,,,POINT (12.4489079 41.9693015)
41.969135,12.4490326,1,,,,,POINT (12.4490326 41.969135)
41.9692536,12.4490494,3,,,,,POINT (12.4490494 41.9692536)
41.9686858,12.4479535,3,,,,,POINT (12.4479535 41.9686858)
41.9489506,12.4466146,1,,,,,POINT (12.4466146 41.9489506)
41.9489416,12.4475319,1,,,,,POINT (12.4475319 41.9489416)
41.9489142,12.4468218,3,,,,,POINT (12.4468218 41.9489142)
41.9482216,12.4477114,3,,,,,POINT (12.4477114 41.9482216)
41.9683612,12.4468171,1,,,,,POINT (12.4468171 41.9683612)
41.9680165,12.4468033,3,,,,,POINT (12.4468033 41.9680165)
41.9904961,12.4050175,1,,,,,POINT (12.4050175 41.9904961)
41.9896832,12.4042846,1,,,,,POINT (12.4042846 41.9896832)
41.9892237,12.4042605,1,,,,,POINT (12.4042605 41.9892237)
41.9898716,12.4044563,3,,,,,POINT (12.4044563 41.9898716)
41.9906182,12.4046414,3,,,,,POINT (12.4046414 41.9906182)
41.9907229,12.4044608,3,,,,,POINT (12.4044608 41.9907229)
41.9406008,12.465173,1,,,,,POINT (12.465173 41.9406008)
41.9405313,12.4660105,3,,,,,POINT (12.4660105 41.9405313)
41.9594736,12.402562,1,,,,,POINT (12.402562 41.9594736)
41.9593241,12.4026914,1,,,,,POINT (12.4026914 41.9593241)
41.95951,12.4029871,3,,,,,POINT (12.4029871 41.95951)
41.959691,12.4032486,3,,,,,POINT (12.4032486 41.959691)
41.7978373,12.4203228,3,,,,,POINT (12.4203228 41.7978373)
41.9649569,12.4579583,1,,,,,POINT (12.4579583 41.9649569)
41.9650915,12.4556462,1,,,,,POINT (12.4556462 41.9650915)
41.9649489,12.4570008,3,,,,,POINT (12.4570008 41.9649489)
41.9650033,12.4570278,3,,,,,POINT (12.4570278 41.9650033)
41.965268,12.4560539,1,,,,,POINT (12.4560539 41.965268)
41.9604495,12.4571604,1,,,,,POINT (12.4571604 41.9604495)
41.9616272,12.4551822,1,,,,,POINT (12.4551822 41.9616272)
41.9610249,12.4552841,1,,,,,POINT (12.4552841 41.9610249)
41.9610693,12.4552788,3,,,,,POINT (12.4552788 41.9610693)
41.9608263,12.4553192,3,,,,,POINT (12.4553192 41.9608263)
41.9609456,12.4553083,1,,,,,POINT (12.4553083 41.9609456)
41.960572,12.4556782,3,,,,,POINT (12.4556782 41.960572)
41.95218,12.450444,3,,,,,POINT (12.450444 41.95218)
41.9523012,12.4499729,3,,,,,POINT (12.4499729 41.9523012)
41.9577193,12.3938389,3,,,,,POINT (12.3938389 41.9577193)
41.9578022,12.3935042,3,,,,,POINT (12.3935042 41.9578022)
41.958005,12.3936909,3,,,,,POINT (12.3936909 41.958005)
41.9572432,12.3937301,1,,,,,POINT (12.3937301 41.9572432)
41.9581175,12.3934667,3,,,,,POINT (12.3934667 41.9581175)
41.9575264,12.3932795,1,,,,,POINT (12.3932795 41.9575264)
41.9578705,12.3933144,3,,,,,POINT (12.3933144 41.9578705)
41.9448191,12.4254178,1,,,,,POINT (12.4254178 41.9448191)
41.9446415,12.4259274,1,,,,,POINT (12.4259274 41.9446415)
41.9447393,12.425639,3,,,,,POINT (12.425639 41.9447393)
41.9446289,12.4255671,3,,,,,POINT (12.4255671 41.9446289)
41.9445986,12.4259609,1,,,,,POINT (12.4259609 41.9445986)
41.9447875,12.42512,3,,,,,POINT (12.42512 41.9447875)
41.9390084,12.4392519,1,,,,,POINT (12.4392519 41.9390084)
41.9392148,12.4388136,3,,,,,POINT (12.4388136 41.9392148)
41.9429737,12.4271726,1,,,,,POINT (12.4271726 41.9429737)
41.9601289,12.4522094,3,,,,,POINT (12.4522094 41.9601289)
41.9901956,12.4205173,3,,,,,POINT (12.4205173 41.9901956)
41.928908,12.4249618,1,,,,,POINT (12.4249618 41.928908)
41.9293809,12.4243455,1,,,,,POINT (12.4243455 41.9293809)
41.9290542,12.4249571,3,,,,,POINT (12.4249571 41.9290542)
41.929556,12.4264338,3,,,,,POINT (12.4264338 41.929556)
41.9140413,12.441629,1,,,,,POINT (12.441629 41.9140413)
41.9146369,12.4411066,3,,,,,POINT (12.4411066 41.9146369)
41.9728193,12.434607,3,,,,,POINT (12.434607 41.9728193)
41.9721862,12.4346214,3,,,,,POINT (12.4346214 41.9721862)
41.9719112,12.4346292,3,,,,,POINT (12.4346292 41.9719112)
41.9723224,12.4346176,3,,,,,POINT (12.4346176 41.9723224)
41.9733178,12.4345964,4,,,,,POINT (12.4345964 41.9733178)
41.9741289,12.4345487,3,,,,,POINT (12.4345487 41.9741289)
41.9141047,12.41706,1,,,,,POINT (12.41706 41.9141047)
41.914242,12.4170526,1,,,,,POINT (12.4170526 41.914242)
41.914183,12.4170519,3,,,,,POINT (12.4170519 41.914183)
41.9483455,12.4388599,1,,,,,POINT (12.4388599 41.9483455)
41.9483108,12.4397205,3,,,,,POINT (12.4397205 41.9483108)
41.9446794,12.4304979,1,,,,,POINT (12.4304979 41.9446794)
41.9447238,12.4312482,1,,,,,POINT (12.4312482 41.9447238)
41.9445617,12.4305964,3,,,,,POINT (12.4305964 41.9445617)
41.9444519,12.4303101,3,,,,,POINT (12.4303101 41.9444519)
41.9920267,12.4213542,1,,,,,POINT (12.4213542 41.9920267)
41.9902748,12.4204684,1,,,,,POINT (12.4204684 41.9902748)
41.9292619,12.4255683,3,,,,,POINT (12.4255683 41.9292619)
41.9295171,12.4254338,1,,,,,POINT (12.4254338 41.9295171)
41.949744,12.4261259,1,,,,,POINT (12.4261259 41.949744)
41.9494741,12.4257961,3,,,,,POINT (12.4257961 41.9494741)
42.0017583,12.4301961,1,,,,,POINT (12.4301961 42.0017583)
42.0008659,12.4295754,3,,,,,POINT (12.4295754 42.0008659)
41.913693,12.416954,1,,,,,POINT (12.416954 41.913693)
41.940213,12.4585987,1,,,,,POINT (12.4585987 41.940213)
41.940361,12.4576979,3,,,,,POINT (12.4576979 41.940361)
41.9403042,12.4302437,1,,,,,POINT (12.4302437 41.9403042)
41.9505779,12.439211,1,,,,,POINT (12.439211 41.9505779)
41.9496331,12.4386112,1,,,,,POINT (12.4386112 41.9496331)
41.9501969,12.4389582,3,,,,,POINT (12.4389582 41.9501969)
41.9491455,12.4390357,3,,,,,POINT (12.4390357 41.9491455)
41.9253158,12.4133197,3,,,,,POINT (12.4133197 41.9253158)
41.9255752,12.413548,1,,,,,POINT (12.413548 41.9255752)
41.9387485,12.4299386,1,,,,,POINT (12.4299386 41.9387485)
41.9392603,12.4300325,1,,,,,POINT (12.4300325 41.9392603)
41.938963,12.4300593,3,,,,,POINT (12.4300593 41.938963)
41.9397566,12.4306997,3,,,,,POINT (12.4306997 41.9397566)
41.9391126,12.4301223,1,,,,,POINT (12.4301223 41.9391126)
41.9396214,12.4311342,1,,,,,POINT (12.4311342 41.9396214)
41.9396808,12.4303255,3,,,,,POINT (12.4303255 41.9396808)
41.9239625,12.4193536,3,,,,,POINT (12.4193536 41.9239625)
41.9240308,12.4191219,1,,,,,POINT (12.4191219 41.9240308)
41.9396563,12.4304586,3,,,,,POINT (12.4304586 41.9396563)
41.9394149,12.4301002,3,,,,,POINT (12.4301002 41.9394149)
41.9391595,12.4309471,1,,,,,POINT (12.4309471 41.9391595)
41.9390253,12.4302853,3,,,,,POINT (12.4302853 41.9390253)
41.9390069,12.4302846,3,,,,,POINT (12.4302846 41.9390069)
41.9387914,12.4306494,3,,,,,POINT (12.4306494 41.9387914)
41.94845,12.4347661,1,,,,,POINT (12.4347661 41.94845)
41.9482951,12.4336302,3,,,,,POINT (12.4336302 41.9482951)
41.9610747,12.4482648,1,,,,,POINT (12.4482648 41.9610747)
41.9613799,12.4481133,1,,,,,POINT (12.4481133 41.9613799)
41.9612313,12.447605,3,,,,,POINT (12.447605 41.9612313)
41.9623165,12.4492568,3,,,,,POINT (12.4492568 41.9623165)
41.9158653,12.4397381,3,,,,,POINT (12.4397381 41.9158653)
41.9159776,12.4402748,1,,,,,POINT (12.4402748 41.9159776)
41.9388466,12.4306745,3,,,,,POINT (12.4306745 41.9388466)
41.9640245,12.4498647,1,,,,,POINT (12.4498647 41.9640245)
41.9647637,12.4484839,3,,,,,POINT (12.4484839 41.9647637)
41.9484693,12.4340522,3,,,,,POINT (12.4340522 41.9484693)
41.9487427,12.4338564,1,,,,,POINT (12.4338564 41.9487427)
41.946809,12.4388336,1,,,,,POINT (12.4388336 41.946809)
41.9191867,12.4192319,1,,,,,POINT (12.4192319 41.9191867)
41.9189494,12.4190831,3,,,,,POINT (12.4190831 41.9189494)
41.9190315,12.419767,1,,,,,POINT (12.419767 41.9190315)
41.9187751,12.4196456,3,,,,,POINT (12.4196456 41.9187751)
41.9186543,12.4200872,3,,,,,POINT (12.4200872 41.9186543)
41.9191113,12.4186505,3,,,,,POINT (12.4186505 41.9191113)
41.9895796,12.4214274,1,,,,,POINT (12.4214274 41.9895796)
41.9893337,12.4212793,3,,,,,POINT (12.4212793 41.9893337)
41.9856002,12.4124667,1,,,,,POINT (12.4124667 41.9856002)
41.9855744,12.4126347,3,,,,,POINT (12.4126347 41.9855744)
41.984894,12.4122149,3,,,,,POINT (12.4122149 41.984894)
41.9862682,12.412549,1,,,,,POINT (12.412549 41.9862682)
41.9859177,12.4125268,1,,,,,POINT (12.4125268 41.9859177)
41.8035983,12.423349,1,turning_circle,,,,POINT (12.423349 41.8035983)
41.8044905,12.4270431,1,,,,,POINT (12.4270431 41.8044905)
41.9808843,12.425826,1,,,,,POINT (12.425826 41.9808843)
41.9791629,12.425506,3,,,,,POINT (12.425506 41.9791629)
41.9443338,12.4407855,1,,,,,POINT (12.4407855 41.9443338)
41.9436283,12.4403968,3,,,,,POINT (12.4403968 41.9436283)
41.9687611,12.440292,3,,,,,POINT (12.440292 41.9687611)
41.9678069,12.4388356,3,,,,,POINT (12.4388356 41.9678069)
41.7826416,12.4316726,1,,,,,POINT (12.4316726 41.7826416)
41.7863455,12.3843049,1,,,,,POINT (12.3843049 41.7863455)
41.7824663,12.3840651,1,,,,,POINT (12.3840651 41.7824663)
41.7820522,12.3865008,3,,,,,POINT (12.3865008 41.7820522)
41.782086,12.3866057,3,,,,,POINT (12.3866057 41.782086)
41.9328368,12.3626198,3,,,,,POINT (12.3626198 41.9328368)
41.9757352,12.4296518,3,,,,,POINT (12.4296518 41.9757352)
41.7418214,12.4783456,1,,,,,POINT (12.4783456 41.7418214)
41.7422223,12.4787912,1,,,,,POINT (12.4787912 41.7422223)
41.7409444,12.4784049,1,,,,,POINT (12.4784049 41.7409444)
41.8779795,12.4882441,4,,,,,POINT (12.4882441 41.8779795)
41.8626948,12.485294,3,,,,,POINT (12.485294 41.8626948)
41.8627376,12.485139,3,,,,,POINT (12.485139 41.8627376)
41.8628909,12.4853387,3,,,,,POINT (12.4853387 41.8628909)
41.8629031,12.4852009,3,,,,,POINT (12.4852009 41.8629031)
41.8627293,12.4853671,3,,,,,POINT (12.4853671 41.8627293)
41.7765883,12.3705483,1,,,,,POINT (12.3705483 41.7765883)
41.7732448,12.345359,3,,,,,POINT (12.345359 41.7732448)
41.7759193,12.312329,1,,,,,POINT (12.312329 41.7759193)
41.9402152,12.6313948,3,,,,,POINT (12.6313948 41.9402152)
41.9405163,12.6335897,3,,,,,POINT (12.6335897 41.9405163)
41.8144428,12.5232444,3,,,,,POINT (12.5232444 41.8144428)
41.8211182,12.5181709,1,,,,,POINT (12.5181709 41.8211182)
41.9096594,12.5267273,3,,,,,POINT (12.5267273 41.9096594)
41.9095251,12.5260883,3,,,,,POINT (12.5260883 41.9095251)
41.9567057,12.5273262,3,,,,,POINT (12.5273262 41.9567057)
41.9535447,12.525045,1,,,,,POINT (12.525045 41.9535447)
41.9336917,12.6035157,3,,,,,POINT (12.6035157 41.9336917)
41.933528,12.6024198,3,,,,,POINT (12.6024198 41.933528)
41.9331412,12.5992155,3,,,,,POINT (12.5992155 41.9331412)
41.8985779,12.3931415,1,,,,,POINT (12.3931415 41.8985779)
41.9191956,12.2873496,3,,,,,POINT (12.2873496 41.9191956)
41.9198084,12.2868374,1,,,,,POINT (12.2868374 41.9198084)
41.9169364,12.2888356,1,,,,,POINT (12.2888356 41.9169364)
41.8801344,12.6301498,1,,,,,POINT (12.6301498 41.8801344)
41.8809623,12.6299214,1,,,,,POINT (12.6299214 41.8809623)
41.9698646,12.6120033,3,,,,,POINT (12.6120033 41.9698646)
41.9700709,12.6125393,3,,,,,POINT (12.6125393 41.9700709)
41.9700764,12.6117995,3,,,,,POINT (12.6117995 41.9700764)
41.935885,12.4549491,3,,,,,POINT (12.4549491 41.935885)
41.793838,12.3743314,3,,,,,POINT (12.3743314 41.793838)
41.7902577,12.3750712,3,,,,,POINT (12.3750712 41.7902577)
41.7903191,12.37535,1,,,,,POINT (12.37535 41.7903191)
41.7912388,12.3750567,1,,,,,POINT (12.3750567 41.7912388)
41.7911787,12.3747582,3,,,,,POINT (12.3747582 41.7911787)
41.791789,12.3748913,1,,,,,POINT (12.3748913 41.791789)
41.791731,12.3745704,3,,,,,POINT (12.3745704 41.791731)
41.7892956,12.3625514,3,,,,,POINT (12.3625514 41.7892956)
41.7885332,12.3630228,3,,,,,POINT (12.3630228 41.7885332)
41.7888053,12.3576746,3,,,,,POINT (12.3576746 41.7888053)
41.7892986,12.3631391,3,,,,,POINT (12.3631391 41.7892986)
41.7890511,12.3627026,3,,,,,POINT (12.3627026 41.7890511)
41.7894466,12.3632072,1,,,,,POINT (12.3632072 41.7894466)
41.9385635,12.6271563,3,,,,,POINT (12.6271563 41.9385635)
41.9318223,12.5255946,3,crossing,,,,POINT (12.5255946 41.9318223)
41.928569,12.5237345,3,,,,,POINT (12.5237345 41.928569)
41.9287157,12.5236445,3,,,,,POINT (12.5236445 41.9287157)
41.891023,12.3451969,1,,,,,POINT (12.3451969 41.891023)
41.8736863,12.6025958,3,,,,,POINT (12.6025958 41.8736863)
41.8727573,12.6022969,1,,,,,POINT (12.6022969 41.8727573)
41.9453428,12.5644694,1,,,,,POINT (12.5644694 41.9453428)
41.9458287,12.5641941,3,,,,,POINT (12.5641941 41.9458287)
41.9455195,12.5644426,3,,,,,POINT (12.5644426 41.9455195)
41.9439028,12.5666981,1,,,,,POINT (12.5666981 41.9439028)
41.94357,12.5666144,3,,,,,POINT (12.5666144 41.94357)
41.8131654,12.5128055,2,,,,,POINT (12.5128055 41.8131654)
41.8133243,12.5127967,2,,,,,POINT (12.5127967 41.8133243)
41.9700902,12.6164824,3,,,,,POINT (12.6164824 41.9700902)
41.9696385,12.612167,3,,,,,POINT (12.612167 41.9696385)
41.9705455,12.6132455,4,,,,,POINT (12.6132455 41.9705455)
41.9503702,12.6429496,3,,,,,POINT (12.6429496 41.9503702)
41.9473672,12.6456913,1,,,,,POINT (12.6456913 41.9473672)
41.9571778,12.642606,3,,,,,POINT (12.642606 41.9571778)
41.9573537,12.6423563,3,,,,,POINT (12.6423563 41.9573537)
41.9506338,12.6427918,3,,,,,POINT (12.6427918 41.9506338)
41.9571086,12.6422448,3,,,,,POINT (12.6422448 41.9571086)
41.9543186,12.642775,3,,,,,POINT (12.642775 41.9543186)
41.9545243,12.642663,3,,,,,POINT (12.642663 41.9545243)
41.9543055,12.6430121,3,,,,,POINT (12.6430121 41.9543055)
41.9570659,12.6424882,3,,,,,POINT (12.6424882 41.9570659)
41.9564744,12.6431846,3,,,,,POINT (12.6431846 41.9564744)
41.9469612,12.6452696,3,,,,,POINT (12.6452696 41.9469612)
41.9573314,12.6425195,3,,,,,POINT (12.6425195 41.9573314)
41.9603955,12.6238353,3,,,,,POINT (12.6238353 41.9603955)
41.9569978,12.6427082,3,,,,,POINT (12.6427082 41.9569978)
41.9571791,12.6419226,3,,,,,POINT (12.6419226 41.9571791)
41.957457,12.633777,3,,,,,POINT (12.633777 41.957457)
41.9541081,12.6428956,3,,,,,POINT (12.6428956 41.9541081)
41.9484155,12.6436217,3,,,,,POINT (12.6436217 41.9484155)
41.9572963,12.6422391,3,,,,,POINT (12.6422391 41.9572963)
41.9606629,12.6235879,3,,,,,POINT (12.6235879 41.9606629)
41.9470217,12.6454718,3,,,,,POINT (12.6454718 41.9470217)
41.9602918,12.6241948,3,,,,,POINT (12.6241948 41.9602918)
41.9546669,12.6429418,3,,,,,POINT (12.6429418 41.9546669)
41.9548896,12.643161,3,,,,,POINT (12.643161 41.9548896)
41.9472764,12.6453854,3,,,,,POINT (12.6453854 41.9472764)
41.9492097,12.6428324,3,,,,,POINT (12.6428324 41.9492097)
41.9486754,12.6439706,3,,,,,POINT (12.6439706 41.9486754)
41.9698475,12.6122756,3,,,,,POINT (12.6122756 41.9698475)
41.9689261,12.6120292,3,,,,,POINT (12.6120292 41.9689261)
41.9702123,12.6115118,3,,,,,POINT (12.6115118 41.9702123)
41.9706126,12.6121632,3,,,,,POINT (12.6121632 41.9706126)
41.9703738,12.6120451,3,,,,,POINT (12.6120451 41.9703738)
41.8365126,12.4663996,3,,,,,POINT (12.4663996 41.8365126)
41.8363236,12.4663071,3,,,,,POINT (12.4663071 41.8363236)
41.8365439,12.4662519,3,,,,,POINT (12.4662519 41.8365439)
41.9089993,12.5458137,3,,,,,POINT (12.5458137 41.9089993)
41.9158937,12.5579871,3,,,,,POINT (12.5579871 41.9158937)
41.9158759,12.5583874,3,,,,,POINT (12.5583874 41.9158759)
41.9158993,12.5582855,4,,,,,POINT (12.5582855 41.9158993)
41.9191124,12.5374298,3,,,,,POINT (12.5374298 41.9191124)
41.9193059,12.5611207,1,,,,,POINT (12.5611207 41.9193059)
41.919325,12.5611261,1,,,,,POINT (12.5611261 41.919325)
41.8561922,12.6803984,1,,,,,POINT (12.6803984 41.8561922)
41.8714084,12.4155848,1,,,,,POINT (12.4155848 41.8714084)
41.8643635,12.411941,1,,,,,POINT (12.411941 41.8643635)
41.8848864,12.5179013,1,,,,,POINT (12.5179013 41.8848864)
41.8852201,12.5180347,3,,,,,POINT (12.5180347 41.8852201)
41.8336773,12.5822922,3,,,,,POINT (12.5822922 41.8336773)
41.8334508,12.5818459,3,,,,,POINT (12.5818459 41.8334508)
41.9123343,12.3378861,3,,,,,POINT (12.3378861 41.9123343)
41.7297271,12.2766541,3,,,,,POINT (12.2766541 41.7297271)
41.7298156,12.2766207,3,,,,,POINT (12.2766207 41.7298156)
41.7296835,12.2762696,3,,,,,POINT (12.2762696 41.7296835)
41.7298811,12.2764613,3,,,,,POINT (12.2764613 41.7298811)
41.7298216,12.2762973,3,,,,,POINT (12.2762973 41.7298216)
41.7295871,12.2764862,3,,,,,POINT (12.2764862 41.7295871)
41.8310424,12.5795399,3,,,,,POINT (12.5795399 41.8310424)
41.9116972,12.5376079,1,,,,,POINT (12.5376079 41.9116972)
41.9086012,12.5246567,4,,,,,POINT (12.5246567 41.9086012)
41.9084999,12.5246402,3,,,,,POINT (12.5246402 41.9084999)
41.9161714,12.5459925,3,,,,,POINT (12.5459925 41.9161714)
41.9587501,12.6161724,1,,,,,POINT (12.6161724 41.9587501)
42.073851,12.5390903,4,,,,,POINT (12.5390903 42.073851)
42.0738494,12.5391124,4,,,,,POINT (12.5391124 42.0738494)
42.0740236,12.5394167,3,,,,,POINT (12.5394167 42.0740236)
42.0735035,12.5388241,3,,,,,POINT (12.5388241 42.0735035)
42.0738685,12.5391093,4,,,,,POINT (12.5391093 42.0738685)
42.0732545,12.5385679,3,,,,,POINT (12.5385679 42.0732545)
41.9994504,12.4963576,3,,,,,POINT (12.4963576 41.9994504)
41.9990562,12.496428,4,,,,,POINT (12.496428 41.9990562)
41.8932254,12.6032178,3,,,,,POINT (12.6032178 41.8932254)
41.8738317,12.5964765,1,,,,,POINT (12.5964765 41.8738317)
41.9133046,12.4619317,3,,,,,POINT (12.4619317 41.9133046)
42.0178254,12.3700569,3,,,,,POINT (12.3700569 42.0178254)
42.0177597,12.3702187,3,,,,,POINT (12.3702187 42.0177597)
42.0181799,12.3703064,3,,,,,POINT (12.3703064 42.0181799)
41.9825948,12.4142582,3,,,,,POINT (12.4142582 41.9825948)
41.9822896,12.414165,3,,,,,POINT (12.414165 41.9822896)
41.9449022,12.5149016,1,,,,,POINT (12.5149016 41.9449022)
41.830036,12.540679,1,,,,,POINT (12.540679 41.830036)
41.8731663,12.4660368,3,,,,,POINT (12.4660368 41.8731663)
41.8731775,12.4660357,4,,,,,POINT (12.4660357 41.8731775)
41.8727599,12.4660065,3,,,,,POINT (12.4660065 41.8727599)
41.8731236,12.4662076,3,,,,,POINT (12.4662076 41.8731236)
41.8727815,12.466255,3,,,,,POINT (12.466255 41.8727815)
41.8727751,12.4661814,3,,,,,POINT (12.4661814 41.8727751)
41.8727672,12.4660909,3,,,,,POINT (12.4660909 41.8727672)
41.8382801,12.4993175,1,,,,,POINT (12.4993175 41.8382801)
41.9094164,12.521419,3,,,,,POINT (12.521419 41.9094164)
41.9092344,12.521126,3,,,,,POINT (12.521126 41.9092344)
41.9093802,12.5209335,3,,,,,POINT (12.5209335 41.9093802)
41.9104594,12.5524114,4,,,,,POINT (12.5524114 41.9104594)
41.8728355,12.5292576,3,,,,,POINT (12.5292576 41.8728355)
41.8724841,12.5296742,3,,,,,POINT (12.5296742 41.8724841)
41.9151777,12.5097247,3,,,,,POINT (12.5097247 41.9151777)
41.8712434,12.6174234,3,,,,,POINT (12.6174234 41.8712434)
41.8666917,12.5494187,1,,,,,POINT (12.5494187 41.8666917)
41.9261785,12.5276721,4,,,,,POINT (12.5276721 41.9261785)
41.9212551,12.5270032,3,,,,,POINT (12.5270032 41.9212551)
41.9173652,12.5274684,3,,,,,POINT (12.5274684 41.9173652)
41.8577334,12.5608231,3,,,,,POINT (12.5608231 41.8577334)
41.8517933,12.5825854,3,,,,,POINT (12.5825854 41.8517933)
41.8977225,12.6712762,3,,,,,POINT (12.6712762 41.8977225)
41.8981765,12.6726691,1,,,,,POINT (12.6726691 41.8981765)
41.916152,12.7633452,1,,,,,POINT (12.7633452 41.916152)
41.9168566,12.7624011,1,,,,,POINT (12.7624011 41.9168566)
41.9167608,12.7621973,3,,,,,POINT (12.7621973 41.9167608)
41.9183769,12.761423,3,,,,,POINT (12.761423 41.9183769)
41.917602,12.7606697,3,,,,,POINT (12.7606697 41.917602)
41.9168107,12.7591958,3,,,,,POINT (12.7591958 41.9168107)
