osmid,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,junction,width,bridge,tunnel,access,ref
"[987811720, 50733107]",residential,,30,Rue Saint-Maur,True,False,105.25900380384017,"LINESTRING (2.3756268 48.8676223, 2.3755602 48.8676985, 2.3754392 48.8678357, 2.374957 48.8683873, 2.3749039 48.8684407)",,,,,,
22926121,residential,,30,Rue des Goncourt,True,False,81.97924264846347,"LINESTRING (2.3715364 48.870153, 2.3715792 48.8701012, 2.3720496 48.8695724, 2.3721001 48.8695158)",,7,,,,
362926557,tertiary,,30,Rue du Faubourg du Temple,True,False,39.52839672962281,"LINESTRING (2.3715364 48.870153, 2.3711454 48.8700319, 2.3710483 48.8700004)",,3,,,,
22926121,residential,,30,Rue des Goncourt,True,False,79.27243718394033,"LINESTRING (2.3721001 48.8695158, 2.3726136 48.8689405, 2.3726488 48.868901)",,7,,,,
251557373,residential,,30,Rue de l'Interne Loëb,False,True,58.2627893325206,"LINESTRING (2.3539735 48.8215952, 2.3540639 48.8220555, 2.3540652 48.8220756, 2.3540523 48.8221144)",,,,,,
11288253,residential,,30,Rue des Peupliers,True,False,74.8384111822906,"LINESTRING (2.3536337 48.8247315, 2.3538414 48.8252837, 2.3538576 48.8253047, 2.3538805 48.8253264, 2.3539103 48.8253474, 2.3539437 48.8253602)",,7.1,,,,
"[748705048, 56138076]",secondary,3,30,Rue de Tolbiac,False,False,173.78706251833125,"LINESTRING (2.352744 48.8259409, 2.3509991 48.8258442, 2.350706 48.825828, 2.3506241 48.8258244, 2.3503781 48.8258123)",,,,,,
56138076,secondary,3,30,Rue de Tolbiac,False,True,66.77161190773332,"LINESTRING (2.352744 48.8259409, 2.3531315 48.825962, 2.3535389 48.8259843, 2.353653 48.8259905)",,,,,,
173030308,residential,,30,Passage Foubert,True,False,159.3543315617153,"LINESTRING (2.352744 48.8259409, 2.3527533 48.8258665, 2.3527865 48.8255906, 2.352813 48.8253696, 2.3528332 48.8253367, 2.3528628 48.8253075, 2.3534876 48.8247539, 2.3535184 48.8247434, 2.353561 48.8247377, 2.3536337 48.8247315)",,,,,,
11288141,tertiary,2,30,Rue Bobillot,False,False,183.10410066591916,"LINESTRING (2.3489897 48.8244426, 2.3495765 48.8250217, 2.349656 48.8251001, 2.3500121 48.8254516, 2.3502121 48.8256489, 2.3502745 48.8257105, 2.3503781 48.8258123)",,,,,,
11288141,tertiary,2,30,Rue Bobillot,False,True,59.162861003147775,"LINESTRING (2.3489897 48.8244426, 2.3489403 48.8243928, 2.348623 48.8240818, 2.3485412 48.824)",,,,,,
107710243,residential,1,30,Rue de l'Espérance,True,False,34.25709245357538,"LINESTRING (2.3470048 48.8253798, 2.3471601 48.825584, 2.3472127 48.8256558)",,7.2,,,,
"[1316792640, 172636185, 1316792109]",residential,,30,Rue Guyton de Morveau,True,False,178.81521981643908,"LINESTRING (2.3470048 48.8253798, 2.3470647 48.8253504, 2.3472731 48.8252521, 2.3486796 48.8245886, 2.3488918 48.8244885, 2.3489897 48.8244426)",,6.7,,,,
11288473,residential,2,30,Rue Vergniaud,False,True,33.51645245375624,"LINESTRING (2.3451066 48.825648, 2.3451676 48.8258162, 2.3451846 48.825863, 2.3452101 48.8259416)",,,,,,
685720128,residential,2,30,Rue Vergniaud,False,False,177.92770621576324,"LINESTRING (2.3451066 48.825648, 2.3448361 48.8248801, 2.3445804 48.8241941, 2.344545 48.8240912)",,,,,,
28841275,tertiary,2,30,Rue de l'Amiral Mouchez,False,False,23.545555636572164,"LINESTRING (2.3426605 48.8212871, 2.3424801 48.8214624)",,,,,,
23956421,residential,,30,Rue d'Arcueil,True,False,94.29004685777815,"LINESTRING (2.3426605 48.8212871, 2.3426217 48.8211605, 2.3426287 48.821123, 2.3426714 48.8210096, 2.3427277 48.8208394, 2.3428307 48.8205547, 2.3428383 48.8205259, 2.3428405 48.8204578)",,,,,,
"[192218513, 1186424474]",tertiary,,30,Rue de Rungis,True,False,39.9394170895428,"LINESTRING (2.3426605 48.8212871, 2.3428045 48.8213441, 2.3429329 48.8214518, 2.3429639 48.8214766, 2.3430376 48.8215396)",,,,,,
172636187,tertiary,,30,Rue Liard,True,False,89.05797939752212,"LINESTRING (2.3411554 48.8211717, 2.3412659 48.8211819, 2.3423605 48.8212808)",,,,,,
287958489,residential,,30,Avenue Caffieri,True,False,116.75890662110697,"LINESTRING (2.3487515 48.8191092, 2.3487923 48.819106, 2.348833 48.8191074, 2.3488694 48.8191142, 2.3489207 48.819128, 2.3499806 48.8196279, 2.3500617 48.8196824)",,,,,,
"[172813517, 1228634134]",residential,,30,Rue Thomire,False,False,136.31546425355702,"LINESTRING (2.3487515 48.8191092, 2.3487166 48.8191184, 2.3486881 48.8191292, 2.3486713 48.8191395, 2.3486458 48.8191601, 2.348627 48.8191825, 2.3482372 48.8198118, 2.3481315 48.8199799, 2.3481108 48.8200143, 2.3480577 48.8201021, 2.3480394 48.8201312, 2.3480068 48.8201831, 2.3479885 48.8202122)",,,,,,
84193219,tertiary,,30,Rue Gouthière,True,False,7.86376014919064,"LINESTRING (2.3507858 48.8209779, 2.350737 48.8210409)",,,,,,
"[23952082, 183690086]",tertiary,2,30,Rue Gouthière,False,True,125.27730758470891,"LINESTRING (2.3507858 48.8209779, 2.3508143 48.8209412, 2.3508588 48.8208838, 2.3508851 48.8208533, 2.3509277 48.8208105, 2.350943 48.8207941, 2.3510753 48.8206641, 2.3511721 48.8205687, 2.3513785 48.820365, 2.3516419 48.8201064, 2.3517279 48.820039)",,,,,,
"[186227011, 1287629467]",primary,2,50,Boulevard Kellermann,True,False,39.13356957256309,"LINESTRING (2.3507858 48.8209779, 2.3508728 48.820987, 2.3509213 48.8209933, 2.3510181 48.8209992, 2.3510565 48.8210013, 2.3513118 48.8210378)",,,,,,
30919511,secondary,2,30,Rue du Val de Marne,False,False,56.85154564404425,"LINESTRING (2.3467948 48.8159985, 2.3467208 48.8159915, 2.3466481 48.8159874, 2.3465824 48.815985, 2.3465104 48.8159855, 2.3464456 48.8159886, 2.3463771 48.8159928, 2.3462674 48.8160056, 2.3461644 48.8160166, 2.3460242 48.8160287)",,,,,,
30919511,secondary,2,30,Rue du Val de Marne,False,True,159.23166887737023,"LINESTRING (2.3467948 48.8159985, 2.3468302 48.8160026, 2.3469244 48.8160169, 2.3469887 48.8160329, 2.3470484 48.8160516, 2.3471363 48.8160807, 2.3472843 48.816142, 2.3484627 48.8167098, 2.348606 48.8167746)",,,,,,
553051355,secondary,2,30,Rue du Val de Marne,False,True,125.71916085209645,"LINESTRING (2.3443241 48.8160156, 2.3444734 48.8160319, 2.344655 48.8160597, 2.344842 48.8160824, 2.345046 48.8160892, 2.3452401 48.8160933, 2.3453588 48.816089, 2.3455043 48.8160785, 2.3460242 48.8160287)",,,,,,
738986898,primary,,30,Place Mazagran,True,False,11.798268501525211,"LINESTRING (2.3443241 48.8160156, 2.3443134 48.8160503, 2.3442904 48.8160822, 2.3442564 48.8161096)",circular,,,,,
172813517,residential,,30,Rue Thomire,False,True,7.711359607934313,"LINESTRING (2.3479483 48.8202763, 2.3479885 48.8202122)",,,,,,
84193225,primary,2,50,Boulevard Kellermann,True,False,152.08955004272534,"LINESTRING (2.3479483 48.8202763, 2.3477868 48.8202303, 2.347751 48.8202202, 2.347053 48.8200287, 2.3462949 48.8198203, 2.3462545 48.8198092, 2.346216 48.8197984, 2.3460329 48.8197469)",,,,,,
22932037,residential,,30,Rue Aimé Morot,True,False,113.15802854349285,"LINESTRING (2.3500617 48.8196824, 2.3500312 48.8197319, 2.3495835 48.8204387, 2.3495626 48.8204734, 2.3495406 48.8205098, 2.3495234 48.8205383, 2.3494906 48.8205925, 2.3494722 48.8206231)",,,,,,
22937711,residential,,30,Avenue Caffieri,True,False,130.04711347131877,"LINESTRING (2.3500617 48.8196824, 2.3503491 48.8198222, 2.3503756 48.8198321, 2.3504088 48.8198377, 2.3515933 48.8200223, 2.3517279 48.820039)",,,,,,
22932037,residential,,30,Rue Aimé Morot,True,False,7.204917521167479,"LINESTRING (2.3494722 48.8206231, 2.3494358 48.8206833)",,,,,,
"[84193210, 1272417899]",primary,2,50,Boulevard Kellermann,True,False,96.47618500772177,"LINESTRING (2.3494722 48.8206231, 2.3496733 48.8206791, 2.3497118 48.8206898, 2.3504561 48.8208908, 2.3504936 48.8209009, 2.3505263 48.8209098, 2.3505595 48.8209189, 2.3506899 48.8209547)",,,,,,
84193225,primary,2,50,Boulevard Kellermann,True,False,117.93666627685181,"LINESTRING (2.3494358 48.8206833, 2.3492436 48.8206291, 2.3492093 48.8206191, 2.3489999 48.8205618, 2.3482022 48.8203435, 2.3481381 48.8203263, 2.3481042 48.8203174, 2.3479483 48.8202763)",,,,,,
"[1095113481, 183689109]",residential,,30,Rue du Professeur Louis Renault,False,False,87.85842194888214,"LINESTRING (2.3540428 48.8203333, 2.3540837 48.8203377, 2.3541222 48.8203463, 2.3541569 48.8203609, 2.3541853 48.8203756, 2.3547855 48.8207769, 2.3548956 48.8208573, 2.3549095 48.8208675)",,,,,,
"[1095113484, 287958493]",residential,,30,Rue Max Jacob,False,False,88.5932964245346,"LINESTRING (2.3540428 48.8203333, 2.3538489 48.8203175, 2.3530025 48.8202531, 2.3528455 48.8202251)",,,,,,
1095113481,residential,,30,Rue du Professeur Louis Renault,False,False,13.165143591764458,"LINESTRING (2.3549095 48.8208675, 2.3549496 48.8208969, 2.3550298 48.8209555)",,,,,,
"[1095113481, 183689109]",residential,,30,Rue du Professeur Louis Renault,False,True,87.85842194888212,"LINESTRING (2.3549095 48.8208675, 2.3548956 48.8208573, 2.3547855 48.8207769, 2.3541853 48.8203756, 2.3541569 48.8203609, 2.3541222 48.8203463, 2.3540837 48.8203377, 2.3540428 48.8203333)",,,,,,
1282471901,primary,2,50,Boulevard Kellermann,True,False,59.70099907964554,"LINESTRING (2.3549095 48.8208675, 2.3554801 48.8206637, 2.3556262 48.8206114)",,,,,,
172813507,residential,,30,Boulevard Kellermann,True,False,44.78038919561552,"LINESTRING (2.3558406 48.820823, 2.3559554 48.8207846, 2.356027 48.820755, 2.356291 48.8205586)",,,,,,
172813512,residential,1,30,Rue Keufer,True,False,12.760558503453748,"LINESTRING (2.3558406 48.820823, 2.3558042 48.8207877, 2.3557855 48.8207696, 2.3557426 48.8207281)",,,,,,
57936272,primary,2,50,Boulevard Kellermann,True,False,58.0897002254252,"LINESTRING (2.3557426 48.8207281, 2.3553156 48.8208794, 2.3552192 48.8209092, 2.3551296 48.8209315, 2.3550298 48.8209555)",,,,,,
172813512,residential,1,30,Rue Keufer,True,False,15.526169038321424,"LINESTRING (2.3557426 48.8207281, 2.3556911 48.8206779, 2.355664 48.8206493, 2.3556262 48.8206114)",,,,,,
666325143,residential,1,30,Rue Brillat-Savarin,True,False,28.850319920440782,"LINESTRING (2.3436568 48.8227916, 2.3439191 48.8226504, 2.343963 48.8226283)",,,,,,
57936272,primary,2,50,Boulevard Kellermann,True,False,43.9471697317975,"LINESTRING (2.3550298 48.8209555, 2.3546121 48.8210504, 2.3545728 48.8210568, 2.3544563 48.8210688)",,,,,,
1095113481,residential,,30,Rue du Professeur Louis Renault,False,True,13.165143591764458,"LINESTRING (2.3550298 48.8209555, 2.3549496 48.8208969, 2.3549095 48.8208675)",,,,,,
84193215,primary,6,30,Avenue de la Porte d'Italie,False,False,6.814382743728705,"LINESTRING (2.3597701 48.8181279, 2.3597883 48.8180678)",,,,,,
"[1228634138, 1292404939, 84193204, 16289749]",primary,6,30,Avenue de la Porte d'Italie,False,True,85.0905908718851,"LINESTRING (2.3597701 48.8181279, 2.3596107 48.8186377, 2.3595945 48.8186896, 2.3595843 48.8187221, 2.3595769 48.8187459, 2.3595665 48.8187751, 2.3595373 48.8188776)",,,,,,
172813514,residential,,30,Rue Paul Bourget,False,False,52.40384458590196,"LINESTRING (2.3597701 48.8181279, 2.3595721 48.818109, 2.3591996 48.8180725, 2.3590619 48.8180597)",,,,,,
22940824,residential,,30,Square de Maubeuge,False,False,53.16467939485939,"LINESTRING (2.3465294 48.8787953, 2.3465012 48.8787214, 2.3463528 48.8783315)",,,,,,
756271541,secondary,2,30,Rue de Maubeuge,True,False,50.1161480460507,"LINESTRING (2.3465294 48.8787953, 2.3459626 48.8786279, 2.3459042 48.8786107)",,,,,,
22940824,residential,,30,Square de Maubeuge,False,True,53.16467939485939,"LINESTRING (2.3463528 48.8783315, 2.3465012 48.8787214, 2.3465294 48.8787953)",,,,,,
22945555,residential,,30,Cité du Cardinal Lemoine,False,False,41.44281084260059,"LINESTRING (2.3536183 48.8485358, 2.3535546 48.8485595, 2.3531255 48.8487195)",,,,,,
34322393,residential,,30,Rue du Cardinal Lemoine,True,False,136.29339209212588,"LINESTRING (2.3536183 48.8485358, 2.3535137 48.848414, 2.3527618 48.8475681, 2.3527062 48.8474688)",,7.1,,,,
22945555,residential,,30,Cité du Cardinal Lemoine,False,True,41.44281084260059,"LINESTRING (2.3531255 48.8487195, 2.3535546 48.8485595, 2.3536183 48.8485358)",,,,,,
4040059,primary,1,30,Boulevard de Picpus,True,False,218.26904582210113,"LINESTRING (2.4011143 48.8424082, 2.4010888 48.8423394, 2.4008737 48.8417596, 2.400641 48.8411413, 2.4004428 48.8405764, 2.4004133 48.8405003)",,,,,,
22948946,residential,1,30,Rue Dagorno,True,False,244.1849294972649,"LINESTRING (2.3978169 48.8423442, 2.3979085 48.842348, 2.4003641 48.8425321, 2.4010256 48.8424229, 2.4011143 48.8424082)",,,,,,
514262183,residential,2,30,Rue de Picpus,False,False,47.29822325313935,"LINESTRING (2.3978169 48.8423442, 2.3977029 48.8424726, 2.3975464 48.8426419, 2.3974913 48.8427115)",,,,,,
514262183,residential,2,30,Rue de Picpus,False,True,159.5334700242004,"LINESTRING (2.3978169 48.8423442, 2.3978715 48.842278, 2.3987826 48.8412487, 2.3988564 48.8411637, 2.3989094 48.8411027)",,,,,,
25939461,residential,2,30,Avenue Léon Gaumont,False,False,194.55242828701412,"LINESTRING (2.4162065 48.8492577, 2.41619 48.8493069, 2.4161845 48.8493324, 2.415914 48.8508814, 2.4158975 48.8509952)",,,,,,
"[1118604869, 30131335]",residential,2,30,Avenue Benoît Frachon,False,False,201.90907258535904,"LINESTRING (2.4156947 48.8521068, 2.4156738 48.8522147, 2.4155011 48.8531873, 2.4154859 48.8532728, 2.4154271 48.8536078, 2.4154018 48.8537519, 2.4153858 48.8538483, 2.4153729 48.8539102)",,,,,,
515928035,residential,,30,Avenue Léon Gaumont,False,True,96.14777111981645,"LINESTRING (2.4156947 48.8521068, 2.4157151 48.8520026, 2.4157947 48.8515654, 2.4158293 48.8513559, 2.4158359 48.8513152, 2.4158519 48.8512484)",,,,,,
240973120,unclassified,,30,Avenue Benoît Frachon,True,False,11.452434163861987,"LINESTRING (2.415334 48.8542748, 2.4153146 48.854377)",,,,,,
1164285833,tertiary,2,30,Rue de Lyon,True,False,16.20438954669843,"LINESTRING (2.3708928 48.8491498, 2.3709598 48.8490109)",,,,,,
"[1164285834, 690204917, 690204918]",tertiary,2,30,Rue de Lyon,True,False,42.318690160817,"LINESTRING (2.3708928 48.8491498, 2.3708458 48.8492467, 2.3708377 48.8492632, 2.3708109 48.8493218, 2.3708414 48.8494051, 2.3708733 48.849434, 2.3709031 48.8494611, 2.3709437 48.8494979)",,,,,,
22956888,living_street,,20,Square Georges Lesage,False,False,66.24890400634916,"LINESTRING (2.3681984 48.84616, 2.368145 48.8462032, 2.3681339 48.8462106, 2.3681097 48.8462268, 2.3680449 48.8462801, 2.3676082 48.8466116)",,,,,,
191714991,secondary,2,30,Avenue Ledru-Rollin,True,False,54.55979651194735,"LINESTRING (2.3681984 48.84616, 2.3680651 48.8460935, 2.3677414 48.8459115, 2.3676774 48.8458738, 2.3676362 48.8458393)",,,,,,
22956888,living_street,,20,Square Georges Lesage,False,True,66.24890400634916,"LINESTRING (2.3676082 48.8466116, 2.3680449 48.8462801, 2.3681097 48.8462268, 2.3681339 48.8462106, 2.368145 48.8462032, 2.3681984 48.84616)",,,,,,
168143655,residential,,walk,Rue Hélène Jakubowicz,True,False,117.71266807822258,"LINESTRING (2.3972144 48.8702161, 2.3972724 48.8701729, 2.3977382 48.8698018, 2.3977809 48.8697693, 2.3980702 48.8695487, 2.3982544 48.8694083)",,,,,,
336799989,tertiary,,30,Rue de Ménilmontant,False,False,160.95772332896604,"LINESTRING (2.3972144 48.8702161, 2.3973048 48.8702261, 2.397482 48.8702588, 2.3976659 48.8703035, 2.3977956 48.8703479, 2.3982065 48.8705075, 2.3986464 48.870636, 2.3990867 48.870756, 2.3992295 48.8707805)",,,,,,
336799989,tertiary,,30,Rue de Ménilmontant,False,True,106.3324550702604,"LINESTRING (2.3972144 48.8702161, 2.3970425 48.8701993, 2.3965224 48.8701514, 2.3964662 48.8701462, 2.3960386 48.8701097, 2.3959611 48.8701031, 2.3957728 48.8700944)",,,,,,
"[22956648, 22956670, 22956671]",primary,"['3', '4']",30,Pont Morland,False,True,126.16341234635819,"LINESTRING (2.3666168 48.8465932, 2.3664356 48.8467715, 2.3661776 48.8469741, 2.3658142 48.8472526, 2.3655296 48.8474723)",,,yes,,,
"[563926529, 35097251, 35097252, 22957035, 37189943]",primary,"['3', '2']",30,"['Quai de la Rapée', ""Pont d'Austerlitz""]",True,False,121.11291070493276,"LINESTRING (2.3666168 48.8465932, 2.3666873 48.846418, 2.3667079 48.846362, 2.3667514 48.8463063, 2.3667792 48.846286, 2.3668165 48.8462589, 2.3672695 48.8459118, 2.3672913 48.8458617, 2.3673012 48.8458392, 2.3673051 48.845811, 2.3672899 48.8457329, 2.3672669 48.8456506)",,,,,,
25466981,primary,2,30,Quai de la Rapée,True,False,24.7583656408308,"LINESTRING (2.3668468 48.8464299, 2.3666168 48.8465932)",,,,,,
1164286365,secondary,2,30,Boulevard de la Bastille,True,False,186.3250929246576,"LINESTRING (2.3668468 48.8464299, 2.3669254 48.8465001, 2.3669337 48.8465082, 2.3669537 48.8465384, 2.3669683 48.8465652, 2.3676438 48.8480159)",,,,,,
10659423,residential,,30,Rue Dupetit-Thouars,True,False,24.056824489095145,"LINESTRING (2.3622595 48.8651548, 2.3623288 48.8651196, 2.362479 48.8650434, 2.3625196 48.8650224)",,,,,,
563926492,primary,3,30,Place Valhubert,True,False,22.762000562846563,"LINESTRING (2.364668 48.8436927, 2.364813 48.8438738)",,,,,,
"[4039577, 674247833, 85735929]",primary,3,30,Place Valhubert,True,False,63.985147636525475,"LINESTRING (2.364668 48.8436927, 2.3647814 48.8436671, 2.3648508 48.8436554, 2.3649022 48.8436486, 2.3650748 48.8436365, 2.3652276 48.8436395, 2.3653816 48.8436556, 2.3655237 48.8436829)",,,,,,
"[521481261, 22982503]",primary,3,30,Place Valhubert,True,False,60.75148152975137,"LINESTRING (2.3655237 48.8436829, 2.3652777 48.8438658, 2.3651807 48.8439409, 2.3650834 48.844016, 2.3649801 48.8440958)",,,,,,
"[363716776, 363716777, 4039817, 430567574, 4039319]",primary,"['2', '4']",30,Quai d'Austerlitz,False,False,261.69480435407297,"LINESTRING (2.3655237 48.8436829, 2.3656056 48.8436264, 2.3659764 48.8433664, 2.3661274 48.8432652, 2.3662234 48.8431985, 2.3663344 48.8431085, 2.3663554 48.8430914, 2.3663752 48.8430769, 2.3664827 48.8429921, 2.3667262 48.8428009, 2.3669428 48.8425931, 2.3676851 48.8420356, 2.3677287 48.8420013, 2.3677599 48.8419807, 2.367868 48.8419094)",,,,,,
22982634,residential,,30,Rue Duméril,False,False,21.85653707390138,"LINESTRING (2.3574164 48.8377138, 2.3574109 48.8377216, 2.3572907 48.8378921)",,,,,,
4080684,residential,,30,Rue du Banquier,True,False,163.79031770460907,"LINESTRING (2.3580141 48.8363095, 2.3562126 48.8355766, 2.3561121 48.8355334)",,,,,,
22982693,residential,,30,Rue Titien,True,False,82.14341175723783,"LINESTRING (2.3580141 48.8363095, 2.3580518 48.8362725, 2.3581347 48.8361913, 2.3584783 48.8358547, 2.3585097 48.8358216, 2.3585813 48.8357527, 2.3586399 48.8356963)",,2.5,,,,
43904125,primary,3,30,Boulevard de l'Hôpital,False,False,18.40312392802433,"LINESTRING (2.3586399 48.8356963, 2.3587506 48.8358449)",,,,,,
43904125,primary,3,30,Boulevard de l'Hôpital,False,True,16.70345176426368,"LINESTRING (2.3586399 48.8356963, 2.3585868 48.835625, 2.358565 48.8355956, 2.3585395 48.8355614)",,,,,,
4080683,residential,,30,Rue Rubens,True,False,18.519881153285965,"LINESTRING (2.3557204 48.8341093, 2.3555567 48.8342363)",,,,,,
29995973,residential,1,30,Rue Roland Barthes,True,False,32.951731603926696,"LINESTRING (2.3788767 48.8441344, 2.3788337 48.8441217, 2.3788029 48.8441179, 2.37877 48.8441211, 2.3787198 48.8441362, 2.3784775 48.8442329)",,,,,,
624127173,residential,1,30,Rue Chrétien de Troyes,True,False,19.272941438736254,"LINESTRING (2.3788767 48.8441344, 2.3789914 48.8440541, 2.3790772 48.8440259)",,,,,,
29996182,residential,1,30,Rue Chrétien de Troyes,True,False,129.47202500533314,"LINESTRING (2.3804333 48.8448154, 2.3803181 48.8447644, 2.379765 48.8445229, 2.3791591 48.8442626, 2.3790761 48.8442229, 2.3789625 48.8441685)",,,,,,
"[1145625622, 1145625623]",secondary,2,30,Avenue Daumesnil,False,False,101.98903599169364,"LINESTRING (2.3804333 48.8448154, 2.3807099 48.8446837, 2.3808061 48.8446379, 2.3812196 48.8444449, 2.3814541 48.844336, 2.3815641 48.8442794)",,,,,,
"[4039138, 1301933733, 1145625623]",secondary,2,30,Avenue Daumesnil,False,True,274.89669958890977,"LINESTRING (2.3804333 48.8448154, 2.3803588 48.8448509, 2.3801441 48.8449532, 2.3798981 48.8450744, 2.3794641 48.8452847, 2.37938 48.8453248, 2.3779984 48.8459994, 2.3777377 48.8461226, 2.3776962 48.8461432, 2.3776771 48.8461536, 2.3774063 48.8462793)",,,,,,
