osmid,y,x,street_count,highway,ref,railway,junction,geometry
6328741587,50.1382679,8.6692394,3,crossing,,,,POINT (8.6692394 50.1382679)
6509676499,50.0930092,8.576962,3,,,,,POINT (8.576962 50.0930092)
6522074013,50.1042907,8.6506486,1,,,,,POINT (8.6506486 50.1042907)
6532555758,50.1272125,8.7526086,3,,,,,POINT (8.7526086 50.1272125)
6536131415,50.0825576,8.5824195,3,,,,,POINT (8.5824195 50.0825576)
6543636275,50.1179273,8.5409187,1,,,,,POINT (8.5409187 50.1179273)
6548157186,50.0916198,8.5526806,3,,,,,POINT (8.5526806 50.0916198)
6572560883,50.1195068,8.7023732,2,,,,,POINT (8.7023732 50.1195068)
6629516520,50.1383615,8.6996647,3,,,,,POINT (8.6996647 50.1383615)
6920377510,50.1478647,8.6261891,1,,,,,POINT (8.6261891 50.1478647)
6950718470,50.1402645,8.6253967,3,,,,,POINT (8.6253967 50.1402645)
6952241461,50.139392,8.6253022,3,,,,,POINT (8.6253022 50.139392)
6952241467,50.139364,8.6253033,3,,,,,POINT (8.6253033 50.139364)
6953422220,50.1355774,8.6251306,3,,,,,POINT (8.6251306 50.1355774)
6953606792,50.1296677,8.6223964,3,crossing,,,,POINT (8.6223964 50.1296677)
7088286966,50.1105485,8.6711417,3,,,,,POINT (8.6711417 50.1105485)
7088286967,50.1107147,8.6706438,3,,,,,POINT (8.6706438 50.1107147)
7222415574,50.1227981,8.7069109,2,,,,,POINT (8.7069109 50.1227981)
7234519040,50.1154559,8.5570842,3,,,,,POINT (8.5570842 50.1154559)
7234519063,50.1155724,8.5571115,3,,,,,POINT (8.5571115 50.1155724)
7234519065,50.1156961,8.5571,3,,,,,POINT (8.5571 50.1156961)
7234519067,50.1157302,8.5571484,3,,,,,POINT (8.5571484 50.1157302)
7234519071,50.1157324,8.5573459,3,,,,,POINT (8.5573459 50.1157324)
7234519072,50.1156901,8.5574046,3,,,,,POINT (8.5574046 50.1156901)
7234519074,50.1156133,8.5574184,3,,,,,POINT (8.5574184 50.1156133)
7234519078,50.115529,8.5572324,3,,,,,POINT (8.5572324 50.115529)
7234519081,50.1155585,8.557131,3,,,,,POINT (8.557131 50.1155585)
7247004886,50.1304626,8.7372736,2,,,,,POINT (8.7372736 50.1304626)
7275032411,50.1504571,8.7003458,2,,,,,POINT (8.7003458 50.1504571)
7279018852,50.1352443,8.6841124,3,,,,,POINT (8.6841124 50.1352443)
7279018853,50.1353135,8.6839035,3,,,,,POINT (8.6839035 50.1353135)
7310033165,50.1247966,8.6424393,3,,,,,POINT (8.6424393 50.1247966)
7311830030,50.107729,8.6521977,3,,,,,POINT (8.6521977 50.107729)
7416318445,50.1003857,8.7185774,1,,,,,POINT (8.7185774 50.1003857)
7416318446,50.1001533,8.718637,3,,,,,POINT (8.718637 50.1001533)
7434214904,50.1272843,8.5920099,3,,,,,POINT (8.5920099 50.1272843)
7449331249,50.1417278,8.6837904,3,crossing,,,,POINT (8.6837904 50.1417278)
7501626430,50.1269683,8.6143909,2,,,,,POINT (8.6143909 50.1269683)
7508419352,50.1307079,8.6193542,1,,,,,POINT (8.6193542 50.1307079)
7531549232,50.1083174,8.6421512,4,,,,,POINT (8.6421512 50.1083174)
7531549233,50.1082726,8.6421557,1,,,,,POINT (8.6421557 50.1082726)
7531549235,50.1085371,8.6421188,3,,,,,POINT (8.6421188 50.1085371)
7550099618,50.0771462,8.6467663,3,,,,,POINT (8.6467663 50.0771462)
7550099633,50.0772437,8.646641,3,,,,,POINT (8.646641 50.0772437)
7558969203,50.088822,8.6362049,3,,,,,POINT (8.6362049 50.088822)
7558969206,50.0885328,8.6363299,3,,,,,POINT (8.6363299 50.0885328)
7606498079,50.1404553,8.6475227,3,,,,,POINT (8.6475227 50.1404553)
7625115146,50.1281995,8.7390259,1,,,,,POINT (8.7390259 50.1281995)
7625115149,50.128298,8.738349,3,,,,,POINT (8.738349 50.128298)
7625277957,50.1217428,8.7501481,3,,,,,POINT (8.7501481 50.1217428)
7625277960,50.1214103,8.7502243,3,,,,,POINT (8.7502243 50.1214103)
7625376955,50.120579,8.7680849,1,,,,,POINT (8.7680849 50.120579)
7625835051,50.0788075,8.5178912,1,,,,,POINT (8.5178912 50.0788075)
7625835053,50.0786336,8.5183771,3,,,,,POINT (8.5183771 50.0786336)
7635238336,50.1961214,8.6661802,1,,,,,POINT (8.6661802 50.1961214)
7635238337,50.1961427,8.6665463,3,,,,,POINT (8.6665463 50.1961427)
7635368586,50.0962815,8.5388335,3,,,,,POINT (8.5388335 50.0962815)
7635368591,50.0965363,8.5388845,3,,,,,POINT (8.5388845 50.0965363)
7635406396,50.0920232,8.6161673,1,,,,,POINT (8.6161673 50.0920232)
7635406397,50.0914263,8.6163403,3,,,,,POINT (8.6163403 50.0914263)
7635430285,50.1662066,8.6876602,1,,,,,POINT (8.6876602 50.1662066)
7635430286,50.1659956,8.687724,3,,,,,POINT (8.687724 50.1659956)
7642037423,50.0949881,8.6764084,1,,,,,POINT (8.6764084 50.0949881)
7642136996,50.1054006,8.6505033,3,,,,,POINT (8.6505033 50.1054006)
7646497783,50.0984315,8.540915,3,,,,,POINT (8.540915 50.0984315)
7647433582,50.149678,8.6109531,3,,,,,POINT (8.6109531 50.149678)
7648498177,50.0874965,8.6120501,1,,,,,POINT (8.6120501 50.0874965)
7648498178,50.0866591,8.6120506,3,,,,,POINT (8.6120506 50.0866591)
7655569884,50.0955576,8.7148887,1,,,,,POINT (8.7148887 50.0955576)
7655579785,50.0961314,8.7149142,3,,,,,POINT (8.7149142 50.0961314)
7655673874,50.0804125,8.513202,1,,,,,POINT (8.513202 50.0804125)
7655673875,50.0804296,8.5138041,3,,,,,POINT (8.5138041 50.0804296)
7655815620,50.0995614,8.5053948,1,,,,,POINT (8.5053948 50.0995614)
7655815621,50.099115,8.5044075,3,,,,,POINT (8.5044075 50.099115)
7655878610,50.1782049,8.6471529,1,,,,,POINT (8.6471529 50.1782049)
7656072010,50.0765991,8.5169591,1,,,,,POINT (8.5169591 50.0765991)
7656080405,50.1086888,8.637279,1,,,,,POINT (8.637279 50.1086888)
7656109123,50.1668272,8.6197662,1,,,,,POINT (8.6197662 50.1668272)
7656109124,50.1665222,8.6193818,3,,,,,POINT (8.6193818 50.1665222)
7656206453,50.1674814,8.6885165,1,,,,,POINT (8.6885165 50.1674814)
7656206454,50.166597,8.6887499,1,,,,,POINT (8.6887499 50.166597)
7656206455,50.1670338,8.6886299,1,,,,,POINT (8.6886299 50.1670338)
7710365457,50.169428,8.6228447,1,,,,,POINT (8.6228447 50.169428)
7710365458,50.1693724,8.6227314,3,,,,,POINT (8.6227314 50.1693724)
7761282930,50.1347502,8.6289483,1,,,,,POINT (8.6289483 50.1347502)
7783716137,50.1332097,8.6822333,1,,,,,POINT (8.6822333 50.1332097)
7783716138,50.133174,8.6820308,3,,,,,POINT (8.6820308 50.133174)
7971084010,50.1182819,8.6624941,3,,,,,POINT (8.6624941 50.1182819)
7984280867,50.100707,8.6305463,3,,,,,POINT (8.6305463 50.100707)
7984280880,50.1006414,8.630322,3,,,,,POINT (8.630322 50.1006414)
8078758466,50.1238438,8.6070773,1,,,,,POINT (8.6070773 50.1238438)
8148721296,50.1445499,8.686328,1,,,,,POINT (8.686328 50.1445499)
8190142407,50.1399087,8.6528266,3,,,,,POINT (8.6528266 50.1399087)
8190159406,50.1399775,8.6528178,4,,,,,POINT (8.6528178 50.1399775)
8222523250,50.0960467,8.6422549,3,,,,,POINT (8.6422549 50.0960467)
8229486285,50.1245691,8.5960229,3,,,,,POINT (8.5960229 50.1245691)
8229486286,50.1282983,8.5936116,3,,,,,POINT (8.5936116 50.1282983)
8229486287,50.1283756,8.5933694,3,,,,,POINT (8.5933694 50.1283756)
8289619570,50.1700947,8.675581,1,,,,,POINT (8.675581 50.1700947)
8380426268,50.1403095,8.6472126,3,,,,,POINT (8.6472126 50.1403095)
8399825679,50.1403537,8.684376,3,,,,,POINT (8.684376 50.1403537)
8461607660,50.1218639,8.6985439,3,crossing,,,,POINT (8.6985439 50.1218639)
8499777433,50.1402636,8.6528138,3,,,,,POINT (8.6528138 50.1402636)
8571461780,50.1434978,8.6126556,3,,,,,POINT (8.6126556 50.1434978)
8592581749,50.0959512,8.6711842,3,,,,,POINT (8.6711842 50.0959512)
8592932565,50.093594,8.6713087,3,,,,,POINT (8.6713087 50.093594)
8595536130,50.0977093,8.6792791,1,,,,,POINT (8.6792791 50.0977093)
8595667125,50.089762,8.6712171,3,,,,,POINT (8.6712171 50.089762)
8596221179,50.1139674,8.6696388,4,,,,,POINT (8.6696388 50.1139674)
8596221180,50.1139554,8.6695168,3,,,,,POINT (8.6695168 50.1139554)
8596221181,50.113951,8.6698111,4,,,,,POINT (8.6698111 50.113951)
8626886095,50.127655,8.7538965,3,,,,,POINT (8.7538965 50.127655)
8626969189,50.1238849,8.7446247,4,,,,,POINT (8.7446247 50.1238849)
8728739052,50.0307678,8.5895837,3,,,,,POINT (8.5895837 50.0307678)
8728739055,50.028019,8.5876429,4,,,,,POINT (8.5876429 50.028019)
8728739070,50.0310025,8.5903628,3,,,,,POINT (8.5903628 50.0310025)
8742899560,50.1315107,8.7043412,1,,,,,POINT (8.7043412 50.1315107)
8788038907,50.1208858,8.6948883,3,,,,,POINT (8.6948883 50.1208858)
8788038909,50.1205643,8.6944125,1,,,,,POINT (8.6944125 50.1205643)
8872631617,50.1172768,8.6921051,3,,,,,POINT (8.6921051 50.1172768)
8958279101,50.1072652,8.7134104,3,,,,,POINT (8.7134104 50.1072652)
8983676210,50.0565206,8.5968288,4,,,,,POINT (8.5968288 50.0565206)
8983676213,50.0564851,8.5950864,3,,,,,POINT (8.5950864 50.0564851)
8983676215,50.0564656,8.5968207,4,,,,,POINT (8.5968207 50.0564656)
8999502305,50.1282046,8.6907928,4,,,,,POINT (8.6907928 50.1282046)
9010986988,50.1156251,8.5568044,3,,,,,POINT (8.5568044 50.1156251)
9071199392,50.1344856,8.6256602,3,,,,,POINT (8.6256602 50.1344856)
9071241168,50.1345293,8.6252978,3,,,,,POINT (8.6252978 50.1345293)
9121922980,50.088956,8.6852644,3,,,,,POINT (8.6852644 50.088956)
9129244166,50.1551592,8.685995,3,crossing,,,,POINT (8.685995 50.1551592)
9129244172,50.1550847,8.6862992,3,,,,,POINT (8.6862992 50.1550847)
9129783121,50.1367198,8.6749425,3,,,,,POINT (8.6749425 50.1367198)
9137724444,50.1540251,8.6214125,1,turning_circle,,,,POINT (8.6214125 50.1540251)
9139001141,50.1570455,8.6318787,3,,,,,POINT (8.6318787 50.1570455)
9146696133,50.0565269,8.5967133,4,,,,,POINT (8.5967133 50.0565269)
9146696134,50.0564711,8.5967044,4,,,,,POINT (8.5967044 50.0564711)
9146696136,50.0567469,8.5967492,3,,,,,POINT (8.5967492 50.0567469)
9146696137,50.0565431,8.5963472,3,,,,,POINT (8.5963472 50.0565431)
9146696143,50.0566544,8.5951058,3,,,,,POINT (8.5951058 50.0566544)
9149599204,50.1105104,8.7123873,3,,,,,POINT (8.7123873 50.1105104)
9160651080,50.1153843,8.6710112,3,,,,,POINT (8.6710112 50.1153843)
9167710431,50.1055542,8.5270373,1,,,,,POINT (8.5270373 50.1055542)
9167710432,50.1054778,8.5270914,1,,,,,POINT (8.5270914 50.1054778)
9176865640,50.0975381,8.6787651,1,,,,,POINT (8.6787651 50.0975381)
9177487467,50.0997904,8.7034309,4,,,,,POINT (8.7034309 50.0997904)
9201568716,50.1623982,8.6625965,3,,,,,POINT (8.6625965 50.1623982)
9201568722,50.1624834,8.6627291,3,,,,,POINT (8.6627291 50.1624834)
9201568725,50.1627647,8.6614761,3,,,,,POINT (8.6614761 50.1627647)
9201568729,50.1628212,8.6615041,3,,,,,POINT (8.6615041 50.1628212)
9202693326,50.1625813,8.6572845,3,,,,,POINT (8.6572845 50.1625813)
9207039169,50.1442608,8.6475444,1,turning_circle,,,,POINT (8.6475444 50.1442608)
9225336102,50.1199015,8.678673,2,,,,,POINT (8.678673 50.1199015)
9228587833,50.0945607,8.6390769,3,,,,,POINT (8.6390769 50.0945607)
9228587842,50.0945777,8.6394108,3,,,,,POINT (8.6394108 50.0945777)
9264234746,50.1117696,8.6869018,1,,,,,POINT (8.6869018 50.1117696)
9290858119,50.0940983,8.6083049,1,,,,,POINT (8.6083049 50.0940983)
9290858120,50.0965676,8.6109182,3,,,,,POINT (8.6109182 50.0965676)
9294878842,50.1587642,8.6546699,3,,,,,POINT (8.6546699 50.1587642)
9309930960,50.0762856,8.5087443,2,,,,,POINT (8.5087443 50.0762856)
9338090444,50.1503874,8.6635157,3,,,,,POINT (8.6635157 50.1503874)
9338090450,50.1517003,8.6267558,3,,,,,POINT (8.6267558 50.1517003)
9381916437,50.1089674,8.6749048,3,,,,,POINT (8.6749048 50.1089674)
9423163177,50.10911,8.6748222,3,crossing,,,,POINT (8.6748222 50.10911)
9425245863,50.1217005,8.6986643,3,,,,,POINT (8.6986643 50.1217005)
9464403987,50.1049098,8.6206788,1,,,,,POINT (8.6206788 50.1049098)
9497951857,50.0787846,8.5146561,3,,,,,POINT (8.5146561 50.0787846)
9527851242,50.1996267,8.7076386,3,,,,,POINT (8.7076386 50.1996267)
9527851243,50.1995165,8.7068201,1,,,,,POINT (8.7068201 50.1995165)
9527851244,50.1998822,8.7062796,1,,,,,POINT (8.7062796 50.1998822)
9527851245,50.2002703,8.7057499,1,,,,,POINT (8.7057499 50.2002703)
9527851246,50.2006737,8.7052523,1,,,,,POINT (8.7052523 50.2006737)
9527851247,50.2010884,8.7047816,1,,,,,POINT (8.7047816 50.2010884)
9527851249,50.2023719,8.7038687,3,,,,,POINT (8.7038687 50.2023719)
9527851250,50.2014359,8.7055072,3,,,,,POINT (8.7055072 50.2014359)
9527851251,50.2010223,8.7059936,3,,,,,POINT (8.7059936 50.2010223)
9527851252,50.2006172,8.7064702,3,,,,,POINT (8.7064702 50.2006172)
9527851253,50.2002143,8.7069441,3,,,,,POINT (8.7069441 50.2002143)
9527851254,50.199804,8.7074268,3,,,,,POINT (8.7074268 50.199804)
9527851255,50.2026936,8.7045268,1,,,,,POINT (8.7045268 50.2026936)
9595290964,50.1264599,8.6552452,3,crossing,,,,POINT (8.6552452 50.1264599)
9598448922,50.1758158,8.6435091,1,,,,,POINT (8.6435091 50.1758158)
9612525210,50.1013278,8.6598614,3,,,,,POINT (8.6598614 50.1013278)
9668723759,50.1130432,8.700506,4,,,,,POINT (8.700506 50.1130432)
9668723782,50.1139254,8.7006771,4,,,,,POINT (8.7006771 50.1139254)
9678279583,50.100611,8.6336636,2,,,,,POINT (8.6336636 50.100611)
9678279584,50.0999422,8.6338138,2,,,,,POINT (8.6338138 50.0999422)
9679438868,50.1080987,8.6620422,3,,,,,POINT (8.6620422 50.1080987)
9679438871,50.1080083,8.6620904,3,,,,,POINT (8.6620904 50.1080083)
9686571381,50.0279522,8.5875946,3,,,,,POINT (8.5875946 50.0279522)
9708612089,50.1096439,8.664147,3,,,,,POINT (8.664147 50.1096439)
9710424697,50.1149539,8.6358209,2,,,,,POINT (8.6358209 50.1149539)
9768023323,50.1044194,8.6402713,3,,,,,POINT (8.6402713 50.1044194)
9808128533,50.106557,8.5407149,1,,,,,POINT (8.5407149 50.106557)
9808128534,50.1069843,8.5410346,3,,,,,POINT (8.5410346 50.1069843)
9840085783,50.0615023,8.6502308,3,,,,,POINT (8.6502308 50.0615023)
9840085787,50.0616906,8.6500859,3,,,,,POINT (8.6500859 50.0616906)
9844627606,50.1096166,8.6767533,3,,,,,POINT (8.6767533 50.1096166)
9860196056,50.1231168,8.6606799,3,,,,,POINT (8.6606799 50.1231168)
9879159520,50.1152228,8.6748171,1,,,,,POINT (8.6748171 50.1152228)
9879313354,50.0330451,8.5911885,3,,,,,POINT (8.5911885 50.0330451)
9879313362,50.0332691,8.5903794,3,,,,,POINT (8.5903794 50.0332691)
9879364774,50.0564781,8.5980735,2,,,,,POINT (8.5980735 50.0564781)
9879364775,50.0563805,8.598058,2,,,,,POINT (8.598058 50.0563805)
9900870058,50.1076924,8.66572,1,turning_circle,,,,POINT (8.66572 50.1076924)
9946225661,50.156064,8.6310883,3,,,,,POINT (8.6310883 50.156064)
9951318177,50.0935366,8.6659637,3,,,,,POINT (8.6659637 50.0935366)
9951318180,50.0952333,8.6680054,3,,,,,POINT (8.6680054 50.0952333)
9951452066,50.0933585,8.6657489,3,,,,,POINT (8.6657489 50.0933585)
9951452067,50.0933347,8.6655785,4,,,,,POINT (8.6655785 50.0933347)
9960215845,50.1074623,8.6486652,3,,,,,POINT (8.6486652 50.1074623)
9960215846,50.107467,8.6487386,3,,,,,POINT (8.6487386 50.107467)
9960215919,50.1028111,8.64537,1,,,,,POINT (8.64537 50.1028111)
9960215965,50.1322138,8.618499,3,,,,,POINT (8.618499 50.1322138)
9960216038,50.1006432,8.6307094,3,,,,,POINT (8.6307094 50.1006432)
9992808462,50.1752234,8.6411287,3,,,,,POINT (8.6411287 50.1752234)
10056679278,50.097725,8.6663181,2,,,,,POINT (8.6663181 50.097725)
10069243915,50.1095664,8.6769096,4,,,,,POINT (8.6769096 50.1095664)
10076582830,50.2059736,8.7010896,1,,,,,POINT (8.7010896 50.2059736)
10129772683,50.1419788,8.6839292,3,,,,,POINT (8.6839292 50.1419788)
10167674022,50.1232515,8.7195635,3,,,,,POINT (8.7195635 50.1232515)
10167674028,50.123147,8.7195485,3,,,,,POINT (8.7195485 50.123147)
10167674219,50.1226662,8.7403834,3,,,,,POINT (8.7403834 50.1226662)
10171151498,50.103619,8.546435,3,,,,,POINT (8.546435 50.103619)
10219118039,50.0965253,8.5241353,3,,,,,POINT (8.5241353 50.0965253)
10220565125,50.0973108,8.526882,3,,,,,POINT (8.526882 50.0973108)
10248928643,50.1453277,8.7660666,1,,,,,POINT (8.7660666 50.1453277)
10248928649,50.1458333,8.7635746,3,,,,,POINT (8.7635746 50.1458333)
10248928651,50.1459979,8.7634778,3,,,,,POINT (8.7634778 50.1459979)
10248965123,50.1447948,8.7660357,3,,,,,POINT (8.7660357 50.1447948)
10249951968,50.1445904,8.6488939,3,mini_roundabout,,,,POINT (8.6488939 50.1445904)
10257883083,50.1156783,8.7283542,3,,,,,POINT (8.7283542 50.1156783)
10285692568,50.1404757,8.7198961,3,,,,,POINT (8.7198961 50.1404757)
10290205343,50.1126211,8.5365532,3,,,,,POINT (8.5365532 50.1126211)
10300467733,50.1368326,8.6816243,1,,,,,POINT (8.6816243 50.1368326)
10300467734,50.1369142,8.6815013,1,,,,,POINT (8.6815013 50.1369142)
10300467809,50.1368732,8.6825458,1,,,,,POINT (8.6825458 50.1368732)
10301193367,50.1290228,8.6818278,1,,,,,POINT (8.6818278 50.1290228)
10305210979,50.1165059,8.6832062,4,,,,,POINT (8.6832062 50.1165059)
10537128347,50.1140368,8.6142258,3,,,,,POINT (8.6142258 50.1140368)
10537128351,50.114141,8.6142148,3,,,,,POINT (8.6142148 50.114141)
10537128357,50.1142407,8.6142549,3,,,,,POINT (8.6142549 50.1142407)
10555334699,50.1399759,8.6125831,3,,,,,POINT (8.6125831 50.1399759)
10555334706,50.1399347,8.6128018,3,,,,,POINT (8.6128018 50.1399347)
10559583313,50.1031869,8.6441241,3,,,,,POINT (8.6441241 50.1031869)
10562689200,50.1001444,8.6053151,3,,,,,POINT (8.6053151 50.1001444)
10572587761,50.0977044,8.6788555,1,,,,,POINT (8.6788555 50.0977044)
10572611525,50.1135337,8.6953177,3,,,,,POINT (8.6953177 50.1135337)
10575352931,50.1381586,8.592932,3,,,,,POINT (8.592932 50.1381586)
10584128942,50.1311988,8.6008818,1,,,,,POINT (8.6008818 50.1311988)
10584331145,50.1354515,8.59959,3,,,,,POINT (8.59959 50.1354515)
10584331149,50.1353937,8.5997887,4,,,,,POINT (8.5997887 50.1353937)
10594937424,50.1976633,8.6493513,3,,,,,POINT (8.6493513 50.1976633)
10689641835,50.1122703,8.6858977,4,,,,,POINT (8.6858977 50.1122703)
10689642310,50.1112948,8.6882,3,crossing,,,,POINT (8.6882 50.1112948)
10698019677,50.114818,8.6933305,3,,,,,POINT (8.6933305 50.114818)
10698019679,50.1151605,8.6935918,3,traffic_signals,,,,POINT (8.6935918 50.1151605)
10698019680,50.1151117,8.693408,4,,,,,POINT (8.693408 50.1151117)
10698019681,50.1150538,8.6932137,4,,,,,POINT (8.6932137 50.1150538)
10698019682,50.1150107,8.6930526,3,crossing,,,,POINT (8.6930526 50.1150107)
10698019685,50.1151331,8.6931292,3,traffic_signals,,,,POINT (8.6931292 50.1151331)
10698019693,50.1150975,8.6934625,4,,,,,POINT (8.6934625 50.1150975)
10698019695,50.1150141,8.6933543,4,,,,,POINT (8.6933543 50.1150141)
10698019701,50.1150879,8.6935703,3,,,,,POINT (8.6935703 50.1150879)
10699514336,50.1176818,8.6883218,3,,,,,POINT (8.6883218 50.1176818)
10699514337,50.1177738,8.688241,3,,,level_crossing,,POINT (8.688241 50.1177738)
10699514339,50.1177513,8.6882523,4,,,,,POINT (8.6882523 50.1177513)
10699980559,50.1168789,8.6860235,3,,,,,POINT (8.6860235 50.1168789)
10712345289,50.1127767,8.7070528,3,,,,,POINT (8.7070528 50.1127767)
10725876157,50.1194095,8.6302938,1,,,,,POINT (8.6302938 50.1194095)
10725876166,50.1214735,8.6326296,1,,,,,POINT (8.6326296 50.1214735)
10731411599,50.1016402,8.6903398,1,,,,,POINT (8.6903398 50.1016402)
10731411600,50.1015434,8.6899936,3,,,,,POINT (8.6899936 50.1015434)
10733526334,50.1000354,8.7196252,3,,,,,POINT (8.7196252 50.1000354)
10738613633,50.0973512,8.5269716,2,,,,,POINT (8.5269716 50.0973512)
10739448185,50.1575597,8.6550401,1,turning_circle,,,,POINT (8.6550401 50.1575597)
10827114298,50.1339187,8.5904246,3,,,,,POINT (8.5904246 50.1339187)
10827677135,50.1608746,8.6307885,3,,,,,POINT (8.6307885 50.1608746)
10827677138,50.1606323,8.6310603,3,,,,,POINT (8.6310603 50.1606323)
10827677139,50.161995,8.6299068,3,,,,,POINT (8.6299068 50.161995)
10942931088,50.1652427,8.6462684,3,,,,,POINT (8.6462684 50.1652427)
10942931089,50.1649157,8.6460315,3,,,,,POINT (8.6460315 50.1649157)
10974499854,50.1193137,8.7030233,3,,,,,POINT (8.7030233 50.1193137)
10989258890,50.0527581,8.5935457,3,,,,,POINT (8.5935457 50.0527581)
11040310086,50.113521,8.6454436,3,,,,,POINT (8.6454436 50.113521)
11093994348,50.1656607,8.6434992,3,,,,,POINT (8.6434992 50.1656607)
11114632259,50.0306846,8.5899001,3,,,,,POINT (8.5899001 50.0306846)
11124782687,50.1138642,8.6477615,3,,,,,POINT (8.6477615 50.1138642)
11125275734,50.1242643,8.6698363,4,,,,,POINT (8.6698363 50.1242643)
11125275735,50.124289,8.6700334,4,,,,,POINT (8.6700334 50.124289)
11134146238,50.1212343,8.6420269,3,crossing,,,,POINT (8.6420269 50.1212343)
11134146242,50.1224633,8.6400248,3,crossing,,,,POINT (8.6400248 50.1224633)
11138341723,50.124203,8.6365186,3,,,,,POINT (8.6365186 50.124203)
11149898844,50.1238609,8.6405916,3,,,,,POINT (8.6405916 50.1238609)
11150766140,50.0798006,8.5517179,1,,,,,POINT (8.5517179 50.0798006)
11152309811,50.124816,8.6391868,3,,,,,POINT (8.6391868 50.124816)
11160693901,50.1213904,8.6446147,3,crossing,,,,POINT (8.6446147 50.1213904)
11180514327,50.126023,8.6409194,3,,,,,POINT (8.6409194 50.126023)
11182642659,50.1253005,8.6369931,3,,,,,POINT (8.6369931 50.1253005)
11191623193,50.1254748,8.6511457,3,,,,,POINT (8.6511457 50.1254748)
11205601006,50.1195329,8.6463397,3,,,,,POINT (8.6463397 50.1195329)
11212298532,50.099894,8.6684107,3,,,,,POINT (8.6684107 50.099894)
11219325232,50.1282445,8.6417078,2,,,,,POINT (8.6417078 50.1282445)
11219325235,50.1280708,8.6414579,2,,,,,POINT (8.6414579 50.1280708)
11257081455,50.1262242,8.6372498,3,,,,,POINT (8.6372498 50.1262242)
11257081586,50.1261579,8.6371154,1,turning_circle,,,,POINT (8.6371154 50.1261579)
11279747421,50.1374239,8.69818,1,,,,,POINT (8.69818 50.1374239)
11313765651,50.0983334,8.6696513,3,,,,,POINT (8.6696513 50.0983334)
11328589478,50.1188683,8.7311205,3,,,,,POINT (8.7311205 50.1188683)
11328688598,50.1130604,8.7000807,3,,,,,POINT (8.7000807 50.1130604)
11328791424,50.1159492,8.6977079,3,,,,,POINT (8.6977079 50.1159492)
11330532016,50.1129769,8.7032446,4,,,,,POINT (8.7032446 50.1129769)
11330534785,50.1130024,8.7030932,3,,,,,POINT (8.7030932 50.1130024)
11334893940,50.1437915,8.7318921,3,,,,,POINT (8.7318921 50.1437915)
11334893952,50.1439011,8.7319966,3,,,,,POINT (8.7319966 50.1439011)
11409720062,50.085111,8.5148526,3,,,,,POINT (8.5148526 50.085111)
11421479387,50.0565632,8.5878451,3,,,,,POINT (8.5878451 50.0565632)
11422719327,50.0571975,8.5873882,3,,,,,POINT (8.5873882 50.0571975)
11422766460,50.1494888,8.6188641,3,,,,,POINT (8.6188641 50.1494888)
