osmid,y,x,highway,street_count,ref,junction,geometry
1879913712,40.3638703,-3.6698753,,4,,,POINT (-3.6698753 40.3638703)
1879913717,40.3643809,-3.6689985,,4,,,POINT (-3.6689985 40.3643809)
1879913721,40.3649154,-3.6681012,,4,,,POINT (-3.6681012 40.3649154)
1879913722,40.3653435,-3.6713743,,3,,,POINT (-3.6713743 40.3653435)
1879913724,40.365375,-3.6671576,,4,,,POINT (-3.6671576 40.365375)
1879913727,40.3654381,-3.6672238,,4,,,POINT (-3.6672238 40.3654381)
1879913731,40.3658515,-3.6705002,,3,,,POINT (-3.6705002 40.3658515)
1879913742,40.3660285,-3.6662326,,4,,,POINT (-3.6662326 40.3660285)
1879913760,40.3663982,-3.6652313,,3,,,POINT (-3.6652313 40.3663982)
1879913761,40.3663786,-3.6696183,,3,,,POINT (-3.6696183 40.3663786)
1879913764,40.3664383,-3.6653999,,3,,,POINT (-3.6653999 40.3664383)
1879913765,40.3664965,-3.6654623,,3,,,POINT (-3.6654623 40.3664965)
1879913767,40.3665057,-3.6650304,,3,,,POINT (-3.6650304 40.3665057)
1879913782,40.3667384,-3.6651283,,3,,,POINT (-3.6651283 40.3667384)
1879913802,40.3667319,-3.6653838,,3,,,POINT (-3.6653838 40.3667319)
1879913812,40.3667851,-3.6670225,,3,,,POINT (-3.6670225 40.3667851)
1879913814,40.3668061,-3.6686417,,3,,,POINT (-3.6686417 40.3668061)
1879976349,40.3736188,-3.5877881,,4,,,POINT (-3.5877881 40.3736188)
1879976422,40.3775914,-3.584463,,1,,,POINT (-3.584463 40.3775914)
1880386534,40.4021768,-3.5467654,,3,,,POINT (-3.5467654 40.4021768)
1880386535,40.3978492,-3.5467251,,4,,,POINT (-3.5467251 40.3978492)
1880386536,40.3953696,-3.5558552,,3,,,POINT (-3.5558552 40.3953696)
1880386537,40.4014333,-3.5487284,,3,,,POINT (-3.5487284 40.4014333)
1880386538,40.3997156,-3.5467468,,4,,,POINT (-3.5467468 40.3997156)
1880386540,40.3989949,-3.5467369,,3,,,POINT (-3.5467369 40.3989949)
1880386541,40.4014414,-3.5449044,,4,,,POINT (-3.5449044 40.4014414)
1880386542,40.4004145,-3.5448945,,3,,,POINT (-3.5448945 40.4004145)
1880386543,40.3997132,-3.5487275,,3,,,POINT (-3.5487275 40.3997132)
1880386544,40.3964409,-3.5542667,,3,,,POINT (-3.5542667 40.3964409)
1880386546,40.3971549,-3.5476375,turning_circle,1,,,POINT (-3.5476375 40.3971549)
1880386547,40.3959218,-3.5476193,,3,,,POINT (-3.5476193 40.3959218)
1880386548,40.3989991,-3.5448829,,3,,,POINT (-3.5448829 40.3989991)
1880386550,40.3978564,-3.5448858,,3,,,POINT (-3.5448858 40.3978564)
1880386552,40.4047905,-3.5467866,,3,,,POINT (-3.5467866 40.4047905)
1880386555,40.3971713,-3.5457861,turning_circle,1,,,POINT (-3.5457861 40.3971713)
1880386556,40.3983479,-3.5525749,,3,,,POINT (-3.5525749 40.3983479)
1880386557,40.3957141,-3.5485434,,3,,,POINT (-3.5485434 40.3957141)
1880386559,40.4011738,-3.5449068,,4,,,POINT (-3.5449068 40.4011738)
1880386560,40.3943947,-3.55146,,3,,,POINT (-3.55146 40.3943947)
1880386561,40.399712,-3.5448874,,3,,,POINT (-3.5448874 40.399712)
1880386564,40.3966711,-3.55471,,3,,,POINT (-3.55471 40.3966711)
1880386565,40.4047843,-3.5486401,,3,,,POINT (-3.5486401 40.4047843)
1880386566,40.4014408,-3.5467577,,4,,,POINT (-3.5467577 40.4014408)
1880386568,40.394388,-3.5523949,,3,,,POINT (-3.5523949 40.394388)
1880386569,40.4011586,-3.5487286,,3,,,POINT (-3.5487286 40.4011586)
1880386571,40.4011601,-3.5467576,,4,,,POINT (-3.5467576 40.4011601)
1880386572,40.3971727,-3.5536162,,4,,,POINT (-3.5536162 40.3971727)
1880386573,40.4028708,-3.5487544,,3,,,POINT (-3.5487544 40.4028708)
1880386575,40.3959256,-3.5457734,,3,,,POINT (-3.5457734 40.3959256)
1880386576,40.4004125,-3.5467498,,3,,,POINT (-3.5467498 40.4004125)
1880386577,40.3978411,-3.5484332,,3,,,POINT (-3.5484332 40.3978411)
1880449620,40.3957184,-3.5909271,,3,,,POINT (-3.5909271 40.3957184)
1883266918,40.4689865,-3.626989,,3,,,POINT (-3.626989 40.4689865)
1883266920,40.4692152,-3.6269087,,3,,,POINT (-3.6269087 40.4692152)
1883962901,40.4118372,-3.7545477,,3,,,POINT (-3.7545477 40.4118372)
1884588097,40.4038874,-3.7388734,,3,,,POINT (-3.7388734 40.4038874)
1884588101,40.403701,-3.7380076,,2,,,POINT (-3.7380076 40.403701)
1884588110,40.404143,-3.744202,,3,,,POINT (-3.744202 40.404143)
1884588113,40.4035629,-3.7380129,,2,,,POINT (-3.7380129 40.4035629)
1884600164,40.4051092,-3.74229,,3,,,POINT (-3.74229 40.4051092)
1884620167,40.4205845,-3.6992209,,3,,,POINT (-3.6992209 40.4205845)
1884642685,40.4337747,-3.6518487,,3,,,POINT (-3.6518487 40.4337747)
1884642687,40.434016,-3.648266,,3,,,POINT (-3.648266 40.434016)
1884642689,40.4330641,-3.6485791,,3,,,POINT (-3.6485791 40.4330641)
1884642690,40.4348633,-3.6521119,,3,,,POINT (-3.6521119 40.4348633)
1884652333,40.4391806,-3.6453265,,3,,,POINT (-3.6453265 40.4391806)
1884652334,40.4387448,-3.6449733,,3,,,POINT (-3.6449733 40.4387448)
1886169148,40.4705523,-3.6706875,,4,,,POINT (-3.6706875 40.4705523)
1886169153,40.4706749,-3.6707989,,3,,,POINT (-3.6707989 40.4706749)
1886169182,40.4716554,-3.6674707,,3,,,POINT (-3.6674707 40.4716554)
1886169187,40.4719018,-3.6675336,,3,,,POINT (-3.6675336 40.4719018)
1886169188,40.4719339,-3.6673014,,3,,,POINT (-3.6673014 40.4719339)
1886544375,40.3868933,-3.6903215,,4,,,POINT (-3.6903215 40.3868933)
1886544380,40.3869914,-3.6901511,,4,,,POINT (-3.6901511 40.3869914)
1887990346,40.4206338,-3.6585924,,3,,,POINT (-3.6585924 40.4206338)
1888134666,40.3627337,-3.7476982,,3,,,POINT (-3.7476982 40.3627337)
1888134675,40.3628804,-3.7480637,,3,,,POINT (-3.7480637 40.3628804)
1888134678,40.3629377,-3.7477916,,3,,,POINT (-3.7477916 40.3629377)
1888134679,40.3635671,-3.7438523,,3,,,POINT (-3.7438523 40.3635671)
1888134763,40.3697714,-3.7611001,,3,,,POINT (-3.7611001 40.3697714)
1890257858,40.4487516,-3.6524497,,3,,,POINT (-3.6524497 40.4487516)
1890257861,40.4470916,-3.6538429,,3,,,POINT (-3.6538429 40.4470916)
1890257903,40.448943,-3.6509735,,3,,,POINT (-3.6509735 40.448943)
1890257911,40.448327,-3.6534208,,5,,,POINT (-3.6534208 40.448327)
1891301685,40.41498,-3.6727462,,3,,,POINT (-3.6727462 40.41498)
1892960743,40.4200003,-3.7103849,,3,,,POINT (-3.7103849 40.4200003)
1893962719,40.4153928,-3.6325248,,3,,,POINT (-3.6325248 40.4153928)
1893962720,40.415317,-3.6271644,,3,,,POINT (-3.6271644 40.415317)
1895873731,40.3857434,-3.6532146,,3,,,POINT (-3.6532146 40.3857434)
1895873735,40.3893849,-3.652862,,4,,,POINT (-3.652862 40.3893849)
1895873737,40.3896786,-3.6529787,,3,,,POINT (-3.6529787 40.3896786)
1897369809,40.3871034,-3.6905611,,3,,,POINT (-3.6905611 40.3871034)
1897369839,40.3885477,-3.6934897,,4,,,POINT (-3.6934897 40.3885477)
1898052430,40.4163712,-3.66928,,3,,,POINT (-3.66928 40.4163712)
1898455102,40.376146,-3.6957208,,3,,,POINT (-3.6957208 40.376146)
1898455128,40.3765468,-3.6948944,,3,,,POINT (-3.6948944 40.3765468)
1898455129,40.3765548,-3.6950862,,3,,,POINT (-3.6950862 40.3765548)
1898455209,40.3801107,-3.695428,,3,,,POINT (-3.695428 40.3801107)
1898455211,40.3802125,-3.6956237,traffic_signals,3,,,POINT (-3.6956237 40.3802125)
1898455248,40.3804828,-3.6959339,,3,,,POINT (-3.6959339 40.3804828)
1898455252,40.38051,-3.6955019,,3,,,POINT (-3.6955019 40.38051)
1898455253,40.3805542,-3.6918001,,3,,,POINT (-3.6918001 40.3805542)
1898455259,40.3806291,-3.6957292,,3,,,POINT (-3.6957292 40.3806291)
1898455268,40.3807974,-3.6953101,,3,,,POINT (-3.6953101 40.3807974)
1898455271,40.3808655,-3.6942337,,3,,,POINT (-3.6942337 40.3808655)
1898455351,40.3816649,-3.6923952,,3,,,POINT (-3.6923952 40.3816649)
1898455362,40.3817883,-3.6926447,,3,,,POINT (-3.6926447 40.3817883)
1898455393,40.3821811,-3.6936761,,3,,,POINT (-3.6936761 40.3821811)
1898869251,40.4485004,-3.7249857,,3,,,POINT (-3.7249857 40.4485004)
1900879962,40.4397825,-3.6485828,,3,,,POINT (-3.6485828 40.4397825)
1900879964,40.4412701,-3.6486068,,3,,,POINT (-3.6486068 40.4412701)
1900998783,40.4200523,-3.6956435,,3,,,POINT (-3.6956435 40.4200523)
1900998827,40.421813,-3.6884581,,3,,,POINT (-3.6884581 40.421813)
1904348876,40.3952654,-3.7104553,,3,,,POINT (-3.7104553 40.3952654)
1912989292,40.4711882,-3.7226373,,3,,,POINT (-3.7226373 40.4711882)
1915440303,40.4449015,-3.6599454,motorway_junction,3,4B,,POINT (-3.6599454 40.4449015)
1915547963,40.4495993,-3.5933397,,3,,,POINT (-3.5933397 40.4495993)
1918938776,40.4674223,-3.5890371,,4,,,POINT (-3.5890371 40.4674223)
1918938785,40.4672065,-3.588636,,3,,,POINT (-3.588636 40.4672065)
1918938803,40.4672092,-3.5888943,,3,,,POINT (-3.5888943 40.4672092)
1918938809,40.4674101,-3.5884849,,4,,,POINT (-3.5884849 40.4674101)
1918940881,40.4668412,-3.5887133,,3,,,POINT (-3.5887133 40.4668412)
1918940885,40.4668263,-3.5889329,,3,,,POINT (-3.5889329 40.4668263)
1919009152,40.4666887,-3.5891298,,1,,,POINT (-3.5891298 40.4666887)
1924384869,40.4394473,-3.7073408,,1,,,POINT (-3.7073408 40.4394473)
1924384878,40.4414147,-3.7064272,,3,,,POINT (-3.7064272 40.4414147)
1927472981,40.4151387,-3.6727438,,3,,,POINT (-3.6727438 40.4151387)
1930365620,40.468422,-3.7208837,,3,,,POINT (-3.7208837 40.468422)
1932126800,40.4600514,-3.5834217,,1,,,POINT (-3.5834217 40.4600514)
1939832918,40.3758927,-3.6247,,3,,,POINT (-3.6247 40.3758927)
1939832925,40.3759527,-3.6247268,,3,,,POINT (-3.6247268 40.3759527)
1939832930,40.3759736,-3.6246499,,3,,,POINT (-3.6246499 40.3759736)
1944418844,40.4740749,-3.7182902,,3,,,POINT (-3.7182902 40.4740749)
1944418845,40.4747671,-3.719327,,3,,,POINT (-3.719327 40.4747671)
1946476216,40.3959122,-3.5849989,,3,,,POINT (-3.5849989 40.3959122)
1946476222,40.3959085,-3.5854355,,3,,,POINT (-3.5854355 40.3959085)
1947497851,40.387086,-3.7400257,,3,,,POINT (-3.7400257 40.387086)
1950481103,40.4236102,-3.6787752,crossing,3,,,POINT (-3.6787752 40.4236102)
1957490858,40.4170971,-3.6784197,,3,,,POINT (-3.6784197 40.4170971)
1957490897,40.4206842,-3.6796997,,3,,,POINT (-3.6796997 40.4206842)
1960732344,40.3854987,-3.7338217,,3,,,POINT (-3.7338217 40.3854987)
1960732350,40.3863879,-3.7364401,,3,,,POINT (-3.7364401 40.3863879)
1960732359,40.3891112,-3.7290096,,1,,,POINT (-3.7290096 40.3891112)
1960732363,40.3895523,-3.7287063,,3,,,POINT (-3.7287063 40.3895523)
1961296325,40.4135458,-3.5221352,,3,,,POINT (-3.5221352 40.4135458)
1961501674,40.4097516,-3.6686952,,3,,,POINT (-3.6686952 40.4097516)
1963178824,40.4336938,-3.6587427,,3,,,POINT (-3.6587427 40.4336938)
1963430775,40.4278688,-3.6873875,,4,,,POINT (-3.6873875 40.4278688)
1963483607,40.373013,-3.7471871,traffic_signals,3,,,POINT (-3.7471871 40.373013)
1963483611,40.3732281,-3.7277186,,3,,,POINT (-3.7277186 40.3732281)
1963483613,40.3732395,-3.729457,,3,,,POINT (-3.729457 40.3732395)
1963483614,40.3732918,-3.7300319,,3,,,POINT (-3.7300319 40.3732918)
1963483615,40.3733305,-3.7262188,,4,,,POINT (-3.7262188 40.3733305)
1963483617,40.3733913,-3.7312211,,4,,,POINT (-3.7312211 40.3733913)
1963483618,40.3734099,-3.731414,,3,,,POINT (-3.731414 40.3734099)
1963483622,40.3734775,-3.7313156,,3,,,POINT (-3.7313156 40.3734775)
1963483626,40.3746575,-3.7289999,,3,,,POINT (-3.7289999 40.3746575)
1968873489,40.4841517,-3.7225971,,3,,,POINT (-3.7225971 40.4841517)
1969144049,40.4689496,-3.7136463,,3,,,POINT (-3.7136463 40.4689496)
1969687313,40.4011518,-3.6531315,,3,,,POINT (-3.6531315 40.4011518)
1969733404,40.3963878,-3.6844102,,3,,,POINT (-3.6844102 40.3963878)
1969733413,40.3958827,-3.6851808,,3,,,POINT (-3.6851808 40.3958827)
1969733428,40.3960262,-3.6836983,,2,,,POINT (-3.6836983 40.3960262)
1969748742,40.3967191,-3.6840801,,3,,,POINT (-3.6840801 40.3967191)
1969756170,40.39767,-3.682675,,4,,,POINT (-3.682675 40.39767)
1975008406,40.4673575,-3.6234282,,3,,,POINT (-3.6234282 40.4673575)
1975008543,40.4749148,-3.6284933,,3,,,POINT (-3.6284933 40.4749148)
1975008545,40.4750268,-3.6283478,,3,,,POINT (-3.6283478 40.4750268)
1977555129,40.47887,-3.7007916,,1,,,POINT (-3.7007916 40.47887)
1977600386,40.4597361,-3.7191518,,3,,,POINT (-3.7191518 40.4597361)
1980039608,40.4707246,-3.7501278,,3,,,POINT (-3.7501278 40.4707246)
1980039612,40.4708858,-3.7501748,,3,,,POINT (-3.7501748 40.4708858)
1980039614,40.4712527,-3.7503611,,3,,,POINT (-3.7503611 40.4712527)
1981781041,40.3521167,-3.7023,,3,,,POINT (-3.7023 40.3521167)
1981781044,40.3525111,-3.7038132,,3,,,POINT (-3.7038132 40.3525111)
1981781049,40.3537196,-3.7015758,,3,,,POINT (-3.7015758 40.3537196)
1981781052,40.3541114,-3.7030939,,4,,,POINT (-3.7030939 40.3541114)
1981781054,40.3543959,-3.7041722,,4,,,POINT (-3.7041722 40.3543959)
1981781057,40.3546005,-3.7049413,,3,,,POINT (-3.7049413 40.3546005)
1981781065,40.3557145,-3.7023671,,4,,,POINT (-3.7023671 40.3557145)
1981781068,40.3559995,-3.7034529,,4,,,POINT (-3.7034529 40.3559995)
1981781071,40.3561977,-3.7041843,,3,,,POINT (-3.7041843 40.3561977)
1981781074,40.3573111,-3.7016495,,4,,,POINT (-3.7016495 40.3573111)
1981781077,40.3589138,-3.7009286,,3,,,POINT (-3.7009286 40.3589138)
1981781080,40.3592612,-3.7022417,,3,,,POINT (-3.7022417 40.3592612)
1981914415,40.3746617,-3.7388782,crossing,3,,,POINT (-3.7388782 40.3746617)
1982834345,40.4654187,-3.6898067,,3,,,POINT (-3.6898067 40.4654187)
1982834376,40.4723215,-3.6880103,,3,,,POINT (-3.6880103 40.4723215)
1982834396,40.4727118,-3.6879097,crossing,3,,,POINT (-3.6879097 40.4727118)
1982834397,40.4714942,-3.6879719,,3,,,POINT (-3.6879719 40.4714942)
1983544189,40.4696374,-3.7147519,crossing,3,,,POINT (-3.7147519 40.4696374)
1983545095,40.4696909,-3.7142794,crossing,3,,,POINT (-3.7142794 40.4696909)
1983582428,40.4783688,-3.7166827,,3,,,POINT (-3.7166827 40.4783688)
1983583422,40.4786726,-3.7164212,,3,,,POINT (-3.7164212 40.4786726)
1984004475,40.4739303,-3.7018209,,4,,,POINT (-3.7018209 40.4739303)
1984004538,40.4745686,-3.6917616,,3,,,POINT (-3.6917616 40.4745686)
1985024694,40.4397394,-3.5593133,motorway_junction,3,3A,,POINT (-3.5593133 40.4397394)
1987113725,40.4042238,-3.6538956,,4,,,POINT (-3.6538956 40.4042238)
1987857874,40.490672,-3.7164376,,3,,,POINT (-3.7164376 40.490672)
1988577124,40.4425129,-3.5739773,,3,,,POINT (-3.5739773 40.4425129)
1991812236,40.4668771,-3.8126851,,3,,,POINT (-3.8126851 40.4668771)
1991812274,40.4689529,-3.7890774,,3,,,POINT (-3.7890774 40.4689529)
1991812277,40.4700243,-3.7800047,,3,,,POINT (-3.7800047 40.4700243)
1991812279,40.4700457,-3.7797311,,3,,,POINT (-3.7797311 40.4700457)
1991812288,40.4701786,-3.7779302,,3,,,POINT (-3.7779302 40.4701786)
1991812290,40.4701922,-3.7800154,,3,,,POINT (-3.7800154 40.4701922)
1991812296,40.4702748,-3.7766222,,3,,,POINT (-3.7766222 40.4702748)
1991812297,40.4702931,-3.7763054,,3,,,POINT (-3.7763054 40.4702931)
1991812322,40.4704084,-3.7770846,,3,,,POINT (-3.7770846 40.4704084)
1991812327,40.4705401,-3.7753869,,3,,,POINT (-3.7753869 40.4705401)
1991812342,40.4721758,-3.7778876,,3,,,POINT (-3.7778876 40.4721758)
1991812347,40.4724431,-3.778082,,3,,,POINT (-3.778082 40.4724431)
1992840436,40.3793863,-3.742541,,3,,,POINT (-3.742541 40.3793863)
1992840439,40.3794561,-3.7426747,,3,,,POINT (-3.7426747 40.3794561)
1992840444,40.3800991,-3.7458901,crossing,3,,,POINT (-3.7458901 40.3800991)
1993130010,40.449143,-3.5596758,,1,,,POINT (-3.5596758 40.449143)
1993130025,40.4458062,-3.557777,,3,,,POINT (-3.557777 40.4458062)
1993130037,40.4470447,-3.5610062,,1,,,POINT (-3.5610062 40.4470447)
1993130062,40.4474159,-3.5401643,,3,,,POINT (-3.5401643 40.4474159)
1993130076,40.4472199,-3.5599958,,3,,,POINT (-3.5599958 40.4472199)
1993130114,40.4470825,-3.5375606,,3,,,POINT (-3.5375606 40.4470825)
1993130225,40.4473627,-3.5578539,,4,,,POINT (-3.5578539 40.4473627)
1993796499,40.4498061,-3.7132538,,1,,,POINT (-3.7132538 40.4498061)
1999704839,40.4320993,-3.6687526,,3,,,POINT (-3.6687526 40.4320993)
2000192642,40.3877702,-3.7524504,,1,,,POINT (-3.7524504 40.3877702)
2001677821,40.437234,-3.7280111,,3,,,POINT (-3.7280111 40.437234)
2001677822,40.4358447,-3.7273984,,3,,,POINT (-3.7273984 40.4358447)
2005525491,40.4045949,-3.6009482,,3,,,POINT (-3.6009482 40.4045949)
2005525501,40.4045502,-3.6007339,,3,,,POINT (-3.6007339 40.4045502)
2005525508,40.4045236,-3.6009886,,3,,,POINT (-3.6009886 40.4045236)
2005580994,40.4210768,-3.6115835,,3,,,POINT (-3.6115835 40.4210768)
2005580995,40.4182854,-3.6188839,,1,,,POINT (-3.6188839 40.4182854)
2005580996,40.4224186,-3.6123167,,3,,,POINT (-3.6123167 40.4224186)
2005635038,40.4294231,-3.6533409,,3,,,POINT (-3.6533409 40.4294231)
2005635059,40.428361,-3.6516687,,3,,,POINT (-3.6516687 40.428361)
2005635088,40.4289337,-3.6510758,,3,,,POINT (-3.6510758 40.4289337)
2005635090,40.4294366,-3.6525499,crossing,3,,,POINT (-3.6525499 40.4294366)
2005635097,40.4305877,-3.6577026,,3,,,POINT (-3.6577026 40.4305877)
2005647280,40.420379,-3.6871133,,3,,,POINT (-3.6871133 40.420379)
2005648775,40.4138915,-3.7244726,,3,,,POINT (-3.7244726 40.4138915)
2005648780,40.4136695,-3.7242244,crossing,3,,,POINT (-3.7242244 40.4136695)
2005744106,40.4463485,-3.5901073,,3,,,POINT (-3.5901073 40.4463485)
2008329574,40.4725849,-3.7146859,,1,,,POINT (-3.7146859 40.4725849)
2008329575,40.4712497,-3.7146849,,4,,,POINT (-3.7146849 40.4712497)
2008329576,40.4718193,-3.7147887,,3,,,POINT (-3.7147887 40.4718193)
2008329631,40.4704959,-3.7145584,,3,,,POINT (-3.7145584 40.4704959)
2008332020,40.473174,-3.7150348,,4,,,POINT (-3.7150348 40.473174)
2008337244,40.4698529,-3.7144497,traffic_signals,3,,,POINT (-3.7144497 40.4698529)
2011492715,40.3987968,-3.7672234,crossing,3,,,POINT (-3.7672234 40.3987968)
2014553244,40.4675465,-3.7156368,,1,,,POINT (-3.7156368 40.4675465)
2014553245,40.4682583,-3.7154061,,3,,,POINT (-3.7154061 40.4682583)
2015007151,40.4060492,-3.6245783,,3,,,POINT (-3.6245783 40.4060492)
2017305771,40.4103599,-3.7136325,,3,,,POINT (-3.7136325 40.4103599)
2023839900,40.4761462,-3.6268205,,3,,,POINT (-3.6268205 40.4761462)
2023839902,40.4761023,-3.6267803,,3,,,POINT (-3.6267803 40.4761023)
2023839903,40.475058,-3.626276,,3,,,POINT (-3.626276 40.475058)
2023839904,40.4758478,-3.6273192,,3,,,POINT (-3.6273192 40.4758478)
2023839907,40.4762002,-3.6266502,,3,,,POINT (-3.6266502 40.4762002)
2023839911,40.4760914,-3.6267162,,3,,,POINT (-3.6267162 40.4760914)
2023839913,40.476313,-3.6264019,,3,,,POINT (-3.6264019 40.476313)
2023839924,40.4760933,-3.6268518,,3,,,POINT (-3.6268518 40.4760933)
2027091585,40.4533251,-3.7291112,,3,,,POINT (-3.7291112 40.4533251)
2027092544,40.4535573,-3.7288729,,3,,,POINT (-3.7288729 40.4535573)
2027208766,40.4504883,-3.6606616,,3,,,POINT (-3.6606616 40.4504883)
2027208769,40.4506143,-3.6605259,crossing,3,,,POINT (-3.6605259 40.4506143)
2027208812,40.4753117,-3.6725709,,3,,,POINT (-3.6725709 40.4753117)
2027208820,40.4755681,-3.6725468,,3,,,POINT (-3.6725468 40.4755681)
2027208821,40.4755631,-3.672991,,3,,,POINT (-3.672991 40.4755631)
2027208850,40.4766455,-3.6711453,,3,,,POINT (-3.6711453 40.4766455)
2027208851,40.4767455,-3.6716488,,3,,,POINT (-3.6716488 40.4767455)
2027208865,40.4780013,-3.6701755,,3,,,POINT (-3.6701755 40.4780013)
2027208867,40.4805492,-3.6666716,,3,,,POINT (-3.6666716 40.4805492)
2027208868,40.4806543,-3.6668437,,3,,,POINT (-3.6668437 40.4806543)
2034929729,40.3998181,-3.6820575,,3,,,POINT (-3.6820575 40.3998181)
2039170273,40.4403363,-3.6729921,traffic_signals,3,,,POINT (-3.6729921 40.4403363)
2041851339,40.507555,-3.6802774,,3,,,POINT (-3.6802774 40.507555)
2041851340,40.5076733,-3.6805702,,3,,,POINT (-3.6805702 40.5076733)
2045868940,40.4754238,-3.8339123,,1,,,POINT (-3.8339123 40.4754238)
2045868941,40.47615,-3.8335521,,3,,,POINT (-3.8335521 40.47615)
2046072072,40.4041969,-3.696492,crossing,3,,,POINT (-3.696492 40.4041969)
2048160982,40.4018367,-3.6038765,,1,,,POINT (-3.6038765 40.4018367)
2048160999,40.4017314,-3.6034383,,3,,,POINT (-3.6034383 40.4017314)
2048161032,40.402201,-3.6039991,,1,,,POINT (-3.6039991 40.402201)
2048161089,40.40201,-3.6031089,,3,,,POINT (-3.6031089 40.40201)
2048161130,40.4023759,-3.6037567,,3,,,POINT (-3.6037567 40.4023759)
2048167714,40.4065617,-3.5853873,turning_circle,1,,,POINT (-3.5853873 40.4065617)
2048507404,40.3707642,-3.7375796,crossing,3,,,POINT (-3.7375796 40.3707642)
2048545672,40.3721814,-3.7713959,crossing,4,,,POINT (-3.7713959 40.3721814)
2048545685,40.3716702,-3.771355,,5,,,POINT (-3.771355 40.3716702)
2048610091,40.4833976,-3.6991314,crossing,3,,,POINT (-3.6991314 40.4833976)
2048774335,40.4038425,-3.5937715,,3,,,POINT (-3.5937715 40.4038425)
2051067754,40.4889196,-3.6689857,,3,,,POINT (-3.6689857 40.4889196)
2051067757,40.4891599,-3.6669233,,3,,,POINT (-3.6669233 40.4891599)
2051067767,40.4888251,-3.6681086,,1,,,POINT (-3.6681086 40.4888251)
2051067788,40.4886722,-3.6686542,,1,,,POINT (-3.6686542 40.4886722)
2051067793,40.4889904,-3.6674246,,1,,,POINT (-3.6674246 40.4889904)
2055236251,40.3906221,-3.7667608,,3,,,POINT (-3.7667608 40.3906221)
2060813878,40.3947137,-3.5973448,,3,,,POINT (-3.5973448 40.3947137)
2060813894,40.3952626,-3.5974443,,3,,,POINT (-3.5974443 40.3952626)
2060813908,40.395518,-3.5971856,crossing,3,,,POINT (-3.5971856 40.395518)
2060813919,40.3964801,-3.5937512,,3,,,POINT (-3.5937512 40.3964801)
2060813931,40.3974905,-3.5963901,,3,,,POINT (-3.5963901 40.3974905)
2060813933,40.3978167,-3.6044786,,4,,,POINT (-3.6044786 40.3978167)
2060814107,40.4082335,-3.6066908,,4,,,POINT (-3.6066908 40.4082335)
2063690200,40.4494827,-3.6113904,,3,,,POINT (-3.6113904 40.4494827)
2063690206,40.4494834,-3.6115996,,3,,,POINT (-3.6115996 40.4494834)
2063690209,40.4494554,-3.6092148,,3,,,POINT (-3.6092148 40.4494554)
2063690213,40.4495065,-3.6141098,,3,,,POINT (-3.6141098 40.4495065)
2063690214,40.4495087,-3.6132976,,3,,,POINT (-3.6132976 40.4495087)
2065668342,40.4270153,-3.6250722,,3,,,POINT (-3.6250722 40.4270153)
2065668346,40.4170461,-3.6680382,,4,,,POINT (-3.6680382 40.4170461)
2065668373,40.427131,-3.6468372,crossing,3,,,POINT (-3.6468372 40.427131)
2065668376,40.4347038,-3.6118418,,4,,,POINT (-3.6118418 40.4347038)
2065674291,40.3782995,-3.7556497,crossing,3,,,POINT (-3.7556497 40.3782995)
2066494756,40.4309297,-3.6106198,,3,,,POINT (-3.6106198 40.4309297)
2066494757,40.4314476,-3.6107419,,3,,,POINT (-3.6107419 40.4314476)
2066494759,40.4321066,-3.6107964,,3,,,POINT (-3.6107964 40.4321066)
2066494761,40.4322854,-3.6106956,,3,,,POINT (-3.6106956 40.4322854)
